team,side,player_name_x,player_id,game_id,player_name_y,Pitcher Handedness,pa,ab,hit,single,double,triple,home_run,walk,strikeout,batting_avg,slg_percent,sprint_speed
Baltimore Orioles,home,Jackson Holliday,702616,776591,"Holliday, Jackson",L,147,137,28,20,5,0,3,10,39,0.2043795620437956,0.3065693430656934,28.5
Baltimore Orioles,home,Jackson Holliday,702616,776591,"Holliday, Jackson",R,382,342,90,64,12,2,12,33,80,0.2631578947368421,0.4152046783625731,28.5
Baltimore Orioles,home,Jeremiah Jackson,669236,776591,"Jackson, Jeremiah",L,22,22,7,5,1,1,0,0,6,0.3181818181818182,0.4545454545454545,27.6
Baltimore Orioles,home,Jeremiah Jackson,669236,776591,"Jackson, Jeremiah",R,47,45,15,12,1,1,1,2,9,0.3333333333333333,0.4666666666666667,27.6
Baltimore Orioles,home,Gunnar Henderson,683002,776591,"Henderson, Gunnar",L,173,157,35,25,6,1,3,14,47,0.2229299363057325,0.3312101910828025,28.4
Baltimore Orioles,home,Gunnar Henderson,683002,776591,"Henderson, Gunnar",R,345,301,97,56,24,4,13,35,66,0.3222591362126246,0.5581395348837209,28.4
Baltimore Orioles,home,Colton Cowser,681297,776591,"Cowser, Colton",L,69,62,11,7,2,0,2,7,24,0.1774193548387097,0.3064516129032258,27.3
Baltimore Orioles,home,Colton Cowser,681297,776591,"Cowser, Colton",R,183,169,41,22,9,0,10,14,56,0.2426035502958579,0.4733727810650887,27.3
Baltimore Orioles,home,Samuel Basallo,694212,776591,"Basallo, Samuel",L,5,4,0,0,0,0,0,1,0,0.0,0.0,25.8
Baltimore Orioles,home,Samuel Basallo,694212,776591,"Basallo, Samuel",R,24,23,6,4,2,0,0,1,4,0.2608695652173913,0.3478260869565217,25.8
Baltimore Orioles,home,Coby Mayo,691723,776591,"Mayo, Coby",L,67,60,15,9,3,0,3,7,17,0.25,0.45,28.0
Baltimore Orioles,home,Coby Mayo,691723,776591,"Mayo, Coby",R,122,110,18,10,6,0,2,12,37,0.1636363636363636,0.2727272727272727,28.0
Baltimore Orioles,home,Dylan Beavers,687637,776591,"Beavers, Dylan",L,8,6,1,0,1,0,0,2,2,0.1666666666666666,0.3333333333333333,28.2
Baltimore Orioles,home,Dylan Beavers,687637,776591,"Beavers, Dylan",R,26,19,7,5,1,0,1,5,8,0.3684210526315789,0.5789473684210527,28.2
Baltimore Orioles,home,Vimael Machín,605353,776591,"Machín, Vimael",L,2,2,0,0,0,0,0,0,1,0.0,0.0,0.0
Baltimore Orioles,home,Vimael Machín,605353,776591,"Machín, Vimael",R,7,6,1,0,0,0,1,1,1,0.1666666666666666,0.6666666666666666,0.0
Baltimore Orioles,home,Alex Jackson,656577,776591,"Jackson, Alex",L,14,13,4,0,3,0,1,1,4,0.3076923076923077,0.7692307692307693,27.5
Baltimore Orioles,home,Alex Jackson,656577,776591,"Jackson, Alex",R,44,41,8,2,4,0,2,3,16,0.1951219512195122,0.4390243902439024,27.5
Boston Red Sox,away,Roman Anthony,701350,776591,"Anthony, Roman",L,87,79,20,15,2,0,3,8,35,0.2531645569620253,0.3924050632911392,27.8
Boston Red Sox,away,Roman Anthony,701350,776591,"Anthony, Roman",R,183,145,44,24,16,1,3,35,38,0.3034482758620689,0.4896551724137931,27.8
Boston Red Sox,away,Alex Bregman,608324,776591,"Bregman, Alex",L,102,84,32,27,3,0,2,18,14,0.3809523809523809,0.4880952380952381,25.9
Boston Red Sox,away,Alex Bregman,608324,776591,"Bregman, Alex",R,266,235,65,30,21,0,14,26,39,0.2765957446808511,0.5446808510638298,25.9
Boston Red Sox,away,Jarren Duran,680776,776591,"Duran, Jarren",L,184,167,34,22,5,5,2,11,51,0.2035928143712574,0.3293413173652694,29.1
Boston Red Sox,away,Jarren Duran,680776,776591,"Duran, Jarren",R,393,336,98,51,29,7,11,49,86,0.2916666666666667,0.5178571428571429,29.1
Boston Red Sox,away,Trevor Story,596115,776591,"Story, Trevor",L,140,126,35,24,6,0,5,9,36,0.2777777777777778,0.4444444444444444,28.5
Boston Red Sox,away,Trevor Story,596115,776591,"Story, Trevor",R,389,362,92,61,16,0,15,24,112,0.2541436464088398,0.4226519337016574,28.5
Boston Red Sox,away,Nathaniel Lowe,663993,776591,"Lowe, Nathaniel",L,157,140,25,16,7,0,2,14,48,0.1785714285714285,0.2714285714285714,26.1
Boston Red Sox,away,Nathaniel Lowe,663993,776591,"Lowe, Nathaniel",R,358,315,77,48,12,2,15,37,84,0.2444444444444444,0.4380952380952381,26.1
Boston Red Sox,away,Masataka Yoshida,807799,776591,"Yoshida, Masataka",L,23,21,6,5,1,0,0,1,3,0.2857142857142857,0.3333333333333333,26.3
Boston Red Sox,away,Masataka Yoshida,807799,776591,"Yoshida, Masataka",R,86,74,18,11,5,0,2,7,14,0.2432432432432432,0.3918918918918919,26.3
Boston Red Sox,away,Ceddanne Rafaela,678882,776591,"Rafaela, Ceddanne",L,139,126,28,15,6,1,6,9,26,0.2222222222222222,0.4285714285714285,29.1
Boston Red Sox,away,Ceddanne Rafaela,678882,776591,"Rafaela, Ceddanne",R,337,309,81,50,21,2,8,19,65,0.2621359223300971,0.4207119741100323,29.1
Boston Red Sox,away,David Hamilton,666152,776591,"Hamilton, David",L,16,15,3,3,0,0,0,1,3,0.2,0.2,29.3
Boston Red Sox,away,David Hamilton,666152,776591,"Hamilton, David",R,142,128,24,17,3,1,3,10,34,0.1875,0.296875,29.3
Boston Red Sox,away,Carlos Narváez,665966,776591,"Narváez, Carlos",L,112,95,24,15,5,0,4,14,24,0.2526315789473684,0.431578947368421,25.7
Boston Red Sox,away,Carlos Narváez,665966,776591,"Narváez, Carlos",R,251,225,57,34,16,0,7,21,63,0.2533333333333333,0.4177777777777778,25.7
Cleveland Guardians,home,Steven Kwan,680757,776584,"Kwan, Steven",L,179,161,41,35,6,0,0,11,15,0.2546583850931677,0.2919254658385093,27.1
Cleveland Guardians,home,Steven Kwan,680757,776584,"Kwan, Steven",R,372,330,93,66,16,1,10,34,33,0.2818181818181818,0.4272727272727272,27.1
Cleveland Guardians,home,C.J. Kayfus,692216,776584,"Kayfus, C.J.",L,13,13,2,1,0,0,1,0,3,0.1538461538461538,0.3846153846153846,27.8
Cleveland Guardians,home,C.J. Kayfus,692216,776584,"Kayfus, C.J.",R,52,45,11,5,4,1,1,5,15,0.2444444444444444,0.4444444444444444,27.8
Cleveland Guardians,home,José Ramírez,608070,776584,"Ramírez, José",L,153,140,45,30,9,1,5,10,14,0.3214285714285714,0.5071428571428571,28.4
Cleveland Guardians,home,José Ramírez,608070,776584,"Ramírez, José",R,369,331,92,55,15,1,21,28,44,0.2779456193353474,0.5196374622356495,28.4
Cleveland Guardians,home,Kyle Manzardo,700932,776584,"Manzardo, Kyle",L,67,59,10,3,2,1,4,6,17,0.1694915254237288,0.4406779661016949,25.3
