team,side,player_name_x,player_id,game_id,player_name_y,Pitcher Handedness,pa,ab,hit,single,double,triple,home_run,walk,strikeout,batting_avg,slg_percent,sprint_speed
Cincinnati Reds,home,Gavin Lux,666158,776921,"Lux, Gavin",L,54.0,46.0,8.0,7.0,1.0,0.0,0.0,7.0,16.0,0.1739130434782608,0.1956521739130435,27.9
Cincinnati Reds,home,Gavin Lux,666158,776921,"Lux, Gavin",R,300.0,260.0,75.0,53.0,17.0,1.0,4.0,35.0,63.0,0.2884615384615384,0.4076923076923077,27.9
Cincinnati Reds,home,Matt McLain,680574,776921,"McLain, Matt",L,99.0,83.0,18.0,12.0,4.0,0.0,2.0,15.0,28.0,0.216867469879518,0.3373493975903614,29.2
Cincinnati Reds,home,Matt McLain,680574,776921,"McLain, Matt",R,313.0,276.0,63.0,46.0,8.0,0.0,9.0,30.0,80.0,0.2282608695652173,0.3550724637681159,29.2
Cincinnati Reds,home,Elly De La Cruz,682829,776921,"De La Cruz, Elly",L,145.0,136.0,34.0,25.0,4.0,0.0,5.0,7.0,44.0,0.25,0.3897058823529412,29.1
Cincinnati Reds,home,Elly De La Cruz,682829,776921,"De La Cruz, Elly",R,322.0,282.0,86.0,50.0,19.0,3.0,14.0,37.0,72.0,0.3049645390070922,0.5425531914893617,29.1
Cincinnati Reds,home,Noelvi Marte,682622,776921,"Marte, Noelvi",L,43.0,36.0,7.0,7.0,0.0,0.0,0.0,6.0,12.0,0.1944444444444444,0.1944444444444444,29.1
Cincinnati Reds,home,Noelvi Marte,682622,776921,"Marte, Noelvi",R,113.0,104.0,34.0,19.0,7.0,1.0,7.0,5.0,15.0,0.3269230769230769,0.6153846153846154,29.1
Cincinnati Reds,home,Spencer Steer,668715,776921,"Steer, Spencer",L,94.0,87.0,19.0,12.0,4.0,0.0,3.0,6.0,28.0,0.2183908045977011,0.367816091954023,28.3
Cincinnati Reds,home,Spencer Steer,668715,776921,"Steer, Spencer",R,305.0,275.0,69.0,47.0,11.0,2.0,9.0,28.0,65.0,0.2509090909090909,0.4036363636363636,28.3
Cincinnati Reds,home,Jake Fraley,641584,776921,"Fraley, Jake",L,8.0,6.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.1666666666666666,0.1666666666666666,28.3
Cincinnati Reds,home,Jake Fraley,641584,776921,"Fraley, Jake",R,168.0,144.0,37.0,24.0,7.0,0.0,6.0,22.0,35.0,0.2569444444444444,0.4305555555555556,28.3
Cincinnati Reds,home,Jose Trevino,624431,776921,"Trevino, Jose",L,57.0,51.0,10.0,3.0,6.0,0.0,1.0,4.0,5.0,0.196078431372549,0.3725490196078431,24.4
Cincinnati Reds,home,Jose Trevino,624431,776921,"Trevino, Jose",R,149.0,132.0,39.0,24.0,12.0,0.0,3.0,8.0,19.0,0.2954545454545454,0.4545454545454545,24.4
Cincinnati Reds,home,Will Benson,666181,776921,"Benson, Will",L,20.0,16.0,1.0,0.0,0.0,0.0,1.0,3.0,5.0,0.0625,0.25,29.1
Cincinnati Reds,home,Will Benson,666181,776921,"Benson, Will",R,178.0,164.0,38.0,24.0,6.0,1.0,7.0,10.0,51.0,0.2317073170731707,0.4085365853658536,29.1
Cincinnati Reds,home,Ke'Bryan Hayes,663647,776921,"Hayes, Ke'Bryan",L,89.0,85.0,18.0,15.0,3.0,0.0,0.0,2.0,19.0,0.2117647058823529,0.2470588235294117,27.2
Cincinnati Reds,home,Ke'Bryan Hayes,663647,776921,"Hayes, Ke'Bryan",R,307.0,280.0,70.0,58.0,7.0,2.0,3.0,19.0,61.0,0.25,0.3214285714285714,27.2
Atlanta Braves,away,Jurickson Profar,595777,776921,"Profar, Jurickson",L,32.0,29.0,8.0,4.0,2.0,0.0,2.0,3.0,5.0,0.2758620689655172,0.5517241379310345,26.0
Atlanta Braves,away,Jurickson Profar,595777,776921,"Profar, Jurickson",R,95.0,86.0,19.0,13.0,5.0,0.0,1.0,8.0,17.0,0.2209302325581395,0.313953488372093,26.0
Atlanta Braves,away,Matt Olson,621566,776921,"Olson, Matt",L,127.0,113.0,31.0,20.0,7.0,0.0,4.0,10.0,36.0,0.2743362831858407,0.4424778761061947,25.3
Atlanta Braves,away,Matt Olson,621566,776921,"Olson, Matt",R,354.0,296.0,76.0,43.0,19.0,0.0,14.0,56.0,73.0,0.2567567567567567,0.4628378378378378,25.3
Atlanta Braves,away,Austin Riley,663586,776921,"Riley, Austin",L,101.0,96.0,25.0,18.0,3.0,0.0,4.0,5.0,22.0,0.2604166666666667,0.4166666666666667,28.2
Atlanta Braves,away,Austin Riley,663586,776921,"Riley, Austin",R,340.0,313.0,83.0,53.0,17.0,1.0,12.0,24.0,101.0,0.2651757188498402,0.4408945686900958,28.2
Atlanta Braves,away,Drake Baldwin,686948,776921,"Baldwin, Drake",L,50.0,43.0,13.0,9.0,1.0,0.0,3.0,6.0,10.0,0.3023255813953488,0.5348837209302325,26.1
Atlanta Braves,away,Drake Baldwin,686948,776921,"Baldwin, Drake",R,208.0,187.0,52.0,34.0,10.0,0.0,8.0,19.0,35.0,0.2780748663101604,0.4598930481283422,26.1
Atlanta Braves,away,Marcell Ozuna,542303,776921,"Ozuna, Marcell",L,92.0,69.0,18.0,12.0,3.0,0.0,3.0,19.0,19.0,0.2608695652173913,0.4347826086956521,25.2
Atlanta Braves,away,Marcell Ozuna,542303,776921,"Ozuna, Marcell",R,326.0,265.0,62.0,42.0,8.0,0.0,12.0,52.0,74.0,0.2339622641509434,0.4,25.2
Atlanta Braves,away,Michael Harris II,671739,776921,"Harris II, Michael",L,117.0,104.0,23.0,13.0,5.0,3.0,2.0,7.0,26.0,0.2211538461538461,0.3846153846153846,28.5
Atlanta Braves,away,Michael Harris II,671739,776921,"Harris II, Michael",R,306.0,291.0,70.0,50.0,10.0,3.0,7.0,7.0,58.0,0.2405498281786941,0.3676975945017182,28.5
Atlanta Braves,away,Ozzie Albies,645277,776921,"Albies, Ozzie",L,122.0,115.0,28.0,21.0,7.0,0.0,0.0,5.0,15.0,0.2434782608695652,0.3043478260869565,27.2
Atlanta Braves,away,Ozzie Albies,645277,776921,"Albies, Ozzie",R,338.0,290.0,65.0,48.0,7.0,1.0,9.0,42.0,57.0,0.2241379310344827,0.3482758620689655,27.2
Atlanta Braves,away,Eli White,642201,776921,"White, Eli",L,75.0,72.0,15.0,11.0,3.0,0.0,1.0,3.0,19.0,0.2083333333333333,0.2916666666666667,29.8
Atlanta Braves,away,Eli White,642201,776921,"White, Eli",R,130.0,116.0,33.0,23.0,4.0,3.0,3.0,7.0,28.0,0.2844827586206896,0.4482758620689655,29.8
Atlanta Braves,away,Nick Allen,669397,776921,"Allen, Nick",L,85.0,71.0,13.0,11.0,2.0,0.0,0.0,10.0,15.0,0.1830985915492957,0.2112676056338028,27.3
Atlanta Braves,away,Nick Allen,669397,776921,"Allen, Nick",R,240.0,214.0,52.0,45.0,7.0,0.0,0.0,20.0,63.0,0.2429906542056074,0.2757009345794392,27.3
Chicago Cubs,home,Nico Hoerner,663538,776915,"Hoerner, Nico",L,102.0,95.0,33.0,22.0,7.0,2.0,2.0,5.0,4.0,0.3473684210526316,0.5263157894736842,28.4
Chicago Cubs,home,Nico Hoerner,663538,776915,"Hoerner, Nico",R,328.0,290.0,82.0,68.0,11.0,1.0,2.0,25.0,29.0,0.2827586206896552,0.3482758620689655,28.4
Chicago Cubs,home,Kyle Tucker,663656,776915,"Tucker, Kyle",L,154.0,131.0,35.0,23.0,5.0,1.0,6.0,22.0,21.0,0.2671755725190839,0.4580152671755725,26.5
Chicago Cubs,home,Kyle Tucker,663656,776915,"Tucker, Kyle",R,302.0,250.0,72.0,42.0,15.0,3.0,12.0,46.0,42.0,0.288,0.516,26.5
Chicago Cubs,home,Seiya Suzuki,673548,776915,"Suzuki, Seiya",L,133.0,115.0,31.0,15.0,8.0,0.0,8.0,16.0,32.0,0.2695652173913043,0.5478260869565217,28.0
Chicago Cubs,home,Seiya Suzuki,673548,776915,"Suzuki, Seiya",R,314.0,284.0,72.0,34.0,17.0,3.0,18.0,22.0,87.0,0.2535211267605634,0.5246478873239436,28.0
Chicago Cubs,home,Carson Kelly,608348,776915,"Kelly, Carson",L,87.0,77.0,19.0,12.0,3.0,1.0,3.0,9.0,12.0,0.2467532467532467,0.4285714285714285,26.0
Chicago Cubs,home,Carson Kelly,608348,776915,"Kelly, Carson",R,181.0,147.0,42.0,23.0,9.0,0.0,10.0,27.0,30.0,0.2857142857142857,0.5510204081632653,26.0
Chicago Cubs,home,Pete Crow-Armstrong,691718,776915,"Crow-Armstrong, Pete",L,142.0,131.0,27.0,11.0,8.0,1.0,7.0,6.0,42.0,0.2061068702290076,0.4427480916030534,29.6
Chicago Cubs,home,Pete Crow-Armstrong,691718,776915,"Crow-Armstrong, Pete",R,298.0,273.0,86.0,41.0,22.0,3.0,20.0,18.0,59.0,0.315018315018315,0.6373626373626373,29.6
Chicago Cubs,home,Dansby Swanson,621020,776915,"Swanson, Dansby",L,106.0,96.0,27.0,19.0,2.0,1.0,5.0,7.0,32.0,0.28125,0.4791666666666667,28.4
Chicago Cubs,home,Dansby Swanson,621020,776915,"Swanson, Dansby",R,333.0,303.0,73.0,50.0,11.0,1.0,11.0,22.0,89.0,0.2409240924092409,0.3927392739273927,28.4
Chicago Cubs,home,Ian Happ,664023,776915,"Happ, Ian",L,130.0,113.0,28.0,20.0,5.0,0.0,3.0,16.0,30.0,0.247787610619469,0.3716814159292035,27.4
Chicago Cubs,home,Ian Happ,664023,776915,"Happ, Ian",R,307.0,261.0,58.0,34.0,12.0,0.0,12.0,39.0,68.0,0.2222222222222222,0.4061302681992337,27.4
Chicago Cubs,home,Michael Busch,683737,776915,"Busch, Michael",L,71.0,63.0,13.0,9.0,2.0,0.0,2.0,6.0,19.0,0.2063492063492063,0.3333333333333333,26.7
Chicago Cubs,home,Michael Busch,683737,776915,"Busch, Michael",R,311.0,269.0,81.0,46.0,13.0,3.0,19.0,39.0,71.0,0.3011152416356877,0.5836431226765799,26.7
