team,side,player_name_x,player_id,game_id,player_name_y,Pitcher Handedness,pa,ab,hit,single,double,triple,home_run,walk,strikeout,batting_avg,slg_percent,sprint_speed
Washington Nationals,home,CJ Abrams,682928,776837,"Abrams, CJ",L,130.0,119.0,34.0,24.0,5.0,1.0,4.0,11.0,27.0,0.2857142857142857,0.4453781512605042,28.2
Washington Nationals,home,CJ Abrams,682928,776837,"Abrams, CJ",R,312.0,274.0,74.0,41.0,20.0,3.0,10.0,29.0,47.0,0.2700729927007299,0.4744525547445255,28.2
Washington Nationals,home,James Wood,695578,776837,"Wood, James",L,161.0,147.0,41.0,27.0,5.0,0.0,9.0,13.0,42.0,0.2789115646258503,0.4965986394557823,27.9
Washington Nationals,home,James Wood,695578,776837,"Wood, James",R,321.0,265.0,66.0,35.0,16.0,0.0,15.0,48.0,101.0,0.2490566037735849,0.4792452830188679,27.9
Washington Nationals,home,Paul DeJong,657557,776837,"DeJong, Paul",L,30.0,28.0,4.0,0.0,2.0,0.0,2.0,2.0,12.0,0.1428571428571428,0.4285714285714285,26.3
Washington Nationals,home,Paul DeJong,657557,776837,"DeJong, Paul",R,72.0,66.0,17.0,12.0,5.0,0.0,0.0,5.0,21.0,0.2575757575757575,0.3333333333333333,26.3
Washington Nationals,home,Luis García Jr.,671277,776837,"García Jr., Luis",L,78.0,68.0,14.0,11.0,3.0,0.0,0.0,6.0,13.0,0.2058823529411764,0.25,26.5
Washington Nationals,home,Luis García Jr.,671277,776837,"García Jr., Luis",R,312.0,284.0,81.0,53.0,19.0,0.0,9.0,17.0,46.0,0.2852112676056338,0.4471830985915493,26.5
Washington Nationals,home,Riley Adams,656180,776837,"Adams, Riley",L,53.0,50.0,10.0,6.0,1.0,0.0,3.0,3.0,21.0,0.2,0.4,26.7
Washington Nationals,home,Riley Adams,656180,776837,"Adams, Riley",R,103.0,93.0,15.0,6.0,5.0,0.0,4.0,7.0,42.0,0.1612903225806451,0.3440860215053763,26.7
Washington Nationals,home,Nathaniel Lowe,663993,776837,"Lowe, Nathaniel",L,145.0,130.0,23.0,15.0,6.0,0.0,2.0,12.0,46.0,0.1769230769230769,0.2692307692307692,26.1
Washington Nationals,home,Nathaniel Lowe,663993,776837,"Lowe, Nathaniel",R,321.0,285.0,69.0,44.0,10.0,2.0,13.0,32.0,77.0,0.2421052631578947,0.4280701754385965,26.1
Washington Nationals,home,Daylen Lile,695734,776837,"Lile, Daylen",L,27.0,26.0,7.0,6.0,0.0,0.0,1.0,1.0,8.0,0.2692307692307692,0.3846153846153846,28.7
Washington Nationals,home,Daylen Lile,695734,776837,"Lile, Daylen",R,155.0,135.0,34.0,20.0,9.0,4.0,1.0,11.0,25.0,0.2518518518518518,0.4,28.7
Washington Nationals,home,Jacob Young,696285,776837,"Young, Jacob",L,63.0,52.0,12.0,10.0,2.0,0.0,0.0,9.0,9.0,0.2307692307692307,0.2692307692307692,29.4
Washington Nationals,home,Jacob Young,696285,776837,"Young, Jacob",R,212.0,186.0,44.0,37.0,6.0,1.0,0.0,15.0,32.0,0.2365591397849462,0.2795698924731182,29.4
Washington Nationals,home,Robert Hassell III,690987,776837,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Athletics,away,Shea Langeliers,669127,776837,"Langeliers, Shea",L,65.0,65.0,27.0,20.0,2.0,0.0,5.0,0.0,11.0,0.4153846153846154,0.676923076923077,28.4
Athletics,away,Shea Langeliers,669127,776837,"Langeliers, Shea",R,279.0,249.0,59.0,25.0,17.0,0.0,17.0,24.0,52.0,0.2369477911646586,0.5100401606425703,28.4
Athletics,away,Nick Kurtz,701762,776837,"Kurtz, Nick",L,85.0,76.0,16.0,8.0,4.0,0.0,4.0,5.0,30.0,0.2105263157894736,0.4210526315789473,27.4
Athletics,away,Nick Kurtz,701762,776837,"Kurtz, Nick",R,225.0,193.0,67.0,31.0,15.0,2.0,19.0,31.0,63.0,0.3471502590673575,0.7409326424870466,27.4
Athletics,away,Brent Rooker,667670,776837,"Rooker, Brent",L,103.0,89.0,28.0,14.0,9.0,0.0,5.0,14.0,15.0,0.3146067415730337,0.5842696629213483,27.4
Athletics,away,Brent Rooker,667670,776837,"Rooker, Brent",R,398.0,356.0,95.0,57.0,17.0,3.0,18.0,34.0,95.0,0.2668539325842696,0.4831460674157303,27.4
Athletics,away,Willie MacIver,680862,776837,"MacIver, Willie",L,13.0,13.0,4.0,1.0,2.0,0.0,1.0,0.0,3.0,0.3076923076923077,0.6923076923076923,27.4
Athletics,away,Willie MacIver,680862,776837,"MacIver, Willie",R,39.0,36.0,8.0,5.0,2.0,0.0,1.0,3.0,8.0,0.2222222222222222,0.3611111111111111,27.4
