team,side,player_name_x,player_id,game_id,player_name_y,Pitcher Handedness,pa,ab,hit,single,double,triple,home_run,walk,strikeout,batting_avg,slg_percent,sprint_speed
Chicago White Sox,home,Colson Montgomery,695657,776754,"Montgomery, Colson",L,35,34,5,2,0,0,3,1,9,0.1470588235294117,0.4117647058823529,27.4
Chicago White Sox,home,Colson Montgomery,695657,776754,"Montgomery, Colson",R,89,77,22,11,3,1,7,9,27,0.2857142857142857,0.6233766233766234,27.4
Chicago White Sox,home,Luis Robert Jr.,673357,776754,"Robert Jr., Luis",L,99,81,23,15,2,0,6,13,21,0.2839506172839506,0.5308641975308642,28.9
Chicago White Sox,home,Luis Robert Jr.,673357,776754,"Robert Jr., Luis",R,287,252,52,38,8,0,6,25,83,0.2063492063492063,0.3095238095238095,28.9
Chicago White Sox,home,Andrew Benintendi,643217,776754,"Benintendi, Andrew",L,72,68,17,7,4,1,5,1,18,0.25,0.5588235294117647,26.7
Chicago White Sox,home,Andrew Benintendi,643217,776754,"Benintendi, Andrew",R,286,248,55,36,9,1,9,29,42,0.2217741935483871,0.375,26.7
Chicago White Sox,home,Miguel Vargas,678246,776754,"Vargas, Miguel",L,119,108,25,11,11,1,2,9,26,0.2314814814814814,0.4074074074074074,27.3
Chicago White Sox,home,Miguel Vargas,678246,776754,"Vargas, Miguel",R,326,285,65,39,14,1,11,37,47,0.2280701754385964,0.4,27.3
Chicago White Sox,home,Edgar Quero,700337,776754,"Quero, Edgar",L,98,90,34,25,8,0,1,6,16,0.3777777777777777,0.5,25.0
Chicago White Sox,home,Edgar Quero,700337,776754,"Quero, Edgar",R,174,150,33,24,6,0,3,20,32,0.22,0.32,25.0
Chicago White Sox,home,Brooks Baldwin,681460,776754,"Baldwin, Brooks",L,43,38,8,6,2,0,0,3,8,0.2105263157894736,0.2631578947368421,28.8
Chicago White Sox,home,Brooks Baldwin,681460,776754,"Baldwin, Brooks",R,176,160,37,23,7,0,7,10,53,0.23125,0.40625,28.8
Chicago White Sox,home,Curtis Mead,678554,776754,"Mead, Curtis",L,90,77,16,14,1,0,1,12,19,0.2077922077922078,0.2597402597402597,27.0
Chicago White Sox,home,Curtis Mead,678554,776754,"Mead, Curtis",R,74,64,17,13,1,1,2,7,23,0.265625,0.40625,27.0
Detroit Tigers,away,Colt Keith,690993,776754,"Keith, Colt",L,45,39,6,5,1,0,0,3,12,0.1538461538461538,0.1794871794871795,28.0
Detroit Tigers,away,Colt Keith,690993,776754,"Keith, Colt",R,318,277,78,50,16,2,10,38,63,0.2815884476534296,0.4620938628158845,28.0
Detroit Tigers,away,Gleyber Torres,650402,776754,"Torres, Gleyber",L,121,99,28,14,9,0,5,20,10,0.2828282828282828,0.5252525252525253,26.2
Detroit Tigers,away,Gleyber Torres,650402,776754,"Torres, Gleyber",R,337,285,76,59,9,0,8,43,56,0.2666666666666666,0.3824561403508772,26.2
Detroit Tigers,away,Kerry Carpenter,681481,776754,"Carpenter, Kerry",L,44,42,9,5,2,0,2,1,11,0.2142857142857142,0.4047619047619047,26.7
Detroit Tigers,away,Kerry Carpenter,681481,776754,"Carpenter, Kerry",R,280,261,72,37,13,3,19,12,63,0.2758620689655172,0.5670498084291188,26.7
Detroit Tigers,away,Spencer Torkelson,679529,776754,"Torkelson, Spencer",L,144,123,34,16,8,0,10,18,30,0.2764227642276423,0.5853658536585366,26.7
Detroit Tigers,away,Spencer Torkelson,679529,776754,"Torkelson, Spencer",R,332,294,67,36,15,0,16,35,90,0.227891156462585,0.4421768707482993,26.7
Detroit Tigers,away,Riley Greene,682985,776754,"Greene, Riley",L,152,136,29,19,8,0,2,12,49,0.213235294117647,0.3161764705882353,26.7
Detroit Tigers,away,Riley Greene,682985,776754,"Greene, Riley",R,335,315,94,50,18,1,25,18,108,0.2984126984126984,0.6,26.7
Detroit Tigers,away,Wenceel Pérez,672761,776754,"Pérez, Wenceel",L,60,56,17,8,4,2,3,3,10,0.3035714285714285,0.6071428571428571,27.6
Detroit Tigers,away,Wenceel Pérez,672761,776754,"Pérez, Wenceel",R,160,146,36,23,5,2,6,13,33,0.2465753424657534,0.4315068493150685,27.6
Detroit Tigers,away,Javier Báez,595879,776754,"Báez, Javier",L,103,99,33,25,5,1,2,3,24,0.3333333333333333,0.4646464646464646,27.4
Detroit Tigers,away,Javier Báez,595879,776754,"Báez, Javier",R,244,228,55,35,10,1,9,11,60,0.2412280701754386,0.4122807017543859,27.4
Detroit Tigers,away,Trey Sweeney,700242,776754,"Sweeney, Trey",L,48,44,11,10,0,1,0,2,14,0.25,0.2954545454545454,28.4
Detroit Tigers,away,Trey Sweeney,700242,776754,"Sweeney, Trey",R,216,189,38,28,5,0,5,22,54,0.201058201058201,0.3068783068783068,28.4
Detroit Tigers,away,Jake Rogers,668670,776754,"Rogers, Jake",L,25,17,2,1,0,0,1,6,5,0.1176470588235294,0.2941176470588235,26.8
Detroit Tigers,away,Jake Rogers,668670,776754,"Rogers, Jake",R,78,67,14,9,2,1,2,7,22,0.208955223880597,0.3582089552238806,26.8
Milwaukee Brewers,home,Sal Frelick,686217,776755,"Frelick, Sal",L,134,117,38,33,5,0,0,10,18,0.3247863247863248,0.3675213675213675,28.9
Milwaukee Brewers,home,Sal Frelick,686217,776755,"Frelick, Sal",R,295,260,74,55,7,3,9,27,37,0.2846153846153846,0.4384615384615384,28.9
Milwaukee Brewers,home,Isaac Collins,686555,776755,"Collins, Isaac",L,117,100,26,15,6,1,4,13,25,0.26,0.46,27.6
Milwaukee Brewers,home,Isaac Collins,686555,776755,"Collins, Isaac",R,210,172,55,41,8,2,4,32,47,0.3197674418604651,0.4593023255813953,27.6
Milwaukee Brewers,home,William Contreras,661388,776755,"Contreras, William",L,138,114,30,23,4,0,3,21,25,0.2631578947368421,0.3771929824561403,26.0
Milwaukee Brewers,home,William Contreras,661388,776755,"Contreras, William",R,353,301,80,54,17,0,9,42,62,0.26578073089701,0.4119601328903654,26.0
Milwaukee Brewers,home,Christian Yelich,592885,776755,"Yelich, Christian",L,159,138,34,26,5,0,3,17,44,0.2463768115942029,0.3478260869565217,28.1
Milwaukee Brewers,home,Christian Yelich,592885,776755,"Yelich, Christian",R,321,283,79,51,8,0,20,32,83,0.2791519434628975,0.519434628975265,28.1
Milwaukee Brewers,home,Andrew Vaughn,683734,776755,"Vaughn, Andrew",L,86,74,22,15,4,0,3,9,15,0.2972972972972973,0.4729729729729729,25.9
Milwaukee Brewers,home,Andrew Vaughn,683734,776755,"Vaughn, Andrew",R,217,204,46,28,8,0,10,10,44,0.2254901960784313,0.4117647058823529,25.9
Milwaukee Brewers,home,Brice Turang,668930,776755,"Turang, Brice",L,141,125,36,29,5,0,2,9,34,0.288,0.376,28.9
Milwaukee Brewers,home,Brice Turang,668930,776755,"Turang, Brice",R,339,296,83,57,16,0,10,36,70,0.2804054054054054,0.4358108108108108,28.9
Milwaukee Brewers,home,Blake Perkins,663368,776755,"Perkins, Blake",L,25,23,8,4,2,0,2,2,6,0.3478260869565217,0.6956521739130435,28.8
Milwaukee Brewers,home,Blake Perkins,663368,776755,"Perkins, Blake",R,50,44,10,6,2,1,1,4,17,0.2272727272727272,0.3863636363636363,28.8
Milwaukee Brewers,home,Anthony Seigler,678011,776755,"Seigler, Anthony",L,3,3,1,1,0,0,0,0,1,0.3333333333333333,0.3333333333333333,26.4
Milwaukee Brewers,home,Anthony Seigler,678011,776755,"Seigler, Anthony",R,42,37,7,7,0,0,0,4,5,0.1891891891891892,0.1891891891891892,26.4
Milwaukee Brewers,home,Joey Ortiz,687401,776755,"Ortiz, Joey",L,119,109,30,20,8,0,2,6,18,0.2752293577981651,0.4036697247706422,28.7
Milwaukee Brewers,home,Joey Ortiz,687401,776755,"Ortiz, Joey",R,288,256,55,41,9,0,5,21,44,0.21484375,0.30859375,28.7
Pittsburgh Pirates,away,Ronny Simon,682927,776755,"Simon, Ronny",L,11,9,1,1,0,0,0,1,1,0.1111111111111111,0.1111111111111111,28.6
Pittsburgh Pirates,away,Ronny Simon,682927,776755,"Simon, Ronny",R,46,37,10,8,2,0,0,6,6,0.2702702702702703,0.3243243243243243,28.6
Pittsburgh Pirates,away,Spencer Horwitz,687462,776755,"Horwitz, Spencer",L,37,33,5,3,1,0,1,4,12,0.1515151515151515,0.2727272727272727,25.2
Pittsburgh Pirates,away,Spencer Horwitz,687462,776755,"Horwitz, Spencer",R,234,212,60,42,14,0,4,21,44,0.2830188679245283,0.4056603773584906,25.2
Pittsburgh Pirates,away,Bryan Reynolds,668804,776755,"Reynolds, Bryan",L,121,111,28,15,7,0,6,9,39,0.2522522522522522,0.4774774774774775,28.0
Pittsburgh Pirates,away,Bryan Reynolds,668804,776755,"Reynolds, Bryan",R,365,333,80,53,19,3,5,28,92,0.2402402402402402,0.3603603603603603,28.0
Pittsburgh Pirates,away,Tommy Pham,502054,776755,"Pham, Tommy",L,76,67,16,14,1,0,1,6,18,0.2388059701492537,0.2985074626865671,27.5
Pittsburgh Pirates,away,Tommy Pham,502054,776755,"Pham, Tommy",R,241,207,57,41,11,1,4,24,53,0.2753623188405797,0.3961352657004831,27.5
Pittsburgh Pirates,away,Nick Gonzales,693304,776755,"Gonzales, Nick",L,54,49,14,9,2,1,2,4,8,0.2857142857142857,0.4897959183673469,28.9
Pittsburgh Pirates,away,Nick Gonzales,693304,776755,"Gonzales, Nick",R,190,170,48,37,7,1,3,12,32,0.2823529411764706,0.388235294117647,28.9
Pittsburgh Pirates,away,Jack Suwinski,669261,776755,"Suwinski, Jack",L,5,5,0,0,0,0,0,0,1,0.0,0.0,28.5
Pittsburgh Pirates,away,Jack Suwinski,669261,776755,"Suwinski, Jack",R,103,83,11,7,2,0,2,18,35,0.1325301204819277,0.2289156626506024,28.5
Pittsburgh Pirates,away,Joey Bart,663698,776755,"Bart, Joey",L,67,57,19,14,3,0,2,10,20,0.3333333333333333,0.4912280701754385,26.4
Pittsburgh Pirates,away,Joey Bart,663698,776755,"Bart, Joey",R,191,161,34,29,4,1,0,26,50,0.2111801242236025,0.2484472049689441,26.4
Pittsburgh Pirates,away,Jared Triolo,669707,776755,"Triolo, Jared",L,71,58,14,9,4,0,1,9,11,0.2413793103448276,0.3620689655172414,28.7
Pittsburgh Pirates,away,Jared Triolo,669707,776755,"Triolo, Jared",R,129,111,17,11,4,0,2,13,24,0.1531531531531531,0.2432432432432432,28.7
Pittsburgh Pirates,away,Isiah Kiner-Falefa,643396,776755,"Kiner-Falefa, Isiah",L,94,88,21,19,1,0,1,3,14,0.2386363636363636,0.2840909090909091,27.3
Pittsburgh Pirates,away,Isiah Kiner-Falefa,643396,776755,"Kiner-Falefa, Isiah",R,281,254,74,57,15,2,0,17,46,0.2913385826771653,0.3661417322834646,27.3
St. Louis Cardinals,home,Brendan Donovan,680977,776758,"Donovan, Brendan",L,155,137,31,22,7,0,2,14,26,0.2262773722627737,0.3211678832116788,26.5
St. Louis Cardinals,home,Brendan Donovan,680977,776758,"Donovan, Brendan",R,314,279,87,62,18,0,7,30,36,0.3118279569892473,0.4516129032258064,26.5
St. Louis Cardinals,home,Iván Herrera,671056,776758,"Herrera, Iván",L,82,63,22,11,4,0,7,16,12,0.3492063492063492,0.746031746031746,26.4
St. Louis Cardinals,home,Iván Herrera,671056,776758,"Herrera, Iván",R,195,175,49,40,6,0,3,16,46,0.28,0.3657142857142857,26.4
St. Louis Cardinals,home,Masyn Winn,691026,776758,"Winn, Masyn",L,145,133,34,25,8,0,1,11,26,0.2556390977443609,0.3383458646616541,28.4
St. Louis Cardinals,home,Masyn Winn,691026,776758,"Winn, Masyn",R,306,279,75,51,17,0,7,22,52,0.2688172043010752,0.4050179211469534,28.4
St. Louis Cardinals,home,Alec Burleson,676475,776758,"Burleson, Alec",L,91,84,22,18,2,0,2,4,13,0.2619047619047619,0.3571428571428571,25.4
St. Louis Cardinals,home,Alec Burleson,676475,776758,"Burleson, Alec",R,323,289,83,54,17,0,12,27,45,0.28719723183391,0.4705882352941176,25.4
St. Louis Cardinals,home,Nolan Gorman,669357,776758,"Gorman, Nolan",L,61,51,10,7,0,0,3,8,17,0.196078431372549,0.3725490196078431,25.9
St. Louis Cardinals,home,Nolan Gorman,669357,776758,"Gorman, Nolan",R,195,171,41,24,9,1,7,22,60,0.239766081871345,0.4269005847953216,25.9
St. Louis Cardinals,home,Jordan Walker,691023,776758,"Walker, Jordan",L,81,74,19,17,1,0,1,5,27,0.2567567567567567,0.3108108108108108,28.7
St. Louis Cardinals,home,Jordan Walker,691023,776758,"Walker, Jordan",R,193,174,41,28,9,1,3,15,56,0.2356321839080459,0.3505747126436782,28.7
St. Louis Cardinals,home,Lars Nootbaar,663457,776758,"Nootbaar, Lars",L,141,120,25,19,4,0,2,19,37,0.2083333333333333,0.2916666666666667,27.2
St. Louis Cardinals,home,Lars Nootbaar,663457,776758,"Nootbaar, Lars",R,270,233,56,33,13,0,10,32,54,0.2403433476394849,0.4248927038626609,27.2
St. Louis Cardinals,home,Thomas Saggese,695336,776758,"Saggese, Thomas",L,40,40,11,10,1,0,0,0,11,0.275,0.3,28.6
St. Louis Cardinals,home,Thomas Saggese,695336,776758,"Saggese, Thomas",R,91,79,21,13,7,0,1,7,25,0.2658227848101265,0.3924050632911392,28.6
St. Louis Cardinals,home,Pedro Pagés,686780,776758,"Pagés, Pedro",L,93,85,19,12,5,0,2,6,29,0.2235294117647059,0.3529411764705882,25.5
St. Louis Cardinals,home,Pedro Pagés,686780,776758,"Pagés, Pedro",R,201,185,39,26,7,0,6,10,51,0.2108108108108108,0.3459459459459459,25.5
Colorado Rockies,away,Tyler Freeman,671289,776758,"Freeman, Tyler",L,77,71,16,10,6,0,0,5,10,0.2253521126760563,0.3098591549295774,28.4
Colorado Rockies,away,Tyler Freeman,671289,776758,"Freeman, Tyler",R,198,164,54,41,11,1,1,28,17,0.3292682926829268,0.4268292682926829,28.4
Colorado Rockies,away,Mickey Moniak,666160,776758,"Moniak, Mickey",L,47,42,10,7,2,0,1,4,12,0.238095238095238,0.3571428571428571,28.4
Colorado Rockies,away,Mickey Moniak,666160,776758,"Moniak, Mickey",R,280,262,70,36,12,6,16,15,69,0.2671755725190839,0.5419847328244275,28.4
Colorado Rockies,away,Ezequiel Tovar,678662,776758,"Tovar, Ezequiel",L,57,52,16,12,2,0,2,5,15,0.3076923076923077,0.4615384615384615,27.5
Colorado Rockies,away,Ezequiel Tovar,678662,776758,"Tovar, Ezequiel",R,166,154,42,23,13,2,4,7,35,0.2727272727272727,0.461038961038961,27.5
Colorado Rockies,away,Jordan Beck,687597,776758,"Beck, Jordan",L,107,98,31,18,7,1,5,9,30,0.3163265306122449,0.5612244897959183,28.7
Colorado Rockies,away,Jordan Beck,687597,776758,"Beck, Jordan",R,321,284,75,50,12,4,9,31,88,0.2640845070422535,0.4295774647887324,28.7
Colorado Rockies,away,Warming Bernabel,682653,776758,"Bernabel, Warming",L,19,19,5,4,0,0,1,0,1,0.2631578947368421,0.4210526315789473,28.3
Colorado Rockies,away,Warming Bernabel,682653,776758,"Bernabel, Warming",R,46,42,15,6,6,1,2,1,8,0.3571428571428571,0.6904761904761905,28.3
Colorado Rockies,away,Kyle Karros,691720,776758,"Karros, Kyle",L,6,5,2,1,1,0,0,1,0,0.4,0.6,27.0
Colorado Rockies,away,Kyle Karros,691720,776758,"Karros, Kyle",R,14,13,3,2,1,0,0,1,4,0.2307692307692307,0.3076923076923077,27.0
Colorado Rockies,away,Yanquiel Fernández,692585,776758,"Fernández, Yanquiel",L,4,4,1,1,0,0,0,0,2,0.25,0.25,25.6
Colorado Rockies,away,Yanquiel Fernández,692585,776758,"Fernández, Yanquiel",R,62,58,14,11,2,0,1,2,17,0.2413793103448276,0.3275862068965517,25.6
Colorado Rockies,away,Braxton Fulford,690924,776758,"Fulford, Braxton",L,20,19,6,4,1,1,0,1,5,0.3157894736842105,0.4736842105263157,28.6
Colorado Rockies,away,Braxton Fulford,690924,776758,"Fulford, Braxton",R,40,37,8,6,1,0,1,1,16,0.2162162162162162,0.3243243243243243,28.6
Colorado Rockies,away,Adael Amador,691182,776758,"Amador, Adael",L,25,22,1,1,0,0,0,2,6,0.0454545454545454,0.0454545454545454,26.5
Colorado Rockies,away,Adael Amador,691182,776758,"Amador, Adael",R,100,87,19,11,7,0,1,10,21,0.2183908045977011,0.3333333333333333,26.5
Texas Rangers,home,Josh Smith,669701,776746,"Smith, Josh",L,102,91,20,18,2,0,0,7,25,0.2197802197802197,0.2417582417582417,27.4
Texas Rangers,home,Josh Smith,669701,776746,"Smith, Josh",R,325,282,81,52,18,2,9,35,47,0.2872340425531915,0.4609929078014184,27.4
Texas Rangers,home,Corey Seager,608369,776746,"Seager, Corey",L,128,117,30,17,5,0,8,10,31,0.2564102564102564,0.5042735042735043,25.3
Texas Rangers,home,Corey Seager,608369,776746,"Seager, Corey",R,249,207,57,37,11,0,9,36,44,0.2753623188405797,0.4589371980676328,25.3
Texas Rangers,home,Marcus Semien,543760,776746,"Semien, Marcus",L,137,117,26,21,2,0,3,16,26,0.2222222222222222,0.3162393162393162,28.4
Texas Rangers,home,Marcus Semien,543760,776746,"Semien, Marcus",R,370,325,74,50,13,1,10,35,64,0.2276923076923077,0.3661538461538461,28.4
Texas Rangers,home,Joc Pederson,592626,776746,"Pederson, Joc",L,11,5,0,0,0,0,0,6,1,0.0,0.0,25.5
Texas Rangers,home,Joc Pederson,592626,776746,"Pederson, Joc",R,175,151,23,12,6,1,4,23,38,0.152317880794702,0.2847682119205298,25.5
Texas Rangers,home,Evan Carter,694497,776746,"Carter, Evan",L,20,17,2,2,0,0,0,3,4,0.1176470588235294,0.1176470588235294,28.9
Texas Rangers,home,Evan Carter,694497,776746,"Carter, Evan",R,168,145,38,24,8,2,4,17,35,0.2620689655172414,0.4275862068965517,28.9
Texas Rangers,home,Jake Burger,669394,776746,"Burger, Jake",L,71,62,17,9,5,0,3,5,12,0.2741935483870967,0.5,28.0
Texas Rangers,home,Jake Burger,669394,776746,"Burger, Jake",R,226,213,48,30,10,0,8,8,59,0.2253521126760563,0.3849765258215962,28.0
Texas Rangers,home,Josh Jung,673962,776746,"Jung, Josh",L,105,102,24,17,3,0,4,3,24,0.2352941176470588,0.3823529411764705,26.7
Texas Rangers,home,Josh Jung,673962,776746,"Jung, Josh",R,253,230,58,42,8,1,7,19,67,0.2521739130434782,0.3869565217391304,26.7
Texas Rangers,home,Jonah Heim,641680,776746,"Heim, Jonah",L,99,90,18,13,2,0,3,6,25,0.2,0.3222222222222222,25.2
Texas Rangers,home,Jonah Heim,641680,776746,"Heim, Jonah",R,234,213,48,32,10,0,6,15,51,0.2253521126760563,0.3568075117370892,25.2
Texas Rangers,home,Ezequiel Duran,677649,776746,"Duran, Ezequiel",L,58,56,13,11,2,0,0,2,21,0.2321428571428571,0.2678571428571428,28.7
Texas Rangers,home,Ezequiel Duran,677649,776746,"Duran, Ezequiel",R,55,47,9,4,5,0,0,6,13,0.1914893617021276,0.2978723404255319,28.7
Arizona Diamondbacks,away,Geraldo Perdomo,672695,776746,"Perdomo, Geraldo",L,161,132,45,37,6,0,2,18,14,0.3409090909090909,0.4318181818181818,27.1
Arizona Diamondbacks,away,Geraldo Perdomo,672695,776746,"Perdomo, Geraldo",R,369,298,80,48,20,2,10,58,43,0.2684563758389262,0.4496644295302013,27.1
Arizona Diamondbacks,away,Ketel Marte,606466,776746,"Marte, Ketel",L,130,116,30,16,8,0,6,13,16,0.2586206896551724,0.4827586206896552,26.6
Arizona Diamondbacks,away,Ketel Marte,606466,776746,"Marte, Ketel",R,247,207,64,39,9,0,16,38,38,0.3091787439613526,0.5845410628019324,26.6
Arizona Diamondbacks,away,Corbin Carroll,682998,776746,"Carroll, Corbin",L,150,133,32,17,6,4,5,15,33,0.2406015037593984,0.4586466165413533,29.7
Arizona Diamondbacks,away,Corbin Carroll,682998,776746,"Carroll, Corbin",R,315,279,71,25,15,10,21,30,81,0.2544802867383512,0.6057347670250897,29.7
Arizona Diamondbacks,away,Adrian Del Castillo,680728,776746,"Del Castillo, Adrian",L,6,5,0,0,0,0,0,0,2,0.0,0.0,25.8
Arizona Diamondbacks,away,Adrian Del Castillo,680728,776746,"Del Castillo, Adrian",R,52,49,13,8,4,0,1,3,17,0.2653061224489796,0.4081632653061224,25.8
Arizona Diamondbacks,away,Tyler Locklear,682988,776746,"Locklear, Tyler",L,14,13,2,1,0,0,1,1,5,0.1538461538461538,0.3846153846153846,27.4
Arizona Diamondbacks,away,Tyler Locklear,682988,776746,"Locklear, Tyler",R,33,28,7,6,0,0,1,5,12,0.25,0.3571428571428571,27.4
Arizona Diamondbacks,away,Jake McCarthy,664983,776746,"McCarthy, Jake",L,26,26,4,3,1,0,0,0,4,0.1538461538461538,0.1923076923076923,29.6
Arizona Diamondbacks,away,Jake McCarthy,664983,776746,"McCarthy, Jake",R,105,91,16,8,3,3,2,11,20,0.1758241758241758,0.3406593406593406,29.6
Arizona Diamondbacks,away,Alek Thomas,677950,776746,"Thomas, Alek",L,62,53,13,10,1,0,2,3,10,0.2452830188679245,0.3773584905660377,28.3
Arizona Diamondbacks,away,Alek Thomas,677950,776746,"Thomas, Alek",R,281,251,66,44,14,2,6,19,78,0.2629482071713147,0.4063745019920319,28.3
Arizona Diamondbacks,away,James McCann,543510,776746,"McCann, James",L,33,27,6,6,0,0,0,6,7,0.2222222222222222,0.2222222222222222,26.3
Arizona Diamondbacks,away,James McCann,543510,776746,"McCann, James",R,41,36,10,6,2,0,2,5,12,0.2777777777777778,0.5,26.3
