team,side,player_name_x,player_id,game_id,player_name_y,Pitcher Handedness,pa,ab,hit,single,double,triple,home_run,walk,strikeout,batting_avg,slg_percent,sprint_speed
Pittsburgh Pirates,home,Spencer Horwitz,687462,776637,"Horwitz, Spencer",L,39.0,35.0,6.0,4.0,1.0,0.0,1.0,4.0,13.0,0.1714285714285714,0.2857142857142857,25.3
Pittsburgh Pirates,home,Spencer Horwitz,687462,776637,"Horwitz, Spencer",R,258.0,234.0,63.0,43.0,16.0,0.0,4.0,23.0,46.0,0.2692307692307692,0.3888888888888889,25.3
Pittsburgh Pirates,home,Nick Gonzales,693304,776637,"Gonzales, Nick",L,59.0,54.0,14.0,9.0,2.0,1.0,2.0,4.0,9.0,0.2592592592592592,0.4444444444444444,28.9
Pittsburgh Pirates,home,Nick Gonzales,693304,776637,"Gonzales, Nick",R,214.0,192.0,57.0,46.0,7.0,1.0,3.0,13.0,38.0,0.296875,0.390625,28.9
Pittsburgh Pirates,home,Bryan Reynolds,668804,776637,"Reynolds, Bryan",L,127.0,115.0,28.0,15.0,7.0,0.0,6.0,10.0,40.0,0.2434782608695652,0.4608695652173913,28.0
Pittsburgh Pirates,home,Bryan Reynolds,668804,776637,"Reynolds, Bryan",R,389.0,354.0,88.0,56.0,22.0,3.0,7.0,30.0,99.0,0.2485875706214689,0.3870056497175141,28.0
Pittsburgh Pirates,home,Tommy Pham,502054,776637,"Pham, Tommy",L,81.0,70.0,17.0,14.0,1.0,0.0,2.0,8.0,18.0,0.2428571428571428,0.3428571428571428,27.4
Pittsburgh Pirates,home,Tommy Pham,502054,776637,"Pham, Tommy",R,258.0,223.0,62.0,45.0,12.0,1.0,4.0,25.0,58.0,0.2780269058295964,0.3946188340807174,27.4
Pittsburgh Pirates,home,Andrew McCutchen,457705,776637,"McCutchen, Andrew",L,116.0,103.0,29.0,21.0,6.0,0.0,2.0,12.0,28.0,0.2815533980582524,0.3980582524271844,27.1
Pittsburgh Pirates,home,Andrew McCutchen,457705,776637,"McCutchen, Andrew",R,324.0,275.0,62.0,42.0,11.0,0.0,9.0,38.0,68.0,0.2254545454545454,0.3636363636363636,27.1
Pittsburgh Pirates,home,Jack Suwinski,669261,776637,"Suwinski, Jack",L,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28.5
Pittsburgh Pirates,home,Jack Suwinski,669261,776637,"Suwinski, Jack",R,122.0,99.0,14.0,8.0,3.0,0.0,3.0,21.0,40.0,0.1414141414141414,0.2626262626262626,28.5
Pittsburgh Pirates,home,Jared Triolo,669707,776637,"Triolo, Jared",L,75.0,62.0,15.0,9.0,5.0,0.0,1.0,9.0,13.0,0.2419354838709677,0.3709677419354839,28.7
Pittsburgh Pirates,home,Jared Triolo,669707,776637,"Triolo, Jared",R,153.0,129.0,23.0,16.0,5.0,0.0,2.0,18.0,32.0,0.1782945736434108,0.2635658914728682,28.7
Pittsburgh Pirates,home,Henry Davis,680779,776637,"Davis, Henry",L,47.0,43.0,7.0,4.0,0.0,0.0,3.0,4.0,11.0,0.1627906976744186,0.3720930232558139,28.3
Pittsburgh Pirates,home,Henry Davis,680779,776637,"Davis, Henry",R,167.0,143.0,25.0,17.0,6.0,0.0,2.0,16.0,42.0,0.1748251748251748,0.2587412587412587,28.3
Pittsburgh Pirates,home,Isiah Kiner-Falefa,643396,776637,"Kiner-Falefa, Isiah",L,96.0,90.0,21.0,19.0,1.0,0.0,1.0,3.0,14.0,0.2333333333333333,0.2777777777777778,27.3
