team,side,player_name_x,player_id,game_id,player_name_y,Pitcher Handedness,pa,ab,hit,single,double,triple,home_run,walk,strikeout,batting_avg,slg_percent,sprint_speed
Detroit Tigers,away,Spencer Torkelson,679529,777044,"Torkelson, Spencer",R,281.0,245.0,54.0,28.0,14.0,0.0,12.0,33.0,74.0,0.2204081632653061,0.4244897959183673,26.7
Detroit Tigers,away,Zach McKinstry,656716,777044,"McKinstry, Zach",L,84.0,77.0,26.0,15.0,4.0,6.0,1.0,3.0,20.0,0.3376623376623376,0.5844155844155844,28.2
Detroit Tigers,away,Zach McKinstry,656716,777044,"McKinstry, Zach",R,262.0,220.0,57.0,38.0,10.0,2.0,7.0,36.0,52.0,0.2590909090909091,0.4181818181818181,28.2
Detroit Tigers,away,Parker Meadows,678009,777044,"Meadows, Parker",L,20.0,18.0,4.0,4.0,0.0,0.0,0.0,2.0,4.0,0.2222222222222222,0.2222222222222222,28.8
Detroit Tigers,away,Parker Meadows,678009,777044,"Meadows, Parker",R,105.0,97.0,18.0,12.0,3.0,1.0,2.0,8.0,34.0,0.1855670103092783,0.2989690721649484,28.8
Detroit Tigers,away,Javier Báez,595879,777044,"Báez, Javier",L,82.0,78.0,27.0,21.0,4.0,0.0,2.0,3.0,21.0,0.3461538461538461,0.4743589743589743,27.4
Detroit Tigers,away,Javier Báez,595879,777044,"Báez, Javier",R,207.0,192.0,48.0,30.0,9.0,1.0,8.0,11.0,44.0,0.25,0.4322916666666667,27.4
Detroit Tigers,away,Jake Rogers,668670,777044,"Rogers, Jake",L,21.0,14.0,1.0,1.0,0.0,0.0,0.0,6.0,4.0,0.0714285714285714,0.0714285714285714,26.8
Detroit Tigers,away,Jake Rogers,668670,777044,"Rogers, Jake",R,63.0,54.0,10.0,6.0,2.0,1.0,1.0,6.0,17.0,0.1851851851851851,0.3148148148148148,26.8
Miami Marlins,home,Xavier Edwards,669364,777052,"Edwards, Xavier",L,108.0,94.0,22.0,19.0,2.0,1.0,0.0,8.0,17.0,0.2340425531914893,0.2765957446808511,28.1
Miami Marlins,home,Xavier Edwards,669364,777052,"Edwards, Xavier",R,266.0,236.0,77.0,61.0,14.0,1.0,1.0,24.0,34.0,0.326271186440678,0.4067796610169492,28.1
Miami Marlins,home,Jesús Sánchez,660821,777052,"Sánchez, Jesús",L,52.0,48.0,6.0,4.0,1.0,0.0,1.0,4.0,16.0,0.125,0.2083333333333333,26.9
Miami Marlins,home,Jesús Sánchez,660821,777052,"Sánchez, Jesús",R,256.0,228.0,66.0,45.0,10.0,4.0,7.0,22.0,47.0,0.2894736842105263,0.4605263157894737,26.9
Miami Marlins,home,Otto Lopez,672640,777052,"Lopez, Otto",L,110.0,102.0,21.0,17.0,2.0,0.0,2.0,6.0,16.0,0.2058823529411764,0.284313725490196,28.5
Miami Marlins,home,Otto Lopez,672640,777052,"Lopez, Otto",R,234.0,199.0,57.0,39.0,9.0,0.0,9.0,26.0,30.0,0.2864321608040201,0.4673366834170854,28.5
Miami Marlins,home,Agustín Ramírez,682663,777052,"Ramírez, Agustín",L,84.0,77.0,19.0,12.0,2.0,1.0,4.0,5.0,24.0,0.2467532467532467,0.4545454545454545,26.7
Miami Marlins,home,Agustín Ramírez,682663,777052,"Ramírez, Agustín",R,235.0,217.0,53.0,24.0,19.0,0.0,10.0,13.0,37.0,0.2442396313364055,0.4700460829493088,26.7
Miami Marlins,home,Kyle Stowers,669065,777052,"Stowers, Kyle",L,79.0,69.0,20.0,15.0,4.0,1.0,0.0,9.0,15.0,0.2898550724637681,0.3768115942028985,27.2
Miami Marlins,home,Kyle Stowers,669065,777052,"Stowers, Kyle",R,282.0,249.0,74.0,40.0,10.0,2.0,22.0,29.0,86.0,0.2971887550200803,0.6184738955823293,27.2
Miami Marlins,home,Heriberto Hernandez,681715,777052,"Hernandez, Heriberto",L,50.0,45.0,13.0,10.0,2.0,0.0,1.0,5.0,18.0,0.2888888888888888,0.4,28.6
Miami Marlins,home,Heriberto Hernandez,681715,777052,"Hernandez, Heriberto",R,44.0,39.0,14.0,9.0,3.0,0.0,2.0,3.0,8.0,0.358974358974359,0.5897435897435898,28.6
Miami Marlins,home,Eric Wagaman,676572,777052,"Wagaman, Eric",L,112.0,106.0,28.0,17.0,7.0,1.0,3.0,4.0,20.0,0.2641509433962264,0.4339622641509434,26.9
Miami Marlins,home,Eric Wagaman,676572,777052,"Wagaman, Eric",R,244.0,219.0,50.0,35.0,13.0,0.0,2.0,18.0,48.0,0.228310502283105,0.3150684931506849,26.9
Miami Marlins,home,Graham Pauley,688363,777052,"Pauley, Graham",L,16.0,12.0,3.0,1.0,2.0,0.0,0.0,3.0,2.0,0.25,0.4166666666666667,26.7
Miami Marlins,home,Graham Pauley,688363,777052,"Pauley, Graham",R,88.0,81.0,16.0,12.0,4.0,0.0,0.0,5.0,21.0,0.1975308641975308,0.2469135802469135,26.7
Miami Marlins,home,Dane Myers,667472,777052,"Myers, Dane",L,76.0,69.0,23.0,15.0,6.0,0.0,2.0,7.0,9.0,0.3333333333333333,0.5072463768115942,28.2
Miami Marlins,home,Dane Myers,667472,777052,"Myers, Dane",R,156.0,145.0,34.0,30.0,2.0,0.0,2.0,8.0,41.0,0.2344827586206896,0.2896551724137931,28.2
San Diego Padres,away,Fernando Tatis Jr.,665487,777052,"Tatis Jr., Fernando",L,121.0,102.0,23.0,17.0,3.0,1.0,2.0,15.0,28.0,0.2254901960784313,0.3333333333333333,28.8
San Diego Padres,away,Fernando Tatis Jr.,665487,777052,"Tatis Jr., Fernando",R,302.0,258.0,75.0,49.0,11.0,1.0,14.0,37.0,49.0,0.2906976744186046,0.5038759689922481,28.8
San Diego Padres,away,Luis Arraez,650333,777052,"Arraez, Luis",L,142.0,129.0,35.0,29.0,3.0,0.0,3.0,5.0,6.0,0.2713178294573643,0.3643410852713178,26.4
San Diego Padres,away,Luis Arraez,650333,777052,"Arraez, Luis",R,270.0,249.0,73.0,53.0,14.0,4.0,2.0,16.0,6.0,0.2931726907630522,0.4056224899598393,26.4
San Diego Padres,away,Manny Machado,592518,777052,"Machado, Manny",L,132.0,113.0,30.0,16.0,4.0,0.0,10.0,15.0,24.0,0.2654867256637168,0.5663716814159292,25.8
San Diego Padres,away,Manny Machado,592518,777052,"Machado, Manny",R,293.0,262.0,79.0,52.0,19.0,0.0,8.0,22.0,48.0,0.3015267175572519,0.465648854961832,25.8
San Diego Padres,away,Gavin Sheets,657757,777052,"Sheets, Gavin",L,105.0,96.0,27.0,21.0,4.0,1.0,1.0,5.0,19.0,0.28125,0.375,26.9
San Diego Padres,away,Gavin Sheets,657757,777052,"Sheets, Gavin",R,261.0,234.0,58.0,34.0,11.0,0.0,13.0,24.0,53.0,0.2478632478632478,0.4615384615384615,26.9
San Diego Padres,away,Xander Bogaerts,593428,777052,"Bogaerts, Xander",L,124.0,109.0,35.0,26.0,7.0,0.0,2.0,10.0,20.0,0.3211009174311927,0.4403669724770642,27.7
San Diego Padres,away,Xander Bogaerts,593428,777052,"Bogaerts, Xander",R,274.0,231.0,58.0,40.0,14.0,0.0,4.0,31.0,43.0,0.2510822510822511,0.3636363636363636,27.7
San Diego Padres,away,Jackson Merrill,701538,777052,"Merrill, Jackson",L,105.0,93.0,23.0,14.0,6.0,1.0,2.0,7.0,18.0,0.2473118279569892,0.3978494623655914,28.3
San Diego Padres,away,Jackson Merrill,701538,777052,"Merrill, Jackson",R,180.0,159.0,43.0,31.0,6.0,1.0,5.0,18.0,42.0,0.270440251572327,0.4150943396226415,28.3
San Diego Padres,away,Jake Cronenworth,630105,777052,"Cronenworth, Jake",L,93.0,75.0,19.0,12.0,4.0,0.0,3.0,12.0,20.0,0.2533333333333333,0.4266666666666667,28.2
San Diego Padres,away,Jake Cronenworth,630105,777052,"Cronenworth, Jake",R,196.0,161.0,39.0,24.0,9.0,1.0,5.0,30.0,38.0,0.2422360248447205,0.4037267080745341,28.2
San Diego Padres,away,Jose Iglesias,578428,777052,"Iglesias, Jose",L,84.0,73.0,21.0,13.0,8.0,0.0,0.0,6.0,17.0,0.2876712328767123,0.3972602739726027,27.8
San Diego Padres,away,Jose Iglesias,578428,777052,"Iglesias, Jose",R,134.0,117.0,26.0,26.0,0.0,0.0,0.0,12.0,22.0,0.2222222222222222,0.2222222222222222,27.8
San Diego Padres,away,Martín Maldonado,455117,777052,"Maldonado, Martín",L,48.0,41.0,12.0,8.0,3.0,0.0,1.0,4.0,15.0,0.2926829268292683,0.4390243902439024,23.1
San Diego Padres,away,Martín Maldonado,455117,777052,"Maldonado, Martín",R,99.0,90.0,13.0,8.0,2.0,0.0,3.0,3.0,39.0,0.1444444444444444,0.2666666666666666,23.1
Washington Nationals,home,CJ Abrams,682928,777042,"Abrams, CJ",L,109.0,100.0,30.0,21.0,4.0,1.0,4.0,9.0,22.0,0.3,0.48,28.2
Washington Nationals,home,CJ Abrams,682928,777042,"Abrams, CJ",R,275.0,241.0,66.0,37.0,17.0,3.0,9.0,25.0,41.0,0.2738589211618257,0.4813278008298755,28.2
Washington Nationals,home,James Wood,695578,777042,"Wood, James",L,141.0,127.0,37.0,23.0,5.0,0.0,9.0,13.0,36.0,0.2913385826771653,0.5433070866141733,28.0
Washington Nationals,home,James Wood,695578,777042,"Wood, James",R,290.0,239.0,65.0,34.0,16.0,0.0,15.0,43.0,85.0,0.2719665271966527,0.5271966527196653,28.0
Washington Nationals,home,Josh Bell,605137,777042,"Bell, Josh",L,68.0,57.0,7.0,4.0,1.0,1.0,1.0,8.0,16.0,0.1228070175438596,0.2280701754385964,24.8
Washington Nationals,home,Josh Bell,605137,777042,"Bell, Josh",R,272.0,239.0,60.0,40.0,9.0,0.0,11.0,30.0,41.0,0.2510460251046025,0.4267782426778242,24.8
Washington Nationals,home,Nathaniel Lowe,663993,777042,"Lowe, Nathaniel",L,125.0,112.0,22.0,15.0,5.0,0.0,2.0,10.0,43.0,0.1964285714285714,0.2946428571428571,26.1
Washington Nationals,home,Nathaniel Lowe,663993,777042,"Lowe, Nathaniel",R,294.0,262.0,64.0,40.0,9.0,2.0,13.0,28.0,69.0,0.2442748091603053,0.4427480916030534,26.1
Washington Nationals,home,Luis García Jr.,671277,777042,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington Nationals,home,Brady House,691781,777042,"House, Brady",L,27.0,25.0,6.0,4.0,2.0,0.0,0.0,1.0,8.0,0.24,0.32,27.4
Washington Nationals,home,Brady House,691781,777042,"House, Brady",R,83.0,78.0,23.0,17.0,4.0,0.0,2.0,3.0,16.0,0.2948717948717949,0.4230769230769231,27.4
Washington Nationals,home,Daylen Lile,695734,777042,"Lile, Daylen",L,17.0,17.0,3.0,2.0,0.0,0.0,1.0,0.0,5.0,0.1764705882352941,0.3529411764705882,28.8
Washington Nationals,home,Daylen Lile,695734,777042,"Lile, Daylen",R,120.0,105.0,26.0,17.0,6.0,2.0,1.0,10.0,17.0,0.2476190476190476,0.3714285714285714,28.8
Washington Nationals,home,Riley Adams,656180,777042,"Adams, Riley",L,41.0,39.0,5.0,4.0,0.0,0.0,1.0,2.0,18.0,0.1282051282051282,0.2051282051282051,26.6
Washington Nationals,home,Riley Adams,656180,777042,"Adams, Riley",R,84.0,75.0,14.0,5.0,5.0,0.0,4.0,6.0,34.0,0.1866666666666666,0.4133333333333333,26.6
Washington Nationals,home,Jacob Young,696285,777042,"Young, Jacob",L,51.0,41.0,12.0,10.0,2.0,0.0,0.0,8.0,5.0,0.2926829268292683,0.3414634146341463,29.3
Washington Nationals,home,Jacob Young,696285,777042,"Young, Jacob",R,191.0,168.0,41.0,35.0,5.0,1.0,0.0,12.0,27.0,0.244047619047619,0.2857142857142857,29.3
Cincinnati Reds,away,TJ Friedl,670770,777042,"Friedl, TJ",L,123.0,102.0,25.0,20.0,1.0,1.0,3.0,15.0,20.0,0.2450980392156862,0.3627450980392157,26.8
Cincinnati Reds,away,TJ Friedl,670770,777042,"Friedl, TJ",R,310.0,260.0,73.0,52.0,14.0,1.0,6.0,43.0,48.0,0.2807692307692307,0.4115384615384615,26.8
Cincinnati Reds,away,Matt McLain,680574,777042,"McLain, Matt",L,92.0,78.0,17.0,11.0,4.0,0.0,2.0,13.0,27.0,0.2179487179487179,0.3461538461538461,29.2
Cincinnati Reds,away,Matt McLain,680574,777042,"McLain, Matt",R,282.0,247.0,54.0,38.0,7.0,0.0,9.0,29.0,72.0,0.2186234817813765,0.3562753036437247,29.2
Cincinnati Reds,away,Elly De La Cruz,682829,777042,"De La Cruz, Elly",L,135.0,126.0,30.0,22.0,3.0,0.0,5.0,7.0,40.0,0.238095238095238,0.3809523809523809,29.1
Cincinnati Reds,away,Elly De La Cruz,682829,777042,"De La Cruz, Elly",R,290.0,254.0,77.0,46.0,15.0,3.0,13.0,34.0,64.0,0.3031496062992126,0.5393700787401575,29.1
Cincinnati Reds,away,Austin Hays,669720,777042,"Hays, Austin",L,54.0,47.0,17.0,6.0,6.0,3.0,2.0,6.0,9.0,0.3617021276595745,0.7446808510638298,27.4
Cincinnati Reds,away,Austin Hays,669720,777042,"Hays, Austin",R,155.0,140.0,37.0,25.0,3.0,1.0,8.0,10.0,42.0,0.2642857142857143,0.4714285714285714,27.4
Cincinnati Reds,away,Gavin Lux,666158,777042,"Lux, Gavin",L,50.0,42.0,8.0,7.0,1.0,0.0,0.0,7.0,15.0,0.1904761904761904,0.2142857142857142,27.8
Cincinnati Reds,away,Gavin Lux,666158,777042,"Lux, Gavin",R,273.0,238.0,67.0,46.0,16.0,1.0,4.0,31.0,61.0,0.2815126050420168,0.407563025210084,27.8
Cincinnati Reds,away,Spencer Steer,668715,777042,"Steer, Spencer",L,91.0,85.0,18.0,12.0,4.0,0.0,2.0,5.0,27.0,0.2117647058823529,0.3294117647058823,28.3
Cincinnati Reds,away,Spencer Steer,668715,777042,"Steer, Spencer",R,277.0,251.0,66.0,45.0,11.0,1.0,9.0,24.0,59.0,0.2629482071713147,0.4223107569721115,28.3
Cincinnati Reds,away,Tyler Stephenson,663886,777042,"Stephenson, Tyler",L,57.0,46.0,13.0,6.0,5.0,0.0,2.0,9.0,13.0,0.2826086956521739,0.5217391304347826,26.7
Cincinnati Reds,away,Tyler Stephenson,663886,777042,"Stephenson, Tyler",R,171.0,152.0,34.0,22.0,7.0,0.0,5.0,14.0,68.0,0.2236842105263158,0.3684210526315789,26.7
Cincinnati Reds,away,Jake Fraley,641584,777042,"Fraley, Jake",L,6.0,4.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.25,0.25,28.3
Cincinnati Reds,away,Jake Fraley,641584,777042,"Fraley, Jake",R,151.0,129.0,33.0,21.0,7.0,0.0,5.0,20.0,28.0,0.2558139534883721,0.4263565891472868,28.3
Cincinnati Reds,away,Noelvi Marte,682622,777042,"Marte, Noelvi",L,39.0,32.0,7.0,7.0,0.0,0.0,0.0,6.0,10.0,0.21875,0.21875,29.2
Cincinnati Reds,away,Noelvi Marte,682622,777042,"Marte, Noelvi",R,83.0,76.0,24.0,12.0,5.0,1.0,6.0,3.0,11.0,0.3157894736842105,0.6447368421052632,29.2
Philadelphia Phillies,home,Trea Turner,607208,777045,"Turner, Trea",L,133.0,123.0,38.0,28.0,5.0,2.0,3.0,7.0,20.0,0.3089430894308943,0.4552845528455284,30.3
