team,side,player_name_x,player_id,game_id,player_name_y,Pitcher Handedness,pa,ab,hit,single,double,triple,home_run,walk,strikeout,batting_avg,slg_percent,sprint_speed
Baltimore Orioles,home,Jordan Westburg,676059,776986,"Westburg, Jordan",L,66.0,59.0,15.0,11.0,1.0,0.0,3.0,5.0,15.0,0.2542372881355932,0.423728813559322,29.1
Baltimore Orioles,home,Jordan Westburg,676059,776986,"Westburg, Jordan",R,152.0,139.0,37.0,22.0,6.0,1.0,8.0,10.0,35.0,0.2661870503597122,0.4964028776978417,29.1
Baltimore Orioles,home,Ramón Laureano,657656,776986,"Laureano, Ramón",L,95.0,81.0,20.0,12.0,4.0,0.0,4.0,8.0,22.0,0.2469135802469135,0.4444444444444444,27.7
Baltimore Orioles,home,Ramón Laureano,657656,776986,"Laureano, Ramón",R,176.0,157.0,47.0,24.0,13.0,0.0,10.0,14.0,44.0,0.2993630573248407,0.5732484076433121,27.7
Baltimore Orioles,home,Gunnar Henderson,683002,776986,"Henderson, Gunnar",L,130.0,119.0,26.0,19.0,5.0,0.0,2.0,10.0,34.0,0.2184873949579832,0.3109243697478991,28.3
Baltimore Orioles,home,Gunnar Henderson,683002,776986,"Henderson, Gunnar",R,272.0,242.0,77.0,45.0,19.0,4.0,9.0,25.0,58.0,0.3181818181818182,0.5413223140495868,28.3
Baltimore Orioles,home,Tyler O'Neill,641933,776986,"O'Neill, Tyler",L,38.0,35.0,6.0,4.0,0.0,0.0,2.0,3.0,14.0,0.1714285714285714,0.3428571428571428,28.3
Baltimore Orioles,home,Tyler O'Neill,641933,776986,"O'Neill, Tyler",R,102.0,87.0,20.0,10.0,6.0,1.0,3.0,12.0,20.0,0.2298850574712643,0.425287356321839,28.3
Baltimore Orioles,home,Ramón Urías,602104,776986,"Urías, Ramón",L,74.0,66.0,18.0,13.0,3.0,0.0,2.0,7.0,17.0,0.2727272727272727,0.4090909090909091,26.9
Baltimore Orioles,home,Ramón Urías,602104,776986,"Urías, Ramón",R,203.0,176.0,42.0,29.0,9.0,0.0,4.0,16.0,40.0,0.2386363636363636,0.3579545454545454,26.9
Baltimore Orioles,home,Cedric Mullins,656775,776986,"Mullins, Cedric",L,93.0,80.0,23.0,16.0,4.0,0.0,3.0,12.0,15.0,0.2875,0.45,28.5
Baltimore Orioles,home,Cedric Mullins,656775,776986,"Mullins, Cedric",R,245.0,218.0,43.0,21.0,11.0,0.0,11.0,22.0,68.0,0.1972477064220183,0.3990825688073394,28.5
Baltimore Orioles,home,Coby Mayo,691723,776986,"Mayo, Coby",L,41.0,35.0,8.0,5.0,2.0,0.0,1.0,6.0,8.0,0.2285714285714285,0.3714285714285714,28.3
Baltimore Orioles,home,Coby Mayo,691723,776986,"Mayo, Coby",R,59.0,54.0,11.0,6.0,4.0,0.0,1.0,5.0,14.0,0.2037037037037037,0.3333333333333333,28.3
Baltimore Orioles,home,Dylan Carlson,666185,776986,"Carlson, Dylan",L,35.0,33.0,7.0,6.0,0.0,0.0,1.0,1.0,9.0,0.2121212121212121,0.303030303030303,27.7
Baltimore Orioles,home,Dylan Carlson,666185,776986,"Carlson, Dylan",R,91.0,81.0,20.0,13.0,4.0,0.0,3.0,6.0,24.0,0.2469135802469135,0.4074074074074074,27.7
Baltimore Orioles,home,Alex Jackson,656577,776986,"Jackson, Alex",L,7.0,7.0,3.0,0.0,2.0,0.0,1.0,0.0,2.0,0.4285714285714285,1.1428571428571428,27.4
Baltimore Orioles,home,Alex Jackson,656577,776986,"Jackson, Alex",R,16.0,16.0,4.0,0.0,2.0,0.0,2.0,0.0,6.0,0.25,0.75,27.4
Colorado Rockies,away,Tyler Freeman,671289,776986,"Freeman, Tyler",L,59.0,53.0,11.0,7.0,4.0,0.0,0.0,5.0,8.0,0.2075471698113207,0.2830188679245283,28.3
Colorado Rockies,away,Tyler Freeman,671289,776986,"Freeman, Tyler",R,157.0,131.0,45.0,33.0,10.0,1.0,1.0,23.0,12.0,0.3435114503816794,0.4580152671755725,28.3
Colorado Rockies,away,Mickey Moniak,666160,776986,"Moniak, Mickey",L,41.0,37.0,8.0,6.0,1.0,0.0,1.0,4.0,12.0,0.2162162162162162,0.3243243243243243,28.5
Colorado Rockies,away,Mickey Moniak,666160,776986,"Moniak, Mickey",R,239.0,222.0,63.0,32.0,10.0,6.0,15.0,15.0,56.0,0.2837837837837837,0.5855855855855856,28.5
Colorado Rockies,away,Ezequiel Tovar,678662,776986,"Tovar, Ezequiel",L,41.0,37.0,10.0,7.0,1.0,0.0,2.0,4.0,12.0,0.2702702702702703,0.4594594594594595,27.4
Colorado Rockies,away,Ezequiel Tovar,678662,776986,"Tovar, Ezequiel",R,124.0,114.0,30.0,18.0,6.0,2.0,4.0,6.0,25.0,0.2631578947368421,0.4561403508771929,27.4
Colorado Rockies,away,Jordan Beck,687597,776986,"Beck, Jordan",L,91.0,86.0,27.0,15.0,7.0,1.0,4.0,5.0,26.0,0.313953488372093,0.5581395348837209,28.7
Colorado Rockies,away,Jordan Beck,687597,776986,"Beck, Jordan",R,279.0,252.0,67.0,44.0,12.0,4.0,7.0,21.0,76.0,0.2658730158730158,0.4285714285714285,28.7
Colorado Rockies,away,Thairo Estrada,642731,776986,"Estrada, Thairo",L,30.0,22.0,5.0,4.0,0.0,0.0,1.0,3.0,3.0,0.2272727272727272,0.3636363636363636,27.9
Colorado Rockies,away,Thairo Estrada,642731,776986,"Estrada, Thairo",R,102.0,96.0,30.0,21.0,7.0,0.0,2.0,3.0,14.0,0.3125,0.4479166666666667,27.9
Colorado Rockies,away,Yanquiel Fernández,692585,776986,"Fernández, Yanquiel",L,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25.6
Colorado Rockies,away,Yanquiel Fernández,692585,776986,"Fernández, Yanquiel",R,43.0,41.0,9.0,7.0,2.0,0.0,0.0,1.0,11.0,0.2195121951219512,0.2682926829268293,25.6
Colorado Rockies,away,Warming Bernabel,682653,776986,"Bernabel, Warming",L,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colorado Rockies,away,Warming Bernabel,682653,776986,"Bernabel, Warming",R,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Colorado Rockies,away,Austin Nola,543592,776986,"Nola, Austin",L,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.9
Colorado Rockies,away,Austin Nola,543592,776986,"Nola, Austin",R,24.0,23.0,6.0,6.0,0.0,0.0,0.0,0.0,3.0,0.2608695652173913,0.2608695652173913,25.9
Colorado Rockies,away,Orlando Arcia,606115,776986,"Arcia, Orlando",L,28.0,25.0,6.0,4.0,2.0,0.0,0.0,2.0,5.0,0.24,0.32,25.0
Colorado Rockies,away,Orlando Arcia,606115,776986,"Arcia, Orlando",R,109.0,105.0,16.0,13.0,0.0,1.0,2.0,4.0,25.0,0.1523809523809524,0.2285714285714285,25.0
Boston Red Sox,home,Roman Anthony,701350,776983,"Anthony, Roman",L,54.0,50.0,12.0,10.0,1.0,0.0,1.0,4.0,22.0,0.24,0.32,27.7
Boston Red Sox,home,Roman Anthony,701350,776983,"Anthony, Roman",R,103.0,81.0,23.0,10.0,12.0,0.0,1.0,21.0,19.0,0.2839506172839506,0.4691358024691358,27.7
Boston Red Sox,home,Alex Bregman,608324,776983,"Bregman, Alex",L,71.0,59.0,22.0,17.0,3.0,0.0,2.0,12.0,10.0,0.3728813559322034,0.5254237288135594,26.2
Boston Red Sox,home,Alex Bregman,608324,776983,"Bregman, Alex",R,189.0,171.0,47.0,21.0,16.0,0.0,10.0,15.0,34.0,0.2748538011695906,0.543859649122807,26.2
Boston Red Sox,home,Jarren Duran,680776,776983,"Duran, Jarren",L,154.0,142.0,30.0,19.0,5.0,5.0,1.0,7.0,45.0,0.2112676056338028,0.3380281690140845,29.1
Boston Red Sox,home,Jarren Duran,680776,776983,"Duran, Jarren",R,314.0,271.0,79.0,43.0,21.0,7.0,8.0,36.0,68.0,0.2915129151291513,0.5092250922509225,29.1
Boston Red Sox,home,Trevor Story,596115,776983,"Story, Trevor",L,110.0,102.0,26.0,18.0,4.0,0.0,4.0,5.0,31.0,0.2549019607843137,0.4117647058823529,28.5
Boston Red Sox,home,Trevor Story,596115,776983,"Story, Trevor",R,307.0,287.0,72.0,50.0,11.0,0.0,11.0,18.0,86.0,0.2508710801393728,0.4041811846689895,28.5
Boston Red Sox,home,Masataka Yoshida,807799,776983,"Yoshida, Masataka",L,12.0,12.0,4.0,3.0,1.0,0.0,0.0,0.0,2.0,0.3333333333333333,0.4166666666666667,26.1
Boston Red Sox,home,Masataka Yoshida,807799,776983,"Yoshida, Masataka",R,23.0,21.0,4.0,2.0,2.0,0.0,0.0,1.0,3.0,0.1904761904761904,0.2857142857142857,26.1
