team,side,player_name_x,player_id,game_id,player_name_y,Pitcher Handedness,pa,ab,hit,single,double,triple,home_run,walk,strikeout,batting_avg,slg_percent,sprint_speed
Tampa Bay Rays,home,Yandy Díaz,650490,776901,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tampa Bay Rays,home,Ha-Seong Kim,673490,776901,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tampa Bay Rays,home,Brandon Lowe,664040,776901,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tampa Bay Rays,home,Junior Caminero,691406,776901,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tampa Bay Rays,home,Christopher Morel,666624,776901,"Morel, Christopher",L,96.0,86.0,16.0,8.0,5.0,0.0,3.0,8.0,34.0,0.1860465116279069,0.3488372093023256,28.1
Tampa Bay Rays,home,Christopher Morel,666624,776901,"Morel, Christopher",R,122.0,109.0,26.0,15.0,7.0,0.0,4.0,12.0,39.0,0.2385321100917431,0.4128440366972477,28.1
Tampa Bay Rays,home,Josh Lowe,666139,776901,"Lowe, Josh",L,60.0,58.0,12.0,6.0,5.0,0.0,1.0,2.0,18.0,0.2068965517241379,0.3448275862068966,27.9
Tampa Bay Rays,home,Josh Lowe,666139,776901,"Lowe, Josh",R,203.0,177.0,44.0,30.0,7.0,1.0,6.0,21.0,40.0,0.2485875706214689,0.4011299435028249,27.9
Tampa Bay Rays,home,Jonny DeLuca,676356,776901,"DeLuca, Jonny",L,12.0,12.0,4.0,3.0,0.0,1.0,0.0,0.0,2.0,0.3333333333333333,0.5,29.3
Tampa Bay Rays,home,Jonny DeLuca,676356,776901,"DeLuca, Jonny",R,30.0,28.0,12.0,11.0,0.0,1.0,0.0,2.0,6.0,0.4285714285714285,0.5,29.3
Tampa Bay Rays,home,Taylor Walls,670764,776901,"Walls, Taylor",L,93.0,84.0,22.0,17.0,5.0,0.0,0.0,4.0,19.0,0.2619047619047619,0.3214285714285714,28.1
Tampa Bay Rays,home,Taylor Walls,670764,776901,"Walls, Taylor",R,207.0,178.0,38.0,25.0,8.0,1.0,4.0,21.0,44.0,0.2134831460674157,0.3370786516853932,28.1
Tampa Bay Rays,home,Hunter Feduccia,676439,776901,"Feduccia, Hunter",R,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
Los Angeles Dodgers,away,Mookie Betts,605141,776901,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Angeles Dodgers,away,Shohei Ohtani,660271,776901,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Angeles Dodgers,away,Freddie Freeman,518692,776901,"Freeman, Freddie",L,109.0,96.0,24.0,16.0,5.0,0.0,3.0,10.0,29.0,0.25,0.3958333333333333,25.5
Los Angeles Dodgers,away,Freddie Freeman,518692,776901,"Freeman, Freddie",R,297.0,263.0,85.0,52.0,23.0,1.0,9.0,29.0,66.0,0.3231939163498099,0.5209125475285171,25.5
Los Angeles Dodgers,away,Teoscar Hernández,606192,776901,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Angeles Dodgers,away,Michael Conforto,624424,776901,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
