team,side,player_name,player_id,game_id,"last_name, first_name",year,player_age,ab,pa,hit,single,double,triple,home_run,strikeout,walk,k_percent,bb_percent,batting_avg,slg_percent,on_base_percent,on_base_plus_slg,xba,xslg,woba,xwoba,sprint_speed
Miami Marlins,home,Agustín Ramírez,682663,777465,"Ramírez, Agustín",2025.0,23.0,190.0,205.0,46.0,25.0,11.0,0.0,10.0,34.0,14.0,16.6,6.8,0.242,0.458,0.293,0.751,0.276,0.485,0.325,0.346,26.6
Miami Marlins,home,Otto Lopez,672640,777465,"Lopez, Otto",2025.0,26.0,206.0,228.0,48.0,35.0,7.0,0.0,6.0,31.0,20.0,13.6,8.8,0.233,0.354,0.303,0.657,0.285,0.471,0.292,0.355,28.5
Miami Marlins,home,Heriberto Hernandez,681715,777465,"Hernandez, Heriberto",2025.0,25.0,34.0,37.0,12.0,9.0,2.0,0.0,1.0,8.0,3.0,21.6,8.1,0.353,0.5,0.405,0.905,0.369,0.597,0.397,0.434,28.1
Miami Marlins,home,Eric Wagaman,676572,777465,"Wagaman, Eric",2025.0,27.0,249.0,270.0,61.0,41.0,14.0,1.0,5.0,52.0,17.0,19.3,6.3,0.245,0.369,0.289,0.658,0.279,0.456,0.289,0.334,27.0
Miami Marlins,home,Dane Myers,667472,777465,"Myers, Dane",2025.0,29.0,129.0,139.0,43.0,32.0,7.0,0.0,4.0,32.0,8.0,23.0,5.8,0.333,0.481,0.381,0.862,0.313,0.487,0.379,0.368,28.2
Miami Marlins,home,Connor Norby,681393,777465,"Norby, Connor",2025.0,25.0,180.0,192.0,44.0,30.0,10.0,1.0,3.0,53.0,9.0,27.6,4.7,0.244,0.361,0.292,0.653,0.23,0.415,0.29,0.299,28.8
Miami Marlins,home,Jack Winkler,676466,777465,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Miami Marlins,home,Javier Sanoja,691594,777465,"Sanoja, Javier",2025.0,22.0,151.0,167.0,37.0,25.0,10.0,1.0,1.0,25.0,10.0,15.0,6.0,0.245,0.344,0.287,0.631,0.261,0.348,0.277,0.286,27.5
Philadelphia Phillies,away,Trea Turner,607208,777465,"Turner, Trea",2025.0,32.0,292.0,320.0,90.0,64.0,15.0,2.0,9.0,52.0,23.0,16.3,7.2,0.308,0.466,0.366,0.832,0.282,0.441,0.365,0.34,29.9
Philadelphia Phillies,away,Kyle Schwarber,656941,777465,"Schwarber, Kyle",2025.0,32.0,266.0,323.0,65.0,33.0,9.0,1.0,22.0,83.0,52.0,25.7,16.1,0.244,0.534,0.378,0.912,0.274,0.601,0.391,0.42,25.8
Philadelphia Phillies,away,Alec Bohm,664761,777465,"Bohm, Alec",2025.0,28.0,274.0,292.0,78.0,60.0,10.0,1.0,7.0,45.0,13.0,15.4,4.5,0.285,0.405,0.322,0.727,0.285,0.431,0.32,0.332,26.7
Philadelphia Phillies,away,Nick Castellanos,592206,777465,"Castellanos, Nick",2025.0,33.0,273.0,296.0,76.0,51.0,17.0,1.0,7.0,56.0,16.0,18.9,5.4,0.278,0.425,0.321,0.746,0.269,0.453,0.325,0.332,27.4
Philadelphia Phillies,away,Max Kepler,596146,777465,"Kepler, Max",2025.0,32.0,217.0,246.0,48.0,25.0,14.0,0.0,9.0,52.0,25.0,21.1,10.2,0.221,0.41,0.309,0.719,0.245,0.441,0.316,0.335,26.7
Philadelphia Phillies,away,J.T. Realmuto,592663,777465,"Realmuto, J.T.",2025.0,34.0,223.0,245.0,54.0,37.0,11.0,1.0,5.0,58.0,20.0,23.7,8.2,0.242,0.368,0.31,0.678,0.259,0.41,0.301,0.321,28.3
Philadelphia Phillies,away,Bryson Stott,681082,777465,"Stott, Bryson",2025.0,27.0,250.0,275.0,58.0,45.0,7.0,2.0,4.0,48.0,22.0,17.5,8.0,0.232,0.324,0.296,0.62,0.245,0.374,0.279,0.3,28.4
Philadelphia Phillies,away,Edmundo Sosa,624641,777465,"Sosa, Edmundo",2025.0,29.0,95.0,104.0,26.0,20.0,5.0,0.0,1.0,20.0,6.0,19.2,5.8,0.274,0.358,0.32,0.678,0.289,0.399,0.302,0.321,29.4
Philadelphia Phillies,away,Brandon Marsh,669016,777465,"Marsh, Brandon",2025.0,27.0,133.0,155.0,34.0,23.0,8.0,1.0,2.0,40.0,19.0,25.8,12.3,0.256,0.376,0.344,0.72,0.267,0.421,0.322,0.341,28.7
Washington Nationals,home,CJ Abrams,682928,777461,"Abrams, CJ",2025.0,24.0,236.0,264.0,65.0,39.0,15.0,2.0,9.0,49.0,16.0,18.6,6.1,0.275,0.47,0.346,0.816,0.285,0.456,0.356,0.353,28.1
Washington Nationals,home,James Wood,695578,777461,"Wood, James",2025.0,22.0,274.0,320.0,77.0,41.0,18.0,0.0,18.0,84.0,43.0,26.3,13.4,0.281,0.544,0.378,0.922,0.284,0.586,0.396,0.407,28.0
Washington Nationals,home,Luis García Jr.,671277,777461,"García, Luis",2025.0,25.0,228.0,250.0,59.0,37.0,16.0,0.0,6.0,32.0,15.0,12.8,6.0,0.259,0.408,0.304,0.712,0.312,0.519,0.31,0.378,26.6
Washington Nationals,home,Nathaniel Lowe,663993,777461,"Lowe, Nathaniel",2025.0,29.0,274.0,302.0,63.0,41.0,12.0,0.0,10.0,81.0,26.0,26.8,8.6,0.23,0.383,0.298,0.681,0.242,0.392,0.302,0.311,25.8
Washington Nationals,home,Brady House,691781,777461,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington Nationals,home,Josh Bell,605137,777461,"Bell, Josh",2025.0,32.0,214.0,241.0,40.0,26.0,4.0,1.0,9.0,47.0,24.0,19.5,10.0,0.187,0.341,0.278,0.619,0.242,0.437,0.279,0.334,24.8
Washington Nationals,home,Daylen Lile,695734,777461,"Lile, Daylen",2025.0,22.0,39.0,44.0,7.0,2.0,3.0,1.0,1.0,8.0,2.0,18.2,4.5,0.179,0.385,0.233,0.618,0.276,0.458,0.265,0.343,29.0
Washington Nationals,home,Keibert Ruiz,660688,777461,"Ruiz, Keibert",2025.0,26.0,230.0,241.0,58.0,46.0,10.0,0.0,2.0,24.0,8.0,10.0,3.3,0.252,0.322,0.286,0.608,0.277,0.355,0.272,0.293,24.4
Washington Nationals,home,Jacob Young,696285,777461,"Young, Jacob",2025.0,25.0,125.0,142.0,30.0,24.0,5.0,1.0,0.0,19.0,11.0,13.4,7.7,0.24,0.296,0.312,0.608,0.275,0.324,0.278,0.303,29.3
Colorado Rockies,away,Tyler Freeman,671289,777461,"Freeman, Tyler",2025.0,26.0,81.0,100.0,25.0,18.0,5.0,1.0,1.0,8.0,10.0,8.0,10.0,0.309,0.432,0.41,0.842,0.302,0.41,0.373,0.375,28.3
Colorado Rockies,away,Kyle Farmer,571657,777461,"Farmer, Kyle",2025.0,34.0,165.0,176.0,38.0,21.0,14.0,0.0,3.0,37.0,9.0,21.0,5.1,0.23,0.37,0.273,0.643,0.222,0.333,0.282,0.269,26.1
Colorado Rockies,away,Jordan Beck,687597,777461,"Beck, Jordan",2025.0,24.0,223.0,245.0,58.0,34.0,12.0,4.0,8.0,69.0,18.0,28.2,7.3,0.26,0.457,0.322,0.779,0.244,0.446,0.339,0.329,28.6
Colorado Rockies,away,Michael Toglia,669911,777461,"Toglia, Michael",2025.0,26.0,195.0,216.0,40.0,22.0,9.0,1.0,8.0,83.0,18.0,38.4,8.3,0.205,0.385,0.273,0.658,0.217,0.393,0.285,0.292,26.7
Colorado Rockies,away,Brenton Doyle,686668,777461,"Doyle, Brenton",2025.0,27.0,237.0,259.0,46.0,31.0,8.0,2.0,5.0,65.0,20.0,25.1,7.7,0.194,0.308,0.255,0.563,0.242,0.413,0.252,0.31,29.3
Colorado Rockies,away,Orlando Arcia,606115,777461,"Arcia, Orlando",2025.0,30.0,72.0,76.0,14.0,12.0,1.0,0.0,1.0,16.0,4.0,21.1,5.3,0.194,0.25,0.237,0.487,0.217,0.287,0.221,0.245,24.9
Colorado Rockies,away,Sam Hilliard,656541,777461,"Hilliard, Sam",2025.0,31.0,31.0,39.0,8.0,2.0,3.0,1.0,2.0,11.0,8.0,28.2,20.5,0.258,0.613,0.41,1.023,0.253,0.569,0.433,0.415,28.8
Colorado Rockies,away,Ryan Ritter,690022,777461,"Ritter, Ryan",2025.0,24.0,37.0,39.0,7.0,5.0,0.0,2.0,0.0,15.0,1.0,38.5,2.6,0.189,0.297,0.231,0.528,0.164,0.229,0.233,0.196,29.4
Colorado Rockies,away,Braxton Fulford,690924,777461,"Fulford, Braxton",2025.0,26.0,18.0,20.0,4.0,2.0,0.0,1.0,1.0,8.0,1.0,40.0,5.0,0.222,0.5,0.25,0.75,0.14,0.336,0.308,0.216,27.0
New York Yankees,home,Trent Grisham,663757,777466,"Grisham, Trent",2025.0,28.0,206.0,238.0,50.0,32.0,4.0,1.0,13.0,54.0,31.0,22.7,13.0,0.243,0.461,0.345,0.806,0.261,0.508,0.354,0.374,27.2
New York Yankees,home,Aaron Judge,592450,777466,"Judge, Aaron",2025.0,33.0,269.0,320.0,100.0,55.0,17.0,2.0,26.0,81.0,47.0,25.3,14.7,0.372,0.74,0.469,1.209,0.317,0.714,0.498,0.459,26.8
New York Yankees,home,Cody Bellinger,641355,777466,"Bellinger, Cody",2025.0,29.0,247.0,280.0,61.0,37.0,12.0,3.0,9.0,43.0,27.0,15.4,9.6,0.247,0.429,0.318,0.747,0.259,0.449,0.324,0.339,28.4
New York Yankees,home,Paul Goldschmidt,502671,777466,"Goldschmidt, Paul",2025.0,37.0,263.0,290.0,80.0,58.0,14.0,1.0,7.0,51.0,23.0,17.6,7.9,0.304,0.445,0.363,0.808,0.291,0.485,0.352,0.358,26.5
New York Yankees,home,Jazz Chisholm Jr.,665862,777466,"Chisholm Jr., Jazz",2025.0,27.0,144.0,172.0,32.0,18.0,5.0,0.0,9.0,49.0,22.0,28.5,12.8,0.222,0.444,0.337,0.781,0.23,0.454,0.344,0.349,27.2
New York Yankees,home,Ben Rice,700250,777466,"Rice, Ben",2025.0,26.0,214.0,242.0,49.0,25.0,11.0,1.0,12.0,54.0,20.0,22.3,8.3,0.229,0.458,0.311,0.769,0.294,0.556,0.336,0.401,27.4
New York Yankees,home,Anthony Volpe,683011,777466,"Volpe, Anthony",2025.0,24.0,256.0,290.0,61.0,31.0,20.0,2.0,8.0,70.0,26.0,24.1,9.0,0.238,0.426,0.311,0.737,0.237,0.408,0.322,0.316,28.2
New York Yankees,home,Jasson Domínguez,691176,777466,"Domínguez, Jasson",2025.0,22.0,199.0,229.0,47.0,30.0,11.0,0.0,6.0,66.0,26.0,28.8,11.4,0.236,0.382,0.323,0.705,0.237,0.398,0.314,0.322,28.5
New York Yankees,home,Oswald Peraza,672724,777466,"Peraza, Oswald",2025.0,25.0,106.0,118.0,17.0,9.0,5.0,0.0,3.0,32.0,11.0,27.1,9.3,0.16,0.292,0.246,0.538,0.229,0.403,0.245,0.313,28.9
Los Angeles Angels,away,Zach Neto,687263,777466,"Neto, Zach",2025.0,24.0,219.0,234.0,61.0,37.0,13.0,1.0,10.0,63.0,11.0,26.9,4.7,0.279,0.484,0.321,0.805,0.282,0.534,0.347,0.365,28.1
Los Angeles Angels,away,Nolan Schanuel,694384,777466,"Schanuel, Nolan",2025.0,23.0,251.0,292.0,71.0,52.0,14.0,1.0,4.0,38.0,34.0,13.0,11.6,0.283,0.394,0.374,0.768,0.284,0.425,0.341,0.349,25.9
Los Angeles Angels,away,Mike Trout,545361,777466,"Trout, Mike",2025.0,33.0,166.0,192.0,38.0,24.0,2.0,1.0,11.0,53.0,22.0,27.6,11.5,0.229,0.452,0.318,0.77,0.278,0.581,0.327,0.394,28.3
Los Angeles Angels,away,Taylor Ward,621493,777466,"Ward, Taylor",2025.0,31.0,270.0,299.0,57.0,25.0,13.0,1.0,18.0,81.0,23.0,27.1,7.7,0.211,0.467,0.271,0.738,0.23,0.481,0.314,0.326,27.4
Los Angeles Angels,away,Logan O'Hoppe,681351,777466,"O'Hoppe, Logan",2025.0,25.0,216.0,226.0,49.0,32.0,3.0,0.0,14.0,76.0,8.0,33.6,3.5,0.227,0.435,0.257,0.692,0.24,0.486,0.299,0.322,27.1
Los Angeles Angels,away,Luis Rengifo,650859,777466,"Rengifo, Luis",2025.0,28.0,225.0,238.0,50.0,40.0,7.0,0.0,3.0,38.0,10.0,16.0,4.2,0.222,0.293,0.253,0.546,0.274,0.382,0.243,0.3,26.8
Los Angeles Angels,away,Jo Adell,666176,777466,"Adell, Jo",2025.0,26.0,201.0,222.0,44.0,24.0,7.0,0.0,13.0,56.0,12.0,25.2,5.4,0.219,0.448,0.29,0.738,0.264,0.53,0.323,0.368,27.6
Los Angeles Angels,away,Scott Kingery,664068,777466,"Kingery, Scott",2025.0,31.0,17.0,18.0,2.0,1.0,1.0,0.0,0.0,6.0,1.0,33.3,5.6,0.118,0.176,0.167,0.343,0.15,0.224,0.158,0.191,28.4
Los Angeles Angels,away,Kevin Newman,621028,777466,"Newman, Kevin",2025.0,31.0,68.0,70.0,13.0,11.0,2.0,0.0,0.0,13.0,1.0,18.6,1.4,0.191,0.221,0.203,0.424,0.21,0.267,0.188,0.212,26.7
Toronto Blue Jays,home,Bo Bichette,666182,777462,"Bichette, Bo",2025.0,27.0,304.0,326.0,82.0,54.0,18.0,1.0,9.0,53.0,18.0,16.3,5.5,0.27,0.424,0.313,0.737,0.306,0.498,0.321,0.365,26.2
Toronto Blue Jays,home,Addison Barger,680718,777462,"Barger, Addison",2025.0,25.0,163.0,177.0,43.0,21.0,14.0,0.0,8.0,42.0,13.0,23.7,7.3,0.264,0.497,0.322,0.819,0.286,0.518,0.351,0.365,27.8
Toronto Blue Jays,home,Vladimir Guerrero Jr.,665489,777462,"Guerrero Jr., Vladimir",2025.0,26.0,267.0,313.0,75.0,52.0,14.0,0.0,9.0,44.0,40.0,14.1,12.8,0.281,0.434,0.38,0.814,0.322,0.536,0.358,0.41,26.8
Toronto Blue Jays,home,Alejandro Kirk,672386,777462,"Kirk, Alejandro",2025.0,26.0,216.0,234.0,67.0,54.0,8.0,0.0,5.0,24.0,14.0,10.3,6.0,0.31,0.417,0.35,0.767,0.307,0.498,0.336,0.364,24.0
Toronto Blue Jays,home,George Springer,543807,777462,"Springer III, George",2025.0,35.0,217.0,262.0,54.0,28.0,15.0,1.0,10.0,59.0,35.0,22.5,13.4,0.249,0.465,0.353,0.818,0.267,0.54,0.355,0.387,27.6
Toronto Blue Jays,home,Ernie Clement,676391,777462,"Clement, Ernie",2025.0,29.0,223.0,240.0,65.0,46.0,15.0,0.0,4.0,27.0,11.0,11.3,4.6,0.291,0.413,0.325,0.738,0.273,0.373,0.323,0.3,28.5
Toronto Blue Jays,home,Andrés Giménez,665926,777462,"Giménez, Andrés",2025.0,26.0,159.0,180.0,33.0,23.0,6.0,0.0,4.0,29.0,14.0,16.1,7.8,0.208,0.321,0.291,0.612,0.264,0.379,0.278,0.328,28.1
Toronto Blue Jays,home,Davis Schneider,676914,777462,"Schneider, Davis",2025.0,26.0,37.0,47.0,6.0,5.0,0.0,0.0,1.0,15.0,9.0,31.9,19.1,0.162,0.243,0.34,0.583,0.121,0.252,0.287,0.271,27.3
Toronto Blue Jays,home,Tyler Heineman,623168,777462,"Heineman, Tyler",2025.0,34.0,61.0,66.0,25.0,18.0,5.0,0.0,2.0,11.0,2.0,16.7,3.0,0.41,0.59,0.431,1.021,0.254,0.384,0.44,0.291,26.4
Arizona Diamondbacks,away,Ketel Marte,606466,777462,"Marte, Ketel",2025.0,31.0,165.0,198.0,47.0,29.0,6.0,0.0,12.0,28.0,29.0,14.1,14.6,0.285,0.539,0.404,0.943,0.317,0.582,0.405,0.429,26.5
Arizona Diamondbacks,away,Corbin Carroll,682998,777462,"Carroll, Corbin",2025.0,24.0,283.0,319.0,72.0,31.0,13.0,8.0,20.0,79.0,30.0,24.8,9.4,0.254,0.569,0.339,0.908,0.267,0.564,0.386,0.388,29.6
Arizona Diamondbacks,away,Lourdes Gurriel Jr.,666971,777462,"Gurriel Jr., Lourdes",2025.0,31.0,258.0,282.0,66.0,41.0,14.0,1.0,10.0,41.0,17.0,14.5,6.0,0.256,0.434,0.301,0.735,0.271,0.441,0.318,0.327,26.7
Arizona Diamondbacks,away,Eugenio Suárez,553993,777462,"Suárez, Eugenio",2025.0,33.0,261.0,295.0,61.0,27.0,13.0,0.0,21.0,76.0,21.0,25.8,7.1,0.234,0.525,0.312,0.837,0.242,0.534,0.358,0.365,26.5
Arizona Diamondbacks,away,Josh Naylor,647304,777462,"Naylor, Josh",2025.0,28.0,268.0,296.0,81.0,54.0,17.0,1.0,9.0,38.0,23.0,12.8,7.8,0.302,0.474,0.356,0.83,0.295,0.459,0.36,0.353,24.4
Arizona Diamondbacks,away,Randal Grichuk,545341,777462,"Grichuk, Randal",2025.0,33.0,94.0,102.0,23.0,11.0,9.0,0.0,3.0,22.0,8.0,21.6,7.8,0.245,0.436,0.304,0.74,0.265,0.448,0.319,0.329,26.7
Arizona Diamondbacks,away,Geraldo Perdomo,672695,777462,"Perdomo, Geraldo",2025.0,25.0,254.0,309.0,67.0,43.0,16.0,1.0,7.0,37.0,41.0,12.0,13.3,0.264,0.417,0.362,0.779,0.247,0.375,0.343,0.325,27.1
Arizona Diamondbacks,away,Tim Tawa,694374,777462,"Tawa, Tim",2025.0,26.0,116.0,133.0,27.0,15.0,6.0,0.0,6.0,33.0,12.0,24.8,9.0,0.233,0.44,0.303,0.743,0.251,0.459,0.322,0.343,28.2
Arizona Diamondbacks,away,Jose Herrera,645444,777462,"Herrera, Jose",2025.0,28.0,79.0,98.0,14.0,10.0,3.0,0.0,1.0,24.0,13.0,24.5,13.3,0.177,0.253,0.293,0.546,0.162,0.215,0.259,0.238,24.5
Cincinnati Reds,home,TJ Friedl,670770,777474,"Friedl Jr., TJ",2025.0,29.0,264.0,309.0,76.0,54.0,12.0,2.0,8.0,48.0,38.0,15.5,12.3,0.288,0.439,0.381,0.82,0.25,0.34,0.363,0.312,26.8
Cincinnati Reds,home,Gavin Lux,666158,777474,"Lux, Gavin",2025.0,27.0,212.0,243.0,59.0,42.0,14.0,1.0,2.0,57.0,31.0,23.5,12.8,0.278,0.382,0.37,0.752,0.256,0.359,0.339,0.319,27.6
Cincinnati Reds,home,Elly De La Cruz,682829,777474,"De La Cruz, Elly",2025.0,23.0,278.0,315.0,75.0,45.0,14.0,0.0,16.0,81.0,34.0,25.7,10.8,0.27,0.493,0.352,0.845,0.27,0.519,0.363,0.369,28.9
Cincinnati Reds,home,Spencer Steer,668715,777474,"Steer, Spencer",2025.0,27.0,241.0,262.0,53.0,38.0,10.0,0.0,5.0,69.0,20.0,26.3,7.6,0.22,0.324,0.282,0.606,0.222,0.325,0.273,0.271,28.2
Cincinnati Reds,home,Will Benson,666181,777474,"Benson, Will",2025.0,27.0,93.0,107.0,22.0,11.0,5.0,0.0,6.0,27.0,10.0,25.2,9.3,0.237,0.484,0.308,0.792,0.307,0.609,0.339,0.423,28.7
Cincinnati Reds,home,Jose Trevino,624431,777474,"Trevino, Jose",2025.0,32.0,132.0,144.0,39.0,20.0,15.0,0.0,4.0,18.0,9.0,12.5,6.3,0.295,0.5,0.336,0.836,0.249,0.377,0.359,0.298,24.2
Cincinnati Reds,home,Santiago Espinal,669289,777474,"Espinal, Santiago",2025.0,30.0,206.0,224.0,51.0,41.0,10.0,0.0,0.0,21.0,16.0,9.4,7.1,0.248,0.296,0.302,0.598,0.235,0.301,0.271,0.265,27.1
Cincinnati Reds,home,Jake Fraley,641584,777474,"Fraley, Jake",2025.0,30.0,113.0,132.0,26.0,18.0,3.0,0.0,5.0,23.0,19.0,17.4,14.4,0.23,0.389,0.341,0.73,0.257,0.398,0.329,0.34,28.2
Cincinnati Reds,home,Matt McLain,680574,777474,"McLain, Matt",2025.0,25.0,222.0,255.0,43.0,30.0,5.0,0.0,8.0,75.0,27.0,29.4,10.6,0.194,0.324,0.291,0.615,0.216,0.379,0.28,0.308,29.2
Minnesota Twins,away,Byron Buxton,621439,777474,"Buxton, Byron",2025.0,31.0,209.0,236.0,57.0,34.0,8.0,3.0,12.0,67.0,20.0,28.4,8.5,0.273,0.512,0.339,0.851,0.244,0.477,0.364,0.34,30.2
Minnesota Twins,away,Ty France,664034,777474,"France, Ty",2025.0,30.0,256.0,282.0,68.0,52.0,11.0,0.0,5.0,43.0,12.0,15.2,4.3,0.266,0.367,0.33,0.697,0.278,0.468,0.313,0.353,24.8
Minnesota Twins,away,Carlos Correa,621043,777474,"Correa, Carlos",2025.0,30.0,224.0,237.0,54.0,36.0,13.0,0.0,5.0,47.0,12.0,19.8,5.1,0.241,0.366,0.278,0.644,0.266,0.407,0.283,0.309,26.6
Minnesota Twins,away,Matt Wallner,670242,777474,"Wallner, Matt",2025.0,27.0,104.0,120.0,22.0,9.0,6.0,2.0,5.0,35.0,13.0,29.2,10.8,0.212,0.452,0.317,0.769,0.246,0.483,0.337,0.361,27.2
Minnesota Twins,away,Willi Castro,650489,777474,"Castro, Willi",2025.0,28.0,180.0,201.0,51.0,32.0,11.0,1.0,7.0,50.0,17.0,24.9,8.5,0.283,0.472,0.358,0.83,0.266,0.409,0.363,0.33,28.0
Minnesota Twins,away,Harrison Bader,664056,777474,"Bader, Harrison",2025.0,31.0,175.0,202.0,45.0,29.0,9.0,0.0,7.0,50.0,19.0,24.8,9.4,0.257,0.429,0.347,0.776,0.217,0.361,0.343,0.301,28.2
Minnesota Twins,away,Brooks Lee,686797,777474,"Lee, Brooks",2025.0,24.0,199.0,212.0,53.0,40.0,6.0,0.0,7.0,42.0,10.0,19.8,4.7,0.266,0.402,0.302,0.704,0.245,0.4,0.308,0.298,25.7
Minnesota Twins,away,Trevor Larnach,663616,777474,"Larnach, Trevor",2025.0,28.0,256.0,284.0,65.0,44.0,10.0,1.0,10.0,62.0,23.0,21.8,8.1,0.254,0.418,0.318,0.736,0.264,0.423,0.322,0.326,26.0
Minnesota Twins,away,Christian Vázquez,543877,777474,"Vázquez, Christian",2025.0,34.0,113.0,125.0,21.0,13.0,6.0,0.0,2.0,21.0,11.0,16.8,8.8,0.186,0.292,0.256,0.548,0.221,0.323,0.248,0.274,24.8
Atlanta Braves,home,Ronald Acuña Jr.,660670,777470,"Acuña Jr., Ronald",2025.0,27.0,79.0,95.0,31.0,21.0,3.0,0.0,7.0,22.0,16.0,23.2,16.8,0.392,0.696,0.495,1.191,0.292,0.634,0.502,0.434,27.6
