team,side,player_name_x,player_id,game_id,player_name_y,Pitcher Handedness,pa,ab,hit,single,double,triple,home_run,walk,strikeout,batting_avg,slg_percent,sprint_speed
Baltimore Orioles,home,Jordan Westburg,676059,778372,"Westburg, Jordan",L,71.0,64.0,16.0,12.0,1.0,0.0,3.0,5.0,15.0,0.25,0.40625,29.1
Baltimore Orioles,home,Jordan Westburg,676059,778372,"Westburg, Jordan",R,156.0,143.0,39.0,24.0,6.0,1.0,8.0,10.0,36.0,0.2727272727272727,0.4965034965034965,29.1
Baltimore Orioles,home,Ramón Laureano,657656,778372,"Laureano, Ramón",L,100.0,84.0,21.0,12.0,4.0,0.0,5.0,10.0,22.0,0.25,0.4761904761904761,27.7
Baltimore Orioles,home,Ramón Laureano,657656,778372,"Laureano, Ramón",R,179.0,160.0,49.0,26.0,13.0,0.0,10.0,14.0,45.0,0.30625,0.575,27.7
Baltimore Orioles,home,Gunnar Henderson,683002,778372,"Henderson, Gunnar",L,134.0,122.0,27.0,20.0,5.0,0.0,2.0,11.0,35.0,0.221311475409836,0.3114754098360656,28.4
Baltimore Orioles,home,Gunnar Henderson,683002,778372,"Henderson, Gunnar",R,277.0,245.0,77.0,45.0,19.0,4.0,9.0,26.0,58.0,0.3142857142857143,0.5346938775510204,28.4
Baltimore Orioles,home,Tyler O'Neill,641933,778372,"O'Neill, Tyler",L,40.0,37.0,7.0,4.0,0.0,0.0,3.0,3.0,14.0,0.1891891891891892,0.4324324324324324,28.3
Baltimore Orioles,home,Tyler O'Neill,641933,778372,"O'Neill, Tyler",R,104.0,88.0,20.0,10.0,6.0,1.0,3.0,13.0,21.0,0.2272727272727272,0.4204545454545454,28.3
Baltimore Orioles,home,Ramón Urías,602104,778372,"Urías, Ramón",L,76.0,68.0,18.0,13.0,3.0,0.0,2.0,7.0,18.0,0.2647058823529412,0.3970588235294117,26.9
Baltimore Orioles,home,Ramón Urías,602104,778372,"Urías, Ramón",R,205.0,178.0,42.0,29.0,9.0,0.0,4.0,16.0,40.0,0.2359550561797752,0.3539325842696629,26.9
Baltimore Orioles,home,Cedric Mullins,656775,778372,"Mullins, Cedric",L,98.0,83.0,24.0,16.0,5.0,0.0,3.0,14.0,15.0,0.2891566265060241,0.4578313253012048,28.5
Baltimore Orioles,home,Cedric Mullins,656775,778372,"Mullins, Cedric",R,248.0,221.0,44.0,21.0,11.0,0.0,12.0,22.0,68.0,0.1990950226244343,0.4117647058823529,28.5
Baltimore Orioles,home,Coby Mayo,691723,778372,"Mayo, Coby",L,45.0,39.0,11.0,7.0,3.0,0.0,1.0,6.0,8.0,0.282051282051282,0.4358974358974359,28.1
Baltimore Orioles,home,Coby Mayo,691723,778372,"Mayo, Coby",R,62.0,57.0,12.0,6.0,4.0,0.0,2.0,5.0,14.0,0.2105263157894736,0.3859649122807017,28.1
Baltimore Orioles,home,Colton Cowser,681297,778372,"Cowser, Colton",L,50.0,44.0,8.0,6.0,0.0,0.0,2.0,6.0,15.0,0.1818181818181818,0.3181818181818182,27.2
Baltimore Orioles,home,Colton Cowser,681297,778372,"Cowser, Colton",R,134.0,125.0,29.0,15.0,7.0,0.0,7.0,9.0,38.0,0.232,0.456,27.2
Baltimore Orioles,home,Alex Jackson,656577,778372,"Jackson, Alex",L,9.0,9.0,3.0,0.0,2.0,0.0,1.0,0.0,3.0,0.3333333333333333,0.8888888888888888,27.5
Baltimore Orioles,home,Alex Jackson,656577,778372,"Jackson, Alex",R,17.0,17.0,4.0,0.0,2.0,0.0,2.0,0.0,7.0,0.2352941176470588,0.7058823529411765,27.5
Toronto Blue Jays,away,Nathan Lukes,664770,778372,"Lukes, Nathan",L,28.0,22.0,4.0,2.0,2.0,0.0,0.0,3.0,6.0,0.1818181818181818,0.2727272727272727,26.8
Toronto Blue Jays,away,Nathan Lukes,664770,778372,"Lukes, Nathan",R,228.0,194.0,54.0,40.0,6.0,0.0,8.0,25.0,27.0,0.2783505154639175,0.4329896907216495,26.8
Toronto Blue Jays,away,Davis Schneider,676914,778372,"Schneider, Davis",L,72.0,56.0,13.0,7.0,3.0,0.0,3.0,15.0,20.0,0.2321428571428571,0.4464285714285714,27.6
Toronto Blue Jays,away,Davis Schneider,676914,778372,"Schneider, Davis",R,37.0,30.0,5.0,3.0,0.0,0.0,2.0,6.0,11.0,0.1666666666666666,0.3666666666666666,27.6
Toronto Blue Jays,away,Vladimir Guerrero Jr.,665489,778372,"Guerrero Jr., Vladimir",L,108.0,93.0,32.0,21.0,7.0,0.0,4.0,14.0,15.0,0.3440860215053763,0.5483870967741935,26.9
Toronto Blue Jays,away,Vladimir Guerrero Jr.,665489,778372,"Guerrero Jr., Vladimir",R,350.0,293.0,84.0,57.0,16.0,0.0,11.0,48.0,49.0,0.2866894197952218,0.4539249146757679,26.9
Toronto Blue Jays,away,Bo Bichette,666182,778372,"Bichette, Bo",L,105.0,97.0,27.0,16.0,8.0,0.0,3.0,6.0,12.0,0.2783505154639175,0.4536082474226804,26.2
Toronto Blue Jays,away,Bo Bichette,666182,778372,"Bichette, Bo",R,365.0,339.0,103.0,68.0,24.0,1.0,10.0,19.0,60.0,0.303834808259587,0.4690265486725664,26.2
Toronto Blue Jays,away,Addison Barger,680718,778372,"Barger, Addison",L,60.0,56.0,12.0,6.0,4.0,1.0,1.0,4.0,20.0,0.2142857142857142,0.375,27.7
Toronto Blue Jays,away,Addison Barger,680718,778372,"Barger, Addison",R,247.0,231.0,64.0,31.0,20.0,0.0,13.0,14.0,57.0,0.277056277056277,0.5324675324675324,27.7
Toronto Blue Jays,away,Ernie Clement,676391,778372,"Clement, Ernie",L,130.0,118.0,42.0,24.0,13.0,1.0,4.0,7.0,11.0,0.3559322033898305,0.5847457627118644,28.7
Toronto Blue Jays,away,Ernie Clement,676391,778372,"Clement, Ernie",R,260.0,238.0,58.0,50.0,7.0,0.0,1.0,13.0,29.0,0.2436974789915966,0.2857142857142857,28.7
Toronto Blue Jays,away,Joey Loperfido,694388,778372,"Loperfido, Joey",L,14.0,12.0,5.0,5.0,0.0,0.0,0.0,2.0,3.0,0.4166666666666667,0.4166666666666667,28.3
