team,side,player_name_x,player_id,game_id,player_name_y,Pitcher Handedness,pa,ab,hit,single,double,triple,home_run,walk,strikeout,batting_avg,slg_percent,sprint_speed
Baltimore Orioles,home,Jackson Holliday,702616,776604,"Holliday, Jackson",L,145,135,28,20,5,0,3,10,38,0.2074074074074074,0.3111111111111111,28.5
Baltimore Orioles,home,Jackson Holliday,702616,776604,"Holliday, Jackson",R,380,340,90,64,12,2,12,33,79,0.2647058823529412,0.4176470588235294,28.5
Baltimore Orioles,home,Jeremiah Jackson,669236,776604,"Jackson, Jeremiah",L,20,20,6,4,1,1,0,0,5,0.3,0.45,27.6
Baltimore Orioles,home,Jeremiah Jackson,669236,776604,"Jackson, Jeremiah",R,45,43,15,12,1,1,1,2,8,0.3488372093023256,0.4883720930232558,27.6
Baltimore Orioles,home,Gunnar Henderson,683002,776604,"Henderson, Gunnar",L,172,156,35,25,6,1,3,14,46,0.2243589743589743,0.3333333333333333,28.4
Baltimore Orioles,home,Gunnar Henderson,683002,776604,"Henderson, Gunnar",R,342,299,96,56,23,4,13,34,66,0.3210702341137124,0.5551839464882943,28.4
Baltimore Orioles,home,Ryan Mountcastle,663624,776604,"Mountcastle, Ryan",L,66,58,15,14,1,0,0,4,12,0.2586206896551724,0.2758620689655172,27.7
Baltimore Orioles,home,Ryan Mountcastle,663624,776604,"Mountcastle, Ryan",R,195,177,48,31,13,0,4,10,50,0.2711864406779661,0.4124293785310734,27.7
Baltimore Orioles,home,Coby Mayo,691723,776604,"Mayo, Coby",L,66,59,15,9,3,0,3,7,16,0.2542372881355932,0.4576271186440678,28.0
Baltimore Orioles,home,Coby Mayo,691723,776604,"Mayo, Coby",R,119,108,18,10,6,0,2,11,36,0.1666666666666666,0.2777777777777778,28.0
Baltimore Orioles,home,Colton Cowser,681297,776604,"Cowser, Colton",L,68,61,10,6,2,0,2,7,24,0.1639344262295081,0.2950819672131147,27.3
Baltimore Orioles,home,Colton Cowser,681297,776604,"Cowser, Colton",R,180,166,39,21,9,0,9,14,55,0.2349397590361445,0.4518072289156626,27.3
Baltimore Orioles,home,Samuel Basallo,694212,776604,"Basallo, Samuel",L,3,2,0,0,0,0,0,1,0,0.0,0.0,25.8
Baltimore Orioles,home,Samuel Basallo,694212,776604,"Basallo, Samuel",R,22,21,6,4,2,0,0,1,4,0.2857142857142857,0.3809523809523809,25.8
Baltimore Orioles,home,Dylan Carlson,666185,776604,"Carlson, Dylan",L,59,56,10,9,0,0,1,2,15,0.1785714285714285,0.2321428571428571,27.6
Baltimore Orioles,home,Dylan Carlson,666185,776604,"Carlson, Dylan",R,137,121,27,16,5,1,5,12,30,0.2231404958677686,0.4049586776859504,27.6
Baltimore Orioles,home,Luis Vázquez,676679,776604,"Vázquez, Luis",L,16,16,2,1,0,0,1,0,5,0.125,0.3125,27.6
Baltimore Orioles,home,Luis Vázquez,676679,776604,"Vázquez, Luis",R,17,16,3,2,1,0,0,1,2,0.1875,0.25,27.6
Boston Red Sox,away,Roman Anthony,701350,776604,"Anthony, Roman",L,86,78,20,15,2,0,3,8,34,0.2564102564102564,0.3974358974358974,27.8
Boston Red Sox,away,Roman Anthony,701350,776604,"Anthony, Roman",R,180,142,42,23,16,1,2,35,37,0.2957746478873239,0.4647887323943662,27.8
Boston Red Sox,away,Alex Bregman,608324,776604,"Bregman, Alex",L,101,83,32,27,3,0,2,18,14,0.3855421686746988,0.4939759036144578,25.9
Boston Red Sox,away,Alex Bregman,608324,776604,"Bregman, Alex",R,263,232,65,30,21,0,14,26,39,0.2801724137931034,0.5517241379310345,25.9
Boston Red Sox,away,Jarren Duran,680776,776604,"Duran, Jarren",L,183,166,34,22,5,5,2,11,51,0.2048192771084337,0.3313253012048193,29.1
Boston Red Sox,away,Jarren Duran,680776,776604,"Duran, Jarren",R,390,334,97,51,29,7,10,48,86,0.2904191616766467,0.5089820359281437,29.1
Boston Red Sox,away,Trevor Story,596115,776604,"Story, Trevor",L,139,125,35,24,6,0,5,9,36,0.28,0.448,28.5
Boston Red Sox,away,Trevor Story,596115,776604,"Story, Trevor",R,386,359,92,61,16,0,15,24,111,0.2562674094707521,0.426183844011142,28.5
Boston Red Sox,away,Nathaniel Lowe,663993,776604,"Lowe, Nathaniel",L,156,139,25,16,7,0,2,14,47,0.1798561151079136,0.2733812949640288,26.1
Boston Red Sox,away,Nathaniel Lowe,663993,776604,"Lowe, Nathaniel",R,355,312,77,48,12,2,15,37,83,0.2467948717948718,0.4423076923076923,26.1
Boston Red Sox,away,Masataka Yoshida,807799,776604,"Yoshida, Masataka",L,23,21,6,5,1,0,0,1,3,0.2857142857142857,0.3333333333333333,26.3
