team,side,player_name_x,player_id,game_id,player_name_y,Pitcher Handedness,pa,ab,hit,single,double,triple,home_run,walk,strikeout,batting_avg,slg_percent,sprint_speed
Pittsburgh Pirates,home,Liover Peguero,678894,776844,"Peguero, Liover",L,11,9,4,2,0,0,2,2,2,0.4444444444444444,1.1111111111111112,28.7
Pittsburgh Pirates,home,Liover Peguero,678894,776844,"Peguero, Liover",R,28,26,5,2,1,0,2,1,8,0.1923076923076923,0.4615384615384615,28.7
Pittsburgh Pirates,home,Tommy Pham,502054,776844,"Pham, Tommy",L,68,61,15,13,1,0,1,5,17,0.2459016393442623,0.3114754098360656,27.5
Pittsburgh Pirates,home,Tommy Pham,502054,776844,"Pham, Tommy",R,225,194,55,39,11,1,4,22,51,0.2835051546391752,0.4123711340206185,27.5
Pittsburgh Pirates,home,Bryan Reynolds,668804,776844,"Reynolds, Bryan",L,113,104,27,15,6,0,6,8,37,0.2596153846153846,0.4903846153846153,27.9
Pittsburgh Pirates,home,Bryan Reynolds,668804,776844,"Reynolds, Bryan",R,344,313,73,49,18,2,4,27,85,0.2332268370607028,0.3418530351437699,27.9
Pittsburgh Pirates,home,Nick Gonzales,693304,776844,"Gonzales, Nick",L,47,42,11,6,2,1,2,4,7,0.2619047619047619,0.5,28.8
Pittsburgh Pirates,home,Nick Gonzales,693304,776844,"Gonzales, Nick",R,171,154,43,33,6,1,3,11,30,0.2792207792207792,0.3896103896103896,28.8
Pittsburgh Pirates,home,Andrew McCutchen,457705,776844,"McCutchen, Andrew",L,107,96,28,20,6,0,2,10,26,0.2916666666666667,0.4166666666666667,27.2
Pittsburgh Pirates,home,Andrew McCutchen,457705,776844,"McCutchen, Andrew",R,298,256,60,41,10,0,9,31,62,0.234375,0.37890625,27.2
Pittsburgh Pirates,home,Joey Bart,663698,776844,"Bart, Joey",L,61,51,17,13,3,0,1,10,17,0.3333333333333333,0.4509803921568627,26.4
Pittsburgh Pirates,home,Joey Bart,663698,776844,"Bart, Joey",R,187,157,34,29,4,1,0,26,49,0.2165605095541401,0.2547770700636942,26.4
Pittsburgh Pirates,home,Alexander Canario,672744,776844,"Canario, Alexander",L,70,62,11,6,3,0,2,7,21,0.1774193548387097,0.3225806451612903,27.9
Pittsburgh Pirates,home,Alexander Canario,672744,776844,"Canario, Alexander",R,104,93,22,18,2,1,1,9,35,0.2365591397849462,0.3118279569892473,27.9
Pittsburgh Pirates,home,Jared Triolo,669707,776844,"Triolo, Jared",L,66,54,12,8,3,0,1,9,11,0.2222222222222222,0.3333333333333333,28.6
Pittsburgh Pirates,home,Jared Triolo,669707,776844,"Triolo, Jared",R,109,93,13,8,3,0,2,12,20,0.1397849462365591,0.2365591397849462,28.6
Pittsburgh Pirates,home,Isiah Kiner-Falefa,643396,776844,"Kiner-Falefa, Isiah",L,88,82,19,17,1,0,1,3,13,0.2317073170731707,0.2804878048780488,27.4
Pittsburgh Pirates,home,Isiah Kiner-Falefa,643396,776844,"Kiner-Falefa, Isiah",R,265,239,70,55,13,2,0,16,45,0.2928870292887029,0.3640167364016736,27.4
San Francisco Giants,away,Heliot Ramos,671218,776844,"Ramos, Heliot",L,125,109,28,15,10,0,3,13,34,0.2568807339449541,0.4311926605504587,27.4
San Francisco Giants,away,Heliot Ramos,671218,776844,"Ramos, Heliot",R,366,321,91,69,10,1,11,39,78,0.2834890965732087,0.4236760124610592,27.4
San Francisco Giants,away,Rafael Devers,646240,776844,"Devers, Rafael",L,170,150,39,24,9,0,6,16,46,0.26,0.44,25.3
San Francisco Giants,away,Rafael Devers,646240,776844,"Devers, Rafael",R,344,277,71,39,18,0,14,61,88,0.2563176895306859,0.4729241877256318,25.3
San Francisco Giants,away,Willy Adames,642715,776844,"Adames, Willy",L,119,104,18,10,2,1,5,12,35,0.173076923076923,0.3557692307692308,27.9
San Francisco Giants,away,Willy Adames,642715,776844,"Adames, Willy",R,364,313,80,50,16,1,13,42,88,0.255591054313099,0.4376996805111821,27.9
San Francisco Giants,away,Matt Chapman,656305,776844,"Chapman, Matt",L,79,65,17,13,3,0,1,12,14,0.2615384615384615,0.3538461538461538,28.2
San Francisco Giants,away,Matt Chapman,656305,776844,"Chapman, Matt",R,303,257,58,30,11,2,15,44,79,0.22568093385214,0.4591439688715953,28.2
San Francisco Giants,away,Casey Schmitt,669477,776844,"Schmitt, Casey",L,66,57,13,9,4,0,0,8,16,0.2280701754385964,0.2982456140350877,27.5
San Francisco Giants,away,Casey Schmitt,669477,776844,"Schmitt, Casey",R,123,109,30,20,4,0,6,11,27,0.2752293577981651,0.4770642201834862,27.5
San Francisco Giants,away,Jerar Encarnacion,666464,776844,"Encarnacion, Jerar",L,11,11,1,0,1,0,0,0,3,0.0909090909090909,0.1818181818181818,26.7
San Francisco Giants,away,Jerar Encarnacion,666464,776844,"Encarnacion, Jerar",R,16,16,3,2,0,0,1,0,4,0.1875,0.375,26.7
San Francisco Giants,away,Jung Hoo Lee,808982,776844,"Lee, Jung Hoo",L,116,108,30,21,3,3,3,7,20,0.2777777777777778,0.4444444444444444,28.1
San Francisco Giants,away,Jung Hoo Lee,808982,776844,"Lee, Jung Hoo",R,337,293,75,43,23,6,3,35,28,0.2559726962457337,0.4061433447098976,28.1
San Francisco Giants,away,Christian Koss,683766,776844,"Koss, Christian",L,28,26,8,7,1,0,0,1,12,0.3076923076923077,0.3461538461538461,28.9
San Francisco Giants,away,Christian Koss,683766,776844,"Koss, Christian",R,85,74,19,14,2,0,3,5,16,0.2567567567567567,0.4054054054054054,28.9
San Francisco Giants,away,Andrew Knizner,668800,776844,"Knizner, Andrew",L,16,16,3,2,0,0,1,0,3,0.1875,0.375,25.5
San Francisco Giants,away,Andrew Knizner,668800,776844,"Knizner, Andrew",R,36,30,5,5,0,0,0,3,5,0.1666666666666666,0.1666666666666666,25.5
Philadelphia Phillies,home,Trea Turner,607208,776851,"Turner, Trea",L,152,142,40,30,5,2,3,7,26,0.2816901408450704,0.4084507042253521,30.3
Philadelphia Phillies,home,Trea Turner,607208,776851,"Turner, Trea",R,350,308,89,62,18,1,8,30,60,0.288961038961039,0.4318181818181818,30.3
Philadelphia Phillies,home,Kyle Schwarber,656941,776851,"Schwarber, Kyle",L,181,149,42,18,7,1,16,29,46,0.2818791946308724,0.6644295302013423,25.9
Philadelphia Phillies,home,Kyle Schwarber,656941,776851,"Schwarber, Kyle",R,317,265,66,32,10,0,24,49,87,0.2490566037735849,0.5584905660377358,25.9
Philadelphia Phillies,home,Bryce Harper,547180,776851,"Harper, Bryce",L,139,124,34,20,7,0,7,12,31,0.2741935483870967,0.5,27.0
Philadelphia Phillies,home,Bryce Harper,547180,776851,"Harper, Bryce",R,232,189,51,23,18,0,10,38,44,0.2698412698412698,0.5238095238095238,27.0
Philadelphia Phillies,home,Nick Castellanos,592206,776851,"Castellanos, Nick",L,134,122,35,22,9,0,4,10,29,0.2868852459016393,0.4590163934426229,27.6
Philadelphia Phillies,home,Nick Castellanos,592206,776851,"Castellanos, Nick",R,321,294,79,53,14,1,11,16,67,0.2687074829931973,0.4353741496598639,27.6
Philadelphia Phillies,home,Harrison Bader,664056,776851,"Bader, Harrison",L,95,85,19,12,2,0,5,10,34,0.2235294117647059,0.4235294117647059,28.5
Philadelphia Phillies,home,Harrison Bader,664056,776851,"Bader, Harrison",R,225,192,52,33,11,0,8,25,50,0.2708333333333333,0.453125,28.5
Philadelphia Phillies,home,Otto Kemp,805249,776851,"Kemp, Otto",L,42,36,10,6,2,0,2,5,14,0.2777777777777778,0.5,29.3
Philadelphia Phillies,home,Otto Kemp,805249,776851,"Kemp, Otto",R,103,95,22,15,5,0,2,7,28,0.231578947368421,0.3473684210526316,29.3
Philadelphia Phillies,home,Edmundo Sosa,624641,776851,"Sosa, Edmundo",L,85,76,25,19,3,0,3,8,21,0.3289473684210526,0.4868421052631579,29.5
Philadelphia Phillies,home,Edmundo Sosa,624641,776851,"Sosa, Edmundo",R,96,90,20,11,6,1,2,2,22,0.2222222222222222,0.3777777777777777,29.5
Philadelphia Phillies,home,Weston Wilson,642215,776851,"Wilson, Weston",L,40,33,6,5,1,0,0,6,11,0.1818181818181818,0.2121212121212121,27.9
Philadelphia Phillies,home,Weston Wilson,642215,776851,"Wilson, Weston",R,11,9,4,2,0,0,2,1,2,0.4444444444444444,1.1111111111111112,27.9
Philadelphia Phillies,home,Rafael Marchán,665561,776851,"Marchán, Rafael",L,20,17,4,3,1,0,0,2,3,0.2352941176470588,0.2941176470588235,26.3
Philadelphia Phillies,home,Rafael Marchán,665561,776851,"Marchán, Rafael",R,58,50,8,6,1,0,1,7,9,0.16,0.24,26.3
Baltimore Orioles,away,Jackson Holliday,702616,776851,"Holliday, Jackson",L,124,117,25,18,5,0,2,7,37,0.2136752136752136,0.3076923076923077,28.6
Baltimore Orioles,away,Jackson Holliday,702616,776851,"Holliday, Jackson",R,329,301,82,58,10,2,12,22,70,0.2724252491694352,0.4385382059800664,28.6
Baltimore Orioles,away,Jordan Westburg,676059,776851,"Westburg, Jordan",L,81,74,20,14,2,0,4,5,16,0.2702702702702703,0.4594594594594595,29.1
Baltimore Orioles,away,Jordan Westburg,676059,776851,"Westburg, Jordan",R,177,162,47,30,7,1,9,12,40,0.2901234567901234,0.5123456790123457,29.1
Baltimore Orioles,away,Gunnar Henderson,683002,776851,"Henderson, Gunnar",L,149,135,31,23,5,0,3,13,40,0.2296296296296296,0.3333333333333333,28.5
Baltimore Orioles,away,Gunnar Henderson,683002,776851,"Henderson, Gunnar",R,295,261,83,49,20,4,10,27,61,0.318007662835249,0.5402298850574713,28.5
Baltimore Orioles,away,Adley Rutschman,668939,776851,"Rutschman, Adley",L,96,82,23,16,5,1,1,13,15,0.2804878048780488,0.4024390243902439,26.8
Baltimore Orioles,away,Adley Rutschman,668939,776851,"Rutschman, Adley",R,216,187,41,23,11,0,7,22,34,0.2192513368983957,0.3903743315508021,26.8
Baltimore Orioles,away,Jeremiah Jackson,669236,776851,"Jackson, Jeremiah",L,6,6,1,1,0,0,0,0,1,0.1666666666666666,0.1666666666666666,0.0
Baltimore Orioles,away,Jeremiah Jackson,669236,776851,"Jackson, Jeremiah",R,10,9,3,3,0,0,0,1,4,0.3333333333333333,0.3333333333333333,0.0
Baltimore Orioles,away,Coby Mayo,691723,776851,"Mayo, Coby",L,56,49,12,8,3,0,1,7,11,0.2448979591836734,0.3673469387755102,28.1
Baltimore Orioles,away,Coby Mayo,691723,776851,"Mayo, Coby",R,75,69,13,7,4,0,2,6,19,0.1884057971014492,0.3333333333333333,28.1
Baltimore Orioles,away,Colton Cowser,681297,776851,"Cowser, Colton",L,59,53,8,6,0,0,2,6,23,0.1509433962264151,0.2641509433962264,27.2
Baltimore Orioles,away,Colton Cowser,681297,776851,"Cowser, Colton",R,152,140,33,17,9,0,7,12,46,0.2357142857142857,0.45,27.2
Baltimore Orioles,away,Dylan Carlson,666185,776851,"Carlson, Dylan",L,48,46,8,7,0,0,1,1,12,0.1739130434782608,0.2391304347826087,27.6
Baltimore Orioles,away,Dylan Carlson,666185,776851,"Carlson, Dylan",R,105,93,20,13,4,0,3,8,25,0.2150537634408602,0.3548387096774194,27.6
Baltimore Orioles,away,Alex Jackson,656577,776851,"Jackson, Alex",L,10,10,3,0,2,0,1,0,3,0.3,0.8,27.2
Baltimore Orioles,away,Alex Jackson,656577,776851,"Jackson, Alex",R,27,25,5,0,3,0,2,2,12,0.2,0.56,27.2
New York Mets,home,Francisco Lindor,596019,776846,"Lindor, Francisco",L,152,137,30,21,4,0,5,12,24,0.218978102189781,0.3576642335766423,27.3
New York Mets,home,Francisco Lindor,596019,776846,"Lindor, Francisco",R,354,313,84,50,18,0,16,34,73,0.268370607028754,0.4792332268370607,27.3
New York Mets,home,Juan Soto,665742,776846,"Soto, Juan",L,164,131,30,21,4,0,5,26,40,0.2290076335877862,0.3740458015267175,25.9
New York Mets,home,Juan Soto,665742,776846,"Soto, Juan",R,318,254,69,37,12,0,20,52,53,0.2716535433070866,0.5551181102362205,25.9
New York Mets,home,Pete Alonso,624413,776846,"Alonso, Pete",L,135,118,25,11,7,0,7,14,39,0.211864406779661,0.4491525423728814,25.6
New York Mets,home,Pete Alonso,624413,776846,"Alonso, Pete",R,354,303,88,49,20,1,18,44,74,0.2904290429042904,0.5412541254125413,25.6
New York Mets,home,Brandon Nimmo,607043,776846,"Nimmo, Brandon",L,148,131,32,23,3,0,6,14,34,0.2442748091603053,0.4045801526717557,27.3
New York Mets,home,Brandon Nimmo,607043,776846,"Nimmo, Brandon",R,311,281,74,43,18,0,13,26,65,0.2633451957295373,0.4661921708185053,27.3
New York Mets,home,Mark Vientos,668901,776846,"Vientos, Mark",L,86,83,19,11,6,1,1,2,15,0.2289156626506024,0.3614457831325301,26.1
New York Mets,home,Mark Vientos,668901,776846,"Vientos, Mark",R,221,198,47,32,8,1,6,18,58,0.2373737373737373,0.3787878787878788,26.1
New York Mets,home,Jeff McNeil,643446,776846,"McNeil, Jeff",L,57,47,16,11,3,2,0,8,6,0.3404255319148936,0.4893617021276595,26.1
New York Mets,home,Jeff McNeil,643446,776846,"McNeil, Jeff",R,229,195,46,27,8,2,9,27,22,0.2358974358974359,0.4358974358974359,26.1
New York Mets,home,Cedric Mullins,656775,776846,"Mullins, Cedric",L,103,86,25,16,6,0,3,14,16,0.2906976744186046,0.4651162790697674,28.5
New York Mets,home,Cedric Mullins,656775,776846,"Mullins, Cedric",R,267,237,48,23,13,0,12,25,72,0.2025316455696202,0.4092827004219409,28.5
New York Mets,home,Luis Torrens,620443,776846,"Torrens, Luis",L,56,52,12,7,4,1,0,3,14,0.2307692307692307,0.3461538461538461,26.7
New York Mets,home,Luis Torrens,620443,776846,"Torrens, Luis",R,162,143,31,23,6,0,2,16,36,0.2167832167832167,0.3006993006993007,26.7
New York Mets,home,Brett Baty,683146,776846,"Baty, Brett",L,50,46,9,8,0,0,1,4,10,0.1956521739130435,0.2608695652173913,27.1
New York Mets,home,Brett Baty,683146,776846,"Baty, Brett",R,243,214,52,31,9,2,10,20,61,0.2429906542056074,0.4439252336448598,27.1
Cleveland Guardians,away,Steven Kwan,680757,776846,"Kwan, Steven",L,158,141,37,31,6,0,0,10,15,0.2624113475177305,0.3049645390070922,26.9
Cleveland Guardians,away,Steven Kwan,680757,776846,"Kwan, Steven",R,320,280,84,60,14,1,9,32,25,0.3,0.4535714285714285,26.9
Cleveland Guardians,away,Angel Martínez,682657,776846,"Martínez, Angel",L,115,101,31,19,8,0,4,9,25,0.3069306930693069,0.504950495049505,27.6
Cleveland Guardians,away,Angel Martínez,682657,776846,"Martínez, Angel",R,239,224,46,29,11,1,5,8,54,0.2053571428571428,0.3303571428571428,27.6
Cleveland Guardians,away,José Ramírez,608070,776846,"Ramírez, José",L,135,123,42,28,9,1,4,9,11,0.3414634146341463,0.5284552845528455,28.3
Cleveland Guardians,away,José Ramírez,608070,776846,"Ramírez, José",R,321,285,81,49,12,1,19,27,37,0.2842105263157894,0.5333333333333333,28.3
Cleveland Guardians,away,David Fry,681807,776846,"Fry, David",L,81,77,13,8,2,0,3,4,31,0.1688311688311688,0.3116883116883117,26.7
Cleveland Guardians,away,David Fry,681807,776846,"Fry, David",R,19,15,3,1,0,0,2,3,6,0.2,0.6,26.7
Cleveland Guardians,away,Carlos Santana,467793,776846,"Santana, Carlos",L,126,109,27,21,2,0,4,13,20,0.2477064220183486,0.3761467889908257,25.6
Cleveland Guardians,away,Carlos Santana,467793,776846,"Santana, Carlos",R,298,254,57,44,6,0,7,36,57,0.2244094488188976,0.3307086614173228,25.6
Cleveland Guardians,away,Gabriel Arias,672356,776846,"Arias, Gabriel",L,94,88,21,10,7,0,4,5,33,0.2386363636363636,0.4545454545454545,27.0
Cleveland Guardians,away,Gabriel Arias,672356,776846,"Arias, Gabriel",R,227,202,48,32,12,0,4,20,66,0.2376237623762376,0.3564356435643564,27.0
Cleveland Guardians,away,C.J. Kayfus,692216,776846,"Kayfus, C.J.",L,1,1,0,0,0,0,0,0,0,0.0,0.0,27.0
Cleveland Guardians,away,C.J. Kayfus,692216,776846,"Kayfus, C.J.",R,11,11,2,1,1,0,0,0,3,0.1818181818181818,0.2727272727272727,27.0
Cleveland Guardians,away,Brayan Rocchio,677587,776846,"Rocchio, Brayan",L,68,56,12,9,3,0,0,7,19,0.2142857142857142,0.2678571428571428,27.0
Cleveland Guardians,away,Brayan Rocchio,677587,776846,"Rocchio, Brayan",R,142,127,31,19,10,1,1,9,22,0.2440944881889764,0.3622047244094488,27.0
Cleveland Guardians,away,Austin Hedges,595978,776846,"Hedges, Austin",L,63,53,8,5,2,0,1,6,21,0.1509433962264151,0.2452830188679245,25.1
Cleveland Guardians,away,Austin Hedges,595978,776846,"Hedges, Austin",R,58,49,6,4,0,0,2,6,14,0.1224489795918367,0.2448979591836734,25.1
Detroit Tigers,home,Colt Keith,690993,776859,"Keith, Colt",L,45,39,6,5,1,0,0,3,12,0.1538461538461538,0.1794871794871795,28.0
Detroit Tigers,home,Colt Keith,690993,776859,"Keith, Colt",R,301,263,74,47,16,2,9,35,57,0.2813688212927757,0.4600760456273764,28.0
Detroit Tigers,home,Gleyber Torres,650402,776859,"Torres, Gleyber",L,114,94,26,13,8,0,5,18,8,0.2765957446808511,0.5212765957446809,26.2
Detroit Tigers,home,Gleyber Torres,650402,776859,"Torres, Gleyber",R,317,267,74,57,9,0,8,41,51,0.2771535580524344,0.4007490636704119,26.2
Detroit Tigers,home,Kerry Carpenter,681481,776859,"Carpenter, Kerry",L,41,39,9,5,2,0,2,1,11,0.2307692307692307,0.4358974358974359,26.7
Detroit Tigers,home,Kerry Carpenter,681481,776859,"Carpenter, Kerry",R,264,247,69,37,12,3,17,11,56,0.2793522267206478,0.5587044534412956,26.7
Detroit Tigers,home,Spencer Torkelson,679529,776859,"Torkelson, Spencer",L,134,114,32,15,8,0,9,17,27,0.2807017543859649,0.5877192982456141,26.7
Detroit Tigers,home,Spencer Torkelson,679529,776859,"Torkelson, Spencer",R,317,281,63,34,15,0,14,33,86,0.2241992882562277,0.4270462633451957,26.7
Detroit Tigers,home,Riley Greene,682985,776859,"Greene, Riley",L,146,130,28,19,7,0,2,12,47,0.2153846153846154,0.3153846153846154,26.7
Detroit Tigers,home,Riley Greene,682985,776859,"Greene, Riley",R,318,299,88,47,16,1,24,17,103,0.294314381270903,0.5953177257525084,26.7
Detroit Tigers,home,Wenceel Pérez,672761,776859,"Pérez, Wenceel",L,52,49,14,6,4,1,3,2,10,0.2857142857142857,0.5918367346938775,27.7
Detroit Tigers,home,Wenceel Pérez,672761,776859,"Pérez, Wenceel",R,150,137,35,22,5,2,6,13,31,0.2554744525547445,0.4525547445255474,27.7
Detroit Tigers,home,Dillon Dingler,693307,776859,"Dingler, Dillon",L,79,75,23,13,7,0,3,4,19,0.3066666666666666,0.52,27.6
Detroit Tigers,home,Dillon Dingler,693307,776859,"Dingler, Dillon",R,235,213,57,42,7,1,7,15,53,0.2676056338028169,0.4084507042253521,27.6
Detroit Tigers,home,Zach McKinstry,656716,776859,"McKinstry, Zach",L,91,82,28,16,5,6,1,5,21,0.3414634146341463,0.5853658536585366,28.3
Detroit Tigers,home,Zach McKinstry,656716,776859,"McKinstry, Zach",R,292,248,62,40,12,2,8,37,62,0.25,0.4112903225806452,28.3
Detroit Tigers,home,Matt Vierling,663837,776859,"Vierling, Matt",L,39,35,9,8,1,0,0,4,10,0.2571428571428571,0.2857142857142857,27.8
Detroit Tigers,home,Matt Vierling,663837,776859,"Vierling, Matt",R,55,47,9,7,2,0,0,6,13,0.1914893617021276,0.2340425531914893,27.8
Minnesota Twins,away,Alan Roden,702176,776859,"Roden, Alan",L,15,11,1,1,0,0,0,4,2,0.0909090909090909,0.0909090909090909,27.9
Minnesota Twins,away,Alan Roden,702176,776859,"Roden, Alan",R,112,98,20,12,6,1,1,9,30,0.2040816326530612,0.3163265306122449,27.9
Minnesota Twins,away,Matt Wallner,670242,776859,"Wallner, Matt",L,51,43,9,3,3,0,3,6,13,0.2093023255813953,0.4883720930232558,26.8
Minnesota Twins,away,Matt Wallner,670242,776859,"Wallner, Matt",R,214,177,39,17,7,3,12,32,62,0.2203389830508474,0.4971751412429379,26.8
Minnesota Twins,away,Ryan Jeffers,680777,776859,"Jeffers, Ryan",L,101,80,21,15,5,0,1,21,19,0.2625,0.3625,25.8
Minnesota Twins,away,Ryan Jeffers,680777,776859,"Jeffers, Ryan",R,241,223,57,34,16,0,7,16,47,0.2556053811659193,0.42152466367713,25.8
Minnesota Twins,away,Kody Clemens,665019,776859,"Clemens, Kody",L,31,24,5,5,0,0,0,4,6,0.2083333333333333,0.2083333333333333,27.8
Minnesota Twins,away,Kody Clemens,665019,776859,"Clemens, Kody",R,193,172,41,17,9,3,12,18,43,0.2383720930232558,0.5348837209302325,27.8
Minnesota Twins,away,Luke Keaschall,807712,776859,"Keaschall, Luke",L,6,5,1,0,1,0,0,1,1,0.2,0.4,28.0
Minnesota Twins,away,Luke Keaschall,807712,776859,"Keaschall, Luke",R,24,18,8,5,2,0,1,6,1,0.4444444444444444,0.7222222222222222,28.0
Minnesota Twins,away,Royce Lewis,668904,776859,"Lewis, Royce",L,61,53,13,9,2,0,2,6,9,0.2452830188679245,0.3962264150943396,26.8
Minnesota Twins,away,Royce Lewis,668904,776859,"Lewis, Royce",R,158,145,36,23,10,0,3,10,21,0.2482758620689655,0.3793103448275862,26.8
Minnesota Twins,away,Brooks Lee,686797,776859,"Lee, Brooks",L,110,106,29,24,3,0,2,4,28,0.2735849056603773,0.3584905660377358,25.9
Minnesota Twins,away,Brooks Lee,686797,776859,"Lee, Brooks",R,240,216,50,35,7,0,8,16,36,0.2314814814814814,0.375,25.9
Minnesota Twins,away,Edouard Julien,666397,776859,"Julien, Edouard",L,17,16,2,1,1,0,0,1,6,0.125,0.1875,27.4
Minnesota Twins,away,Edouard Julien,666397,776859,"Julien, Edouard",R,100,87,18,11,5,0,2,12,29,0.2068965517241379,0.3333333333333333,27.4
