team,side,player_name_x,player_id,game_id,player_name_y,Pitcher Handedness,pa,ab,hit,single,double,triple,home_run,walk,strikeout,batting_avg,slg_percent,sprint_speed
Washington Nationals,home,James Wood,695578,776498,"Wood, James",L,204.0,186.0,51.0,33.0,8.0,0.0,10.0,16.0,62.0,0.2741935483870967,0.478494623655914,27.9
Washington Nationals,home,James Wood,695578,776498,"Wood, James",R,378.0,315.0,80.0,41.0,23.0,0.0,16.0,55.0,120.0,0.2539682539682539,0.4793650793650794,27.9
Washington Nationals,home,CJ Abrams,682928,776498,"Abrams, CJ",L,171.0,159.0,40.0,30.0,5.0,1.0,4.0,12.0,40.0,0.2515723270440251,0.3710691823899371,28.2
Washington Nationals,home,CJ Abrams,682928,776498,"Abrams, CJ",R,368.0,325.0,90.0,50.0,23.0,4.0,13.0,34.0,57.0,0.2769230769230769,0.4923076923076923,28.2
Washington Nationals,home,Josh Bell,605137,776498,"Bell, Josh",L,103.0,87.0,13.0,8.0,1.0,1.0,3.0,13.0,24.0,0.1494252873563218,0.2873563218390804,25.2
Washington Nationals,home,Josh Bell,605137,776498,"Bell, Josh",R,354.0,305.0,78.0,54.0,11.0,0.0,13.0,43.0,50.0,0.2557377049180327,0.419672131147541,25.2
Washington Nationals,home,Luis García Jr.,671277,776498,"García Jr., Luis",L,94.0,84.0,15.0,11.0,4.0,0.0,0.0,6.0,15.0,0.1785714285714285,0.2261904761904762,26.6
Washington Nationals,home,Luis García Jr.,671277,776498,"García Jr., Luis",R,357.0,326.0,93.0,59.0,22.0,1.0,11.0,19.0,56.0,0.2852760736196319,0.4601226993865031,26.6
Washington Nationals,home,Daylen Lile,695734,776498,"Lile, Daylen",L,50.0,46.0,10.0,8.0,1.0,0.0,1.0,3.0,13.0,0.217391304347826,0.3043478260869565,29.0
Washington Nationals,home,Daylen Lile,695734,776498,"Lile, Daylen",R,201.0,178.0,50.0,33.0,11.0,4.0,2.0,14.0,28.0,0.2808988764044944,0.4213483146067415,29.0
Washington Nationals,home,Andrés Chaparro,665953,776498,"Chaparro, Andrés",L,28.0,24.0,5.0,3.0,2.0,0.0,0.0,4.0,10.0,0.2083333333333333,0.2916666666666667,25.0
Washington Nationals,home,Andrés Chaparro,665953,776498,"Chaparro, Andrés",R,5.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.2,0.8,25.0
Washington Nationals,home,Robert Hassell III,690987,776498,"Hassell III, Robert",L,29.0,26.0,7.0,6.0,1.0,0.0,0.0,2.0,8.0,0.2692307692307692,0.3076923076923077,28.5
Washington Nationals,home,Robert Hassell III,690987,776498,"Hassell III, Robert",R,113.0,108.0,24.0,17.0,5.0,0.0,2.0,4.0,30.0,0.2222222222222222,0.324074074074074,28.5
Washington Nationals,home,Brady House,691781,776498,"House, Brady",L,67.0,65.0,14.0,10.0,4.0,0.0,0.0,1.0,23.0,0.2153846153846154,0.2769230769230769,27.8
Washington Nationals,home,Brady House,691781,776498,"House, Brady",R,139.0,132.0,34.0,26.0,6.0,0.0,2.0,4.0,36.0,0.2575757575757575,0.3484848484848485,27.8
Washington Nationals,home,C.J. Stubbs,667690,776498,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Miami Marlins,away,Xavier Edwards,669364,776498,"Edwards, Xavier",L,163.0,144.0,37.0,32.0,3.0,2.0,0.0,12.0,24.0,0.2569444444444444,0.3055555555555556,28.3
Miami Marlins,away,Xavier Edwards,669364,776498,"Edwards, Xavier",R,380.0,342.0,104.0,82.0,17.0,3.0,2.0,30.0,51.0,0.3040935672514619,0.3888888888888889,28.3
Miami Marlins,away,Agustín Ramírez,682663,776498,"Ramírez, Agustín",L,121.0,110.0,25.0,16.0,3.0,1.0,5.0,9.0,34.0,0.2272727272727272,0.4090909090909091,26.7
Miami Marlins,away,Agustín Ramírez,682663,776498,"Ramírez, Agustín",R,360.0,322.0,78.0,39.0,25.0,0.0,14.0,26.0,58.0,0.2422360248447205,0.4503105590062112,26.7
Miami Marlins,away,Jakob Marsee,805300,776498,"Marsee, Jakob",L,30.0,24.0,10.0,5.0,3.0,0.0,2.0,5.0,7.0,0.4166666666666667,0.7916666666666666,27.9
Miami Marlins,away,Jakob Marsee,805300,776498,"Marsee, Jakob",R,91.0,80.0,27.0,14.0,8.0,3.0,2.0,10.0,19.0,0.3375,0.5875,27.9
Miami Marlins,away,Otto Lopez,672640,776498,"Lopez, Otto",L,149.0,137.0,27.0,21.0,4.0,0.0,2.0,9.0,21.0,0.1970802919708029,0.2700729927007299,28.5
Miami Marlins,away,Otto Lopez,672640,776498,"Lopez, Otto",R,343.0,298.0,82.0,58.0,14.0,0.0,10.0,34.0,49.0,0.2751677852348993,0.4228187919463087,28.5
Miami Marlins,away,Connor Norby,681393,776498,"Norby, Connor",L,79.0,63.0,11.0,8.0,2.0,0.0,1.0,12.0,22.0,0.1746031746031746,0.2539682539682539,28.8
Miami Marlins,away,Connor Norby,681393,776498,"Norby, Connor",R,204.0,188.0,53.0,36.0,11.0,1.0,5.0,8.0,52.0,0.2819148936170212,0.4308510638297872,28.8
Miami Marlins,away,Heriberto Hernández,681715,776498,"Hernández, Heriberto",L,83.0,73.0,19.0,12.0,5.0,0.0,2.0,8.0,27.0,0.2602739726027397,0.410958904109589,28.6
