team,side,player_name_x,player_id,game_id,player_name_y,Pitcher Handedness,pa,ab,hit,single,double,triple,home_run,walk,strikeout,batting_avg,slg_percent,sprint_speed
Minnesota Twins,home,Austin Martin,668885,776796,"Martin, Austin",L,8,8,4,3,0,0,1,0,2,0.5,0.875,28.2
Minnesota Twins,home,Austin Martin,668885,776796,"Martin, Austin",R,20,17,3,3,0,0,0,2,1,0.1764705882352941,0.1764705882352941,28.2
Minnesota Twins,home,Kody Clemens,665019,776796,"Clemens, Kody",L,37,28,5,5,0,0,0,5,6,0.1785714285714285,0.1785714285714285,27.7
Minnesota Twins,home,Kody Clemens,665019,776796,"Clemens, Kody",R,201,180,43,18,9,3,13,18,45,0.2388888888888889,0.5388888888888889,27.7
Minnesota Twins,home,Ryan Jeffers,680777,776796,"Jeffers, Ryan",L,107,85,24,18,5,0,1,22,21,0.2823529411764706,0.3764705882352941,25.9
Minnesota Twins,home,Ryan Jeffers,680777,776796,"Jeffers, Ryan",R,249,230,62,38,17,0,7,17,48,0.2695652173913043,0.4347826086956521,25.9
Minnesota Twins,home,Luke Keaschall,807712,776796,"Keaschall, Luke",L,10,9,1,0,1,0,0,1,1,0.1111111111111111,0.2222222222222222,28.2
Minnesota Twins,home,Luke Keaschall,807712,776796,"Keaschall, Luke",R,33,27,13,8,4,0,1,6,1,0.4814814814814814,0.7407407407407407,28.2
Minnesota Twins,home,Alan Roden,702176,776796,"Roden, Alan",L,20,15,3,2,0,0,1,5,3,0.2,0.4,27.9
Minnesota Twins,home,Alan Roden,702176,776796,"Roden, Alan",R,121,107,22,14,6,1,1,9,30,0.205607476635514,0.308411214953271,27.9
Minnesota Twins,home,Trevor Larnach,663616,776796,"Larnach, Trevor",L,80,71,13,9,3,0,1,6,19,0.1830985915492957,0.2676056338028169,26.1
Minnesota Twins,home,Trevor Larnach,663616,776796,"Larnach, Trevor",R,337,294,78,51,12,1,14,35,72,0.2653061224489796,0.4557823129251701,26.1
Minnesota Twins,home,Brooks Lee,686797,776796,"Lee, Brooks",L,115,111,31,26,3,0,2,4,28,0.2792792792792792,0.3603603603603603,25.9
Minnesota Twins,home,Brooks Lee,686797,776796,"Lee, Brooks",R,248,223,53,37,7,0,9,17,36,0.2376681614349775,0.3901345291479821,25.9
Minnesota Twins,home,Mickey Gasper,681508,776796,"Gasper, Mickey",L,21,17,3,3,0,0,0,4,8,0.1764705882352941,0.1764705882352941,26.9
Minnesota Twins,home,Mickey Gasper,681508,776796,"Gasper, Mickey",R,36,30,4,3,1,0,0,5,7,0.1333333333333333,0.1666666666666666,26.9
Minnesota Twins,home,Ryan Fitzgerald,680837,776796,"Fitzgerald, Ryan",L,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0
Minnesota Twins,home,Ryan Fitzgerald,680837,776796,"Fitzgerald, Ryan",R,2,2,0,0,0,0,0,0,0,0.0,0.0,0.0
Kansas City Royals,away,Mike Yastrzemski,573262,776796,"Yastrzemski, Mike",L,73,66,10,7,2,0,1,3,20,0.1515151515151515,0.2272727272727272,26.9
Kansas City Royals,away,Mike Yastrzemski,573262,776796,"Yastrzemski, Mike",R,321,272,70,45,15,1,9,43,70,0.2573529411764705,0.4191176470588235,26.9
Kansas City Royals,away,Maikel Garcia,672580,776796,"Garcia, Maikel",L,95,83,27,16,7,1,3,9,18,0.3253012048192771,0.5421686746987951,27.9
Kansas City Royals,away,Maikel Garcia,672580,776796,"Garcia, Maikel",R,383,344,101,66,23,4,8,31,42,0.2936046511627907,0.4534883720930232,27.9
