team,side,player_name_x,player_id,game_id,player_name_y,Pitcher Handedness,pa,ab,hit,single,double,triple,home_run,walk,strikeout,batting_avg,slg_percent,sprint_speed
Milwaukee Brewers,home,Brice Turang,668930,777008,"Turang, Brice",L,120,106,30,26,3,0,1,8,29,0.2830188679245283,0.3396226415094339,28.9
Milwaukee Brewers,home,Brice Turang,668930,777008,"Turang, Brice",R,295,256,73,55,13,0,5,33,61,0.28515625,0.39453125,28.9
Milwaukee Brewers,home,William Contreras,661388,777008,"Contreras, William",L,114,91,21,17,4,0,0,20,23,0.2307692307692307,0.2747252747252747,25.9
Milwaukee Brewers,home,William Contreras,661388,777008,"Contreras, William",R,300,258,67,47,14,0,6,34,55,0.2596899224806202,0.3837209302325581,25.9
Milwaukee Brewers,home,Christian Yelich,592885,777008,"Yelich, Christian",L,132,116,26,20,4,0,2,13,39,0.2241379310344827,0.3103448275862069,28.1
Milwaukee Brewers,home,Christian Yelich,592885,777008,"Yelich, Christian",R,275,244,69,45,7,0,17,26,70,0.2827868852459016,0.5204918032786885,28.1
Milwaukee Brewers,home,Jackson Chourio,694192,777008,"Chourio, Jackson",L,120,114,41,25,10,1,5,5,25,0.3596491228070175,0.5964912280701754,29.2
Milwaukee Brewers,home,Jackson Chourio,694192,777008,"Chourio, Jackson",R,331,306,74,45,16,2,11,16,67,0.2418300653594771,0.4150326797385621,29.2
Milwaukee Brewers,home,Isaac Collins,686555,777008,"Collins, Isaac",L,89,76,18,10,4,0,4,10,19,0.2368421052631578,0.4473684210526316,27.7
Milwaukee Brewers,home,Isaac Collins,686555,777008,"Collins, Isaac",R,167,136,40,33,4,1,2,25,39,0.2941176470588235,0.3823529411764705,27.7
Milwaukee Brewers,home,Andrew Vaughn,683734,777008,"Vaughn, Andrew",L,63,56,13,8,4,0,1,5,11,0.2321428571428571,0.3571428571428571,25.8
Milwaukee Brewers,home,Andrew Vaughn,683734,777008,"Vaughn, Andrew",R,168,158,31,19,6,0,6,8,36,0.1962025316455696,0.3481012658227848,25.8
Milwaukee Brewers,home,Blake Perkins,663368,777008,"Perkins, Blake",L,6,5,1,1,0,0,0,1,2,0.2,0.2,29.1
Milwaukee Brewers,home,Blake Perkins,663368,777008,"Perkins, Blake",R,13,12,3,1,1,1,0,1,7,0.25,0.5,29.1
Milwaukee Brewers,home,Caleb Durbin,702332,777008,"Durbin, Caleb",L,69,62,21,16,3,0,2,7,4,0.3387096774193548,0.4838709677419355,28.4
Milwaukee Brewers,home,Caleb Durbin,702332,777008,"Durbin, Caleb",R,221,184,44,30,11,0,3,27,23,0.2391304347826087,0.3478260869565217,28.4
Milwaukee Brewers,home,Joey Ortiz,687401,777008,"Ortiz, Joey",L,101,92,22,14,6,0,2,6,17,0.2391304347826087,0.3695652173913043,28.7
Milwaukee Brewers,home,Joey Ortiz,687401,777008,"Ortiz, Joey",R,242,217,46,37,4,0,5,18,38,0.2119815668202765,0.2995391705069124,28.7
Miami Marlins,away,Xavier Edwards,669364,777008,"Edwards, Xavier",L,110,96,23,20,2,1,0,8,17,0.2395833333333333,0.28125,28.1
Miami Marlins,away,Xavier Edwards,669364,777008,"Edwards, Xavier",R,272,240,77,61,14,1,1,26,35,0.3208333333333333,0.4,28.1
Miami Marlins,away,Jesús Sánchez,660821,777008,"Sánchez, Jesús",L,54,50,7,5,1,0,1,4,16,0.14,0.22,26.8
Miami Marlins,away,Jesús Sánchez,660821,777008,"Sánchez, Jesús",R,262,233,68,46,10,4,8,23,48,0.2918454935622318,0.4721030042918455,26.8
Miami Marlins,away,Agustín Ramírez,682663,777008,"Ramírez, Agustín",L,84,77,19,12,2,1,4,5,24,0.2467532467532467,0.4545454545454545,26.7
Miami Marlins,away,Agustín Ramírez,682663,777008,"Ramírez, Agustín",R,243,225,56,26,20,0,10,13,38,0.2488888888888888,0.4711111111111111,26.7
Miami Marlins,away,Kyle Stowers,669065,777008,"Stowers, Kyle",L,80,69,20,15,4,1,0,10,15,0.2898550724637681,0.3768115942028985,27.2
Miami Marlins,away,Kyle Stowers,669065,777008,"Stowers, Kyle",R,288,255,76,40,12,2,22,29,89,0.2980392156862745,0.6196078431372549,27.2
