team,side,player_name,player_id,game_id,"last_name, first_name",year,player_age,ab,pa,hit,single,double,triple,home_run,strikeout,walk,k_percent,bb_percent,batting_avg,slg_percent,on_base_percent,on_base_plus_slg,xba,xslg,woba,xwoba,sprint_speed
Toronto Blue Jays,away,Will Wagner,695238,777172,"Wagner, Will",2025.0,26.0,77.0,89.0,15.0,11.0,4.0,0.0,0.0,19.0,11.0,21.3,12.4,0.195,0.247,0.295,0.542,0.236,0.312,0.255,0.294,26.6
Toronto Blue Jays,away,Joey Loperfido,694388,777172,"Loperfido, Joey",2025.0,26.0,11.0,11.0,5.0,4.0,0.0,0.0,1.0,2.0,0.0,18.2,0.0,0.455,0.727,0.455,1.182,0.252,0.508,0.51,0.32,27.9
Toronto Blue Jays,away,Myles Straw,664702,777172,"Straw, Myles",2025.0,30.0,159.0,175.0,40.0,31.0,8.0,0.0,1.0,24.0,9.0,13.7,5.1,0.252,0.321,0.29,0.611,0.257,0.379,0.271,0.293,29.2
Toronto Blue Jays,away,Tyler Heineman,623168,777172,"Heineman, Tyler",2025.0,34.0,77.0,88.0,26.0,19.0,5.0,0.0,2.0,17.0,5.0,19.3,5.7,0.338,0.481,0.384,0.865,0.233,0.344,0.374,0.289,26.7
Toronto Blue Jays,away,Leo Jiménez,677870,777172,"Jimenez, Leo",2025.0,24.0,10.0,11.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,18.2,0.0,0.1,0.1,0.1,0.2,0.138,0.195,0.089,0.14,0.0
Milwaukee Brewers,home,Sal Frelick,686217,777175,"Frelick, Sal",2025.0,25.0,331.0,369.0,97.0,76.0,11.0,3.0,7.0,47.0,25.0,12.7,6.8,0.293,0.408,0.35,0.758,0.27,0.353,0.335,0.306,29.0
Milwaukee Brewers,home,William Contreras,661388,777175,"Contreras, William",2025.0,27.0,313.0,372.0,76.0,56.0,14.0,0.0,6.0,69.0,56.0,18.5,15.1,0.243,0.345,0.355,0.7,0.24,0.362,0.315,0.322,26.0
Milwaukee Brewers,home,Jackson Chourio,694192,777175,"Chourio, Jackson",2025.0,21.0,384.0,407.0,100.0,58.0,24.0,3.0,15.0,81.0,18.0,19.9,4.4,0.26,0.456,0.295,0.751,0.256,0.414,0.323,0.305,29.3
Milwaukee Brewers,home,Christian Yelich,592885,777175,"Yelich, Christian",2025.0,33.0,330.0,369.0,85.0,56.0,11.0,0.0,18.0,98.0,34.0,26.6,9.2,0.258,0.455,0.333,0.788,0.255,0.446,0.342,0.335,28.0
Milwaukee Brewers,home,Isaac Collins,686555,777175,"Collins, Isaac",2025.0,27.0,182.0,214.0,49.0,35.0,8.0,1.0,5.0,53.0,26.0,24.8,12.1,0.269,0.407,0.368,0.775,0.239,0.349,0.345,0.314,27.6
Milwaukee Brewers,home,Brice Turang,668930,777175,"Turang, Brice",2025.0,25.0,332.0,376.0,93.0,74.0,14.0,0.0,5.0,81.0,38.0,21.5,10.1,0.28,0.367,0.352,0.719,0.267,0.392,0.322,0.327,28.9
Milwaukee Brewers,home,Caleb Durbin,702332,777175,"Durbin, Caleb",2025.0,25.0,224.0,259.0,56.0,41.0,11.0,0.0,4.0,24.0,17.0,9.3,6.6,0.25,0.353,0.335,0.688,0.247,0.347,0.31,0.306,28.4
Milwaukee Brewers,home,Jake Bauers,641343,777175,"Bauers, Jake",2025.0,29.0,118.0,140.0,25.0,15.0,5.0,0.0,5.0,43.0,21.0,30.7,15.0,0.212,0.381,0.329,0.71,0.238,0.478,0.315,0.36,26.8
Milwaukee Brewers,home,Joey Ortiz,687401,777175,"Ortiz, Joey",2025.0,26.0,281.0,309.0,58.0,43.0,9.0,0.0,6.0,50.0,20.0,16.2,6.5,0.206,0.302,0.266,0.568,0.246,0.338,0.256,0.285,28.7
Los Angeles Dodgers,away,Shohei Ohtani,660271,777175,"Ohtani, Shohei",2025.0,30.0,356.0,419.0,100.0,50.0,12.0,7.0,31.0,105.0,57.0,25.1,13.6,0.281,0.615,0.383,0.998,0.284,0.642,0.415,0.426,28.0
Los Angeles Dodgers,away,Mookie Betts,605141,777175,"Betts, Mookie",2025.0,32.0,333.0,372.0,83.0,59.0,12.0,1.0,11.0,38.0,35.0,10.2,9.4,0.249,0.39,0.32,0.71,0.266,0.427,0.312,0.331,26.8
Los Angeles Dodgers,away,Will Smith,669257,777175,"Smith, Will",2025.0,30.0,235.0,286.0,78.0,50.0,15.0,1.0,12.0,52.0,43.0,18.2,15.0,0.332,0.557,0.434,0.991,0.298,0.54,0.425,0.404,27.0
Los Angeles Dodgers,away,Freddie Freeman,518692,777175,"Freeman, Freddie",2025.0,35.0,300.0,337.0,91.0,57.0,23.0,1.0,10.0,75.0,31.0,22.3,9.2,0.303,0.487,0.371,0.858,0.288,0.485,0.367,0.362,25.5
Los Angeles Dodgers,away,Andy Pages,681624,777175,"Pages, Andy",2025.0,24.0,334.0,360.0,95.0,62.0,15.0,1.0,17.0,73.0,17.0,20.3,4.7,0.284,0.488,0.325,0.813,0.279,0.468,0.35,0.34,28.3
Los Angeles Dodgers,away,Tommy Edman,669242,777175,"Edman, Tommy",2025.0,30.0,247.0,273.0,59.0,35.0,13.0,1.0,10.0,45.0,17.0,16.5,6.2,0.239,0.421,0.297,0.718,0.284,0.446,0.312,0.344,28.5
Los Angeles Dodgers,away,Miguel Rojas,500743,777175,"Rojas, Miguel",2025.0,36.0,125.0,133.0,30.0,20.0,6.0,0.0,4.0,18.0,7.0,13.5,5.3,0.24,0.384,0.28,0.664,0.241,0.342,0.291,0.274,25.8
Los Angeles Dodgers,away,Esteury Ruiz,665923,777175,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Angeles Dodgers,away,James Outman,681546,777175,"Outman, James",2025.0,28.0,31.0,34.0,4.0,1.0,1.0,0.0,2.0,16.0,3.0,47.1,8.8,0.129,0.355,0.206,0.561,0.147,0.44,0.246,0.282,28.3
San Francisco Giants,home,Heliot Ramos,671218,777163,"Ramos, Heliot",2025.0,25.0,349.0,395.0,94.0,62.0,17.0,1.0,14.0,93.0,31.0,23.5,7.8,0.269,0.444,0.344,0.788,0.255,0.458,0.344,0.343,27.4
San Francisco Giants,home,Rafael Devers,646240,777163,"Devers, Rafael",2025.0,28.0,349.0,427.0,92.0,52.0,23.0,0.0,17.0,106.0,70.0,24.8,16.4,0.264,0.476,0.391,0.867,0.263,0.5,0.374,0.384,25.5
San Francisco Giants,home,Willy Adames,642715,777163,"Adames, Willy",2025.0,29.0,339.0,392.0,76.0,50.0,14.0,1.0,11.0,101.0,44.0,25.8,11.2,0.224,0.369,0.312,0.681,0.23,0.435,0.301,0.328,27.8
San Francisco Giants,home,Matt Chapman,656305,777163,"Chapman, Matt",2025.0,32.0,246.0,290.0,60.0,35.0,13.0,0.0,12.0,69.0,41.0,23.8,14.1,0.244,0.443,0.359,0.802,0.256,0.467,0.354,0.365,28.2
San Francisco Giants,home,Wilmer Flores,527038,777163,"Flores, Wilmer",2025.0,33.0,304.0,339.0,74.0,55.0,8.0,0.0,11.0,61.0,28.0,18.0,8.3,0.243,0.378,0.319,0.697,0.224,0.329,0.311,0.284,24.5
San Francisco Giants,home,Casey Schmitt,669477,777163,"Schmitt, Casey",2025.0,26.0,105.0,120.0,29.0,20.0,5.0,0.0,4.0,31.0,11.0,25.8,9.2,0.276,0.438,0.361,0.799,0.286,0.481,0.354,0.37,27.3
San Francisco Giants,home,Jung Hoo Lee,808982,777163,"Lee, Jung Hoo",2025.0,26.0,333.0,370.0,82.0,51.0,18.0,7.0,6.0,41.0,29.0,11.1,7.8,0.246,0.396,0.311,0.707,0.274,0.391,0.309,0.322,28.1
San Francisco Giants,home,Luis Matos,682641,777163,"Matos, Luis",2025.0,23.0,88.0,93.0,15.0,6.0,5.0,0.0,4.0,13.0,5.0,14.0,5.4,0.17,0.364,0.215,0.579,0.219,0.385,0.251,0.279,27.5
San Francisco Giants,home,Andrew Knizner,668800,777163,"Knizner, Andrew",2025.0,30.0,38.0,40.0,6.0,5.0,0.0,0.0,1.0,6.0,1.0,15.0,2.5,0.158,0.237,0.179,0.416,0.243,0.356,0.184,0.269,25.3
Philadelphia Phillies,away,Trea Turner,607208,777163,"Turner, Trea",2025.0,32.0,373.0,405.0,111.0,80.0,18.0,2.0,11.0,64.0,26.0,15.8,6.4,0.298,0.445,0.348,0.793,0.282,0.431,0.346,0.331,30.2
Philadelphia Phillies,away,Kyle Schwarber,656941,777163,"Schwarber, Kyle",2025.0,32.0,335.0,406.0,85.0,43.0,13.0,1.0,28.0,105.0,64.0,25.9,15.8,0.254,0.549,0.384,0.933,0.277,0.607,0.399,0.423,26.0
Philadelphia Phillies,away,Bryce Harper,547180,777163,"Harper, Bryce",2025.0,32.0,237.0,283.0,59.0,37.0,13.0,0.0,9.0,57.0,40.0,20.1,14.1,0.249,0.418,0.364,0.782,0.273,0.472,0.345,0.372,26.8
Philadelphia Phillies,away,Alec Bohm,664761,777163,"Bohm, Alec",2025.0,28.0,340.0,368.0,95.0,73.0,12.0,2.0,8.0,61.0,21.0,16.6,5.7,0.279,0.397,0.323,0.72,0.275,0.419,0.316,0.326,26.7
Philadelphia Phillies,away,Nick Castellanos,592206,777163,"Castellanos, Nick",2025.0,33.0,347.0,374.0,95.0,61.0,22.0,1.0,11.0,77.0,20.0,20.6,5.3,0.274,0.438,0.316,0.754,0.272,0.467,0.327,0.336,27.6
Philadelphia Phillies,away,Max Kepler,596146,777163,"Kepler, Max",2025.0,32.0,264.0,302.0,56.0,32.0,14.0,0.0,10.0,63.0,34.0,20.9,11.3,0.212,0.379,0.308,0.687,0.234,0.416,0.305,0.326,26.7
Philadelphia Phillies,away,J.T. Realmuto,592663,777163,"Realmuto, J.T.",2025.0,34.0,282.0,307.0,71.0,51.0,14.0,1.0,5.0,73.0,23.0,23.8,7.5,0.252,0.362,0.313,0.675,0.267,0.406,0.299,0.32,28.3
Philadelphia Phillies,away,Bryson Stott,681082,777163,"Stott, Bryson",2025.0,27.0,297.0,331.0,71.0,54.0,9.0,2.0,6.0,57.0,30.0,17.2,9.1,0.239,0.343,0.31,0.653,0.244,0.386,0.293,0.308,28.5
Philadelphia Phillies,away,Brandon Marsh,669016,777163,"Marsh, Brandon",2025.0,27.0,181.0,208.0,47.0,33.0,10.0,1.0,3.0,53.0,22.0,25.5,10.6,0.26,0.376,0.335,0.711,0.27,0.438,0.315,0.34,28.6
Detroit Tigers,home,Colt Keith,690993,777182,"Keith, Colt",2025.0,23.0,242.0,277.0,65.0,39.0,16.0,2.0,8.0,55.0,31.0,19.9,11.2,0.269,0.45,0.35,0.8,0.282,0.497,0.349,0.375,28.0
Detroit Tigers,home,Gleyber Torres,650402,777182,"Torres, Gleyber",2025.0,28.0,284.0,341.0,78.0,56.0,13.0,0.0,9.0,44.0,49.0,12.9,14.4,0.275,0.415,0.384,0.799,0.291,0.503,0.356,0.39,26.1
Detroit Tigers,home,Wenceel Pérez,672761,777182,"Pérez, Wenceel",2025.0,25.0,118.0,129.0,30.0,14.0,7.0,2.0,7.0,28.0,8.0,21.7,6.2,0.254,0.525,0.31,0.835,0.269,0.5,0.356,0.351,27.4
Detroit Tigers,home,Riley Greene,682985,777182,"Greene, Riley",2025.0,24.0,351.0,381.0,99.0,56.0,21.0,0.0,22.0,121.0,27.0,31.8,7.1,0.282,0.53,0.336,0.866,0.259,0.533,0.371,0.358,26.8
Detroit Tigers,home,Spencer Torkelson,679529,777182,"Torkelson, Spencer",2025.0,25.0,312.0,366.0,74.0,33.0,20.0,0.0,21.0,86.0,42.0,23.5,11.5,0.237,0.503,0.339,0.842,0.241,0.526,0.358,0.367,26.6
Detroit Tigers,home,Zach McKinstry,656716,777182,"McKinstry, Zach",2025.0,30.0,276.0,315.0,78.0,51.0,12.0,8.0,7.0,70.0,31.0,22.2,9.8,0.283,0.46,0.357,0.817,0.268,0.378,0.353,0.321,28.2
Detroit Tigers,home,Matt Vierling,663837,777182,"Vierling, Matt",2025.0,28.0,29.0,37.0,5.0,4.0,1.0,0.0,0.0,7.0,5.0,18.9,13.5,0.172,0.207,0.324,0.531,0.185,0.358,0.263,0.326,27.4
Detroit Tigers,home,Parker Meadows,678009,777182,"Meadows, Parker",2025.0,25.0,96.0,106.0,19.0,14.0,2.0,1.0,2.0,29.0,10.0,27.4,9.4,0.198,0.302,0.274,0.576,0.241,0.383,0.26,0.307,28.6
Detroit Tigers,home,Jake Rogers,668670,777182,"Rogers, Jake",2025.0,30.0,61.0,72.0,11.0,7.0,2.0,1.0,1.0,16.0,9.0,22.2,12.5,0.18,0.295,0.282,0.577,0.2,0.325,0.262,0.286,26.8
Colorado Rockies,away,Tyler Freeman,671289,777179,"Freeman, Tyler",2025.0,26.0,144.0,170.0,49.0,36.0,11.0,1.0,1.0,14.0,17.0,8.2,10.0,0.34,0.451,0.424,0.875,0.319,0.421,0.386,0.374,28.2
Colorado Rockies,away,Jordan Beck,687597,777179,"Beck, Jordan",2025.0,24.0,300.0,325.0,79.0,47.0,18.0,4.0,10.0,89.0,21.0,27.4,6.5,0.263,0.45,0.317,0.767,0.253,0.442,0.333,0.326,28.7
Colorado Rockies,away,Ryan McMahon,641857,777179,"McMahon, Ryan",2025.0,30.0,314.0,361.0,66.0,40.0,13.0,1.0,12.0,117.0,45.0,32.4,12.5,0.21,0.373,0.31,0.683,0.224,0.438,0.304,0.331,26.7
Colorado Rockies,away,Michael Toglia,669911,777179,"Toglia, Michael",2025.0,26.0,261.0,289.0,53.0,29.0,13.0,1.0,10.0,110.0,25.0,38.1,8.7,0.203,0.375,0.273,0.648,0.211,0.369,0.282,0.283,27.0
Colorado Rockies,away,Brenton Doyle,686668,777179,"Doyle, Brenton",2025.0,27.0,292.0,315.0,61.0,40.0,12.0,2.0,7.0,78.0,21.0,24.8,6.7,0.209,0.336,0.26,0.596,0.249,0.427,0.263,0.313,29.4
Colorado Rockies,away,Orlando Arcia,606115,777179,"Arcia, Orlando",2025.0,30.0,109.0,115.0,21.0,16.0,2.0,1.0,2.0,22.0,6.0,19.1,5.2,0.193,0.284,0.235,0.519,0.212,0.304,0.231,0.247,25.1
Colorado Rockies,away,Yanquiel Fernández,692585,777179,"Fernández, Yanquiel",2025.0,22.0,16.0,16.0,4.0,3.0,1.0,0.0,0.0,4.0,0.0,25.0,0.0,0.25,0.313,0.25,0.563,0.137,0.155,0.245,0.128,25.6
Colorado Rockies,away,Kyle Farmer,571657,777179,"Farmer, Kyle",2025.0,34.0,198.0,211.0,43.0,26.0,14.0,0.0,3.0,46.0,9.0,21.8,4.3,0.217,0.333,0.261,0.594,0.218,0.33,0.262,0.266,26.2
Colorado Rockies,away,Austin Nola,543592,777179,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Minnesota Twins,home,Byron Buxton,621439,777173,"Buxton, Byron",2025.0,31.0,285.0,319.0,77.0,42.0,12.0,3.0,20.0,85.0,27.0,26.6,8.5,0.27,0.544,0.335,0.879,0.252,0.514,0.372,0.354,30.3
Minnesota Twins,home,Willi Castro,650489,777173,"Castro, Willi",2025.0,28.0,234.0,269.0,63.0,41.0,13.0,1.0,8.0,64.0,27.0,23.8,10.0,0.269,0.436,0.362,0.798,0.262,0.402,0.352,0.335,28.1
Minnesota Twins,home,Trevor Larnach,663616,777173,"Larnach, Trevor",2025.0,28.0,313.0,346.0,80.0,52.0,15.0,1.0,12.0,77.0,27.0,22.3,7.8,0.256,0.425,0.319,0.744,0.26,0.422,0.324,0.324,26.1
Minnesota Twins,home,Ryan Jeffers,680777,777173,"Jeffers, Ryan",2025.0,28.0,240.0,275.0,59.0,36.0,16.0,0.0,7.0,50.0,31.0,18.2,11.3,0.246,0.4,0.342,0.742,0.264,0.465,0.329,0.357,25.7
Minnesota Twins,home,Carlos Correa,621043,777173,"Correa, Carlos",2025.0,30.0,289.0,308.0,75.0,53.0,15.0,0.0,7.0,61.0,18.0,19.8,5.8,0.26,0.384,0.302,0.686,0.27,0.42,0.301,0.318,26.5
Minnesota Twins,home,Royce Lewis,668904,777173,"Lewis, Royce",2025.0,26.0,121.0,134.0,26.0,19.0,5.0,0.0,2.0,19.0,12.0,14.2,9.0,0.215,0.306,0.284,0.59,0.264,0.448,0.266,0.335,26.1
Minnesota Twins,home,Matt Wallner,670242,777173,"Wallner, Matt",2025.0,27.0,160.0,184.0,32.0,13.0,9.0,2.0,8.0,55.0,20.0,29.9,10.9,0.2,0.431,0.299,0.73,0.222,0.433,0.319,0.329,27.1
Minnesota Twins,home,Ty France,664034,777173,"France, Ty",2025.0,30.0,314.0,343.0,79.0,58.0,15.0,0.0,6.0,54.0,14.0,15.7,4.1,0.252,0.357,0.312,0.669,0.269,0.456,0.299,0.342,24.9
Minnesota Twins,home,Harrison Bader,664056,777173,"Bader, Harrison",2025.0,31.0,228.0,257.0,58.0,37.0,10.0,0.0,11.0,63.0,21.0,24.5,8.2,0.254,0.443,0.331,0.774,0.226,0.398,0.339,0.309,28.5
