team,side,player_name_x,player_id,game_id,player_name_y,Pitcher Handedness,pa,ab,hit,single,double,triple,home_run,walk,strikeout,batting_avg,slg_percent,sprint_speed
Philadelphia Phillies,away,J.T. Realmuto,592663,776792,"Realmuto, J.T.",R,285,259,80,60,13,1,6,23,65,0.3088803088803089,0.4362934362934363,28.3
Philadelphia Phillies,away,Nick Castellanos,592206,776792,"Castellanos, Nick",L,141,129,35,22,9,0,4,10,31,0.2713178294573643,0.4341085271317829,27.6
Philadelphia Phillies,away,Nick Castellanos,592206,776792,"Castellanos, Nick",R,327,300,79,53,14,1,11,16,68,0.2633333333333333,0.4266666666666667,27.6
Philadelphia Phillies,away,Harrison Bader,664056,776792,"Bader, Harrison",L,101,91,20,13,2,0,5,10,35,0.2197802197802197,0.4065934065934066,28.6
Philadelphia Phillies,away,Harrison Bader,664056,776792,"Bader, Harrison",R,231,196,53,34,11,0,8,27,50,0.2704081632653061,0.4489795918367347,28.6
Philadelphia Phillies,away,Otto Kemp,805249,776792,"Kemp, Otto",L,47,40,11,7,2,0,2,6,16,0.275,0.475,29.3
Philadelphia Phillies,away,Otto Kemp,805249,776792,"Kemp, Otto",R,106,97,22,15,5,0,2,8,29,0.2268041237113402,0.3402061855670103,29.3
Philadelphia Phillies,away,Edmundo Sosa,624641,776792,"Sosa, Edmundo",L,91,82,27,20,3,0,4,8,22,0.3292682926829268,0.5121951219512195,29.4
Philadelphia Phillies,away,Edmundo Sosa,624641,776792,"Sosa, Edmundo",R,103,96,21,12,6,1,2,2,23,0.21875,0.3645833333333333,29.4
Philadelphia Phillies,away,Weston Wilson,642215,776792,"Wilson, Weston",L,46,38,8,7,1,0,0,7,12,0.2105263157894736,0.2368421052631578,28.0
Philadelphia Phillies,away,Weston Wilson,642215,776792,"Wilson, Weston",R,11,9,4,2,0,0,2,1,2,0.4444444444444444,1.1111111111111112,28.0
New York Yankees,home,Trent Grisham,663757,776790,"Grisham, Trent",L,113,92,19,14,1,0,4,17,28,0.2065217391304347,0.3478260869565217,26.8
New York Yankees,home,Trent Grisham,663757,776790,"Grisham, Trent",R,283,236,64,38,8,1,17,38,55,0.2711864406779661,0.5296610169491526,26.8
New York Yankees,home,Aaron Judge,592450,776790,"Judge, Aaron",L,92,81,26,9,6,0,11,10,26,0.3209876543209876,0.8024691358024691,26.9
New York Yankees,home,Aaron Judge,592450,776790,"Judge, Aaron",R,358,308,106,60,18,2,26,43,96,0.3441558441558441,0.6688311688311688,26.9
New York Yankees,home,Cody Bellinger,641355,776790,"Bellinger, Cody",L,125,112,39,25,6,2,6,9,10,0.3482142857142857,0.5982142857142857,28.3
New York Yankees,home,Cody Bellinger,641355,776790,"Bellinger, Cody",R,339,307,76,45,14,3,14,26,50,0.247557003257329,0.4495114006514658,28.3
New York Yankees,home,Giancarlo Stanton,519317,776790,"Stanton, Giancarlo",L,34,29,8,6,1,0,1,5,10,0.2758620689655172,0.4137931034482758,23.8
New York Yankees,home,Giancarlo Stanton,519317,776790,"Stanton, Giancarlo",R,112,100,28,17,2,0,9,10,38,0.28,0.57,23.8
New York Yankees,home,Ben Rice,700250,776790,"Rice, Ben",L,83,74,14,5,5,0,4,5,20,0.1891891891891892,0.4189189189189189,27.5
New York Yankees,home,Ben Rice,700250,776790,"Rice, Ben",R,286,245,60,32,14,2,12,40,51,0.2448979591836734,0.4653061224489795,27.5
New York Yankees,home,Jazz Chisholm Jr.,665862,776790,"Chisholm Jr., Jazz",L,100,85,21,17,2,0,2,11,26,0.2470588235294117,0.3411764705882353,27.7
New York Yankees,home,Jazz Chisholm Jr.,665862,776790,"Chisholm Jr., Jazz",R,257,221,53,26,10,0,17,31,73,0.2398190045248869,0.5158371040723982,27.7
New York Yankees,home,Paul Goldschmidt,502671,776790,"Goldschmidt, Paul",L,119,108,44,24,13,0,7,10,14,0.4074074074074074,0.7222222222222222,26.4
New York Yankees,home,Paul Goldschmidt,502671,776790,"Goldschmidt, Paul",R,303,278,65,49,12,1,3,18,65,0.2338129496402877,0.316546762589928,26.4
New York Yankees,home,Ryan McMahon,641857,776790,"McMahon, Ryan",L,109,99,20,15,3,0,2,10,37,0.202020202020202,0.2929292929292929,26.7
New York Yankees,home,Ryan McMahon,641857,776790,"McMahon, Ryan",R,344,292,67,38,14,1,14,46,105,0.2294520547945205,0.4280821917808219,26.7
New York Yankees,home,Anthony Volpe,683011,776790,"Volpe, Anthony",L,137,121,33,20,8,1,4,13,29,0.2727272727272727,0.4545454545454545,28.4
New York Yankees,home,Anthony Volpe,683011,776790,"Volpe, Anthony",R,332,293,58,26,16,3,13,29,81,0.1979522184300341,0.4061433447098976,28.4
Minnesota Twins,away,Byron Buxton,621439,776790,"Buxton, Byron",L,73,64,20,9,4,1,6,7,16,0.3125,0.6875,30.2
Minnesota Twins,away,Byron Buxton,621439,776790,"Buxton, Byron",R,289,258,72,42,10,3,17,24,81,0.2790697674418604,0.5387596899224806,30.2
Minnesota Twins,away,Kody Clemens,665019,776790,"Clemens, Kody",L,37,28,5,5,0,0,0,5,6,0.1785714285714285,0.1785714285714285,27.7
Minnesota Twins,away,Kody Clemens,665019,776790,"Clemens, Kody",R,205,184,43,18,9,3,13,18,46,0.233695652173913,0.5271739130434783,27.7
Minnesota Twins,away,Ryan Jeffers,680777,776790,"Jeffers, Ryan",L,107,85,24,18,5,0,1,22,21,0.2823529411764706,0.3764705882352941,25.9
Minnesota Twins,away,Ryan Jeffers,680777,776790,"Jeffers, Ryan",R,254,234,63,39,17,0,7,17,50,0.2692307692307692,0.4316239316239316,25.9
Minnesota Twins,away,Luke Keaschall,807712,776790,"Keaschall, Luke",L,10,9,1,0,1,0,0,1,1,0.1111111111111111,0.2222222222222222,28.2
Minnesota Twins,away,Luke Keaschall,807712,776790,"Keaschall, Luke",R,38,32,16,9,5,0,2,6,2,0.5,0.84375,28.2
Minnesota Twins,away,Trevor Larnach,663616,776790,"Larnach, Trevor",L,81,72,13,9,3,0,1,6,20,0.1805555555555555,0.2638888888888889,26.1
Minnesota Twins,away,Trevor Larnach,663616,776790,"Larnach, Trevor",R,340,297,78,51,12,1,14,35,73,0.2626262626262626,0.4511784511784512,26.1
Minnesota Twins,away,Brooks Lee,686797,776790,"Lee, Brooks",L,116,112,31,26,3,0,2,4,29,0.2767857142857143,0.3571428571428571,25.9
Minnesota Twins,away,Brooks Lee,686797,776790,"Lee, Brooks",R,251,226,53,37,7,0,9,17,36,0.2345132743362832,0.3849557522123893,25.9
Minnesota Twins,away,Royce Lewis,668904,776790,"Lewis, Royce",L,66,58,14,9,3,0,2,6,10,0.2413793103448276,0.396551724137931,26.8
Minnesota Twins,away,Royce Lewis,668904,776790,"Lewis, Royce",R,166,151,36,23,10,0,3,11,23,0.23841059602649,0.3642384105960264,26.8
Minnesota Twins,away,Edouard Julien,666397,776790,"Julien, Edouard",L,17,16,2,1,1,0,0,1,6,0.125,0.1875,27.4
Minnesota Twins,away,Edouard Julien,666397,776790,"Julien, Edouard",R,105,91,19,12,5,0,2,13,29,0.2087912087912088,0.3296703296703296,27.4
Minnesota Twins,away,Ryan Fitzgerald,680837,776790,"Fitzgerald, Ryan",L,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0
Minnesota Twins,away,Ryan Fitzgerald,680837,776790,"Fitzgerald, Ryan",R,6,6,2,1,0,0,1,0,0,0.3333333333333333,0.8333333333333334,0.0
Kansas City Royals,home,Mike Yastrzemski,573262,776784,"Yastrzemski, Mike",L,74,67,10,7,2,0,1,3,20,0.1492537313432835,0.2238805970149253,26.9
Kansas City Royals,home,Mike Yastrzemski,573262,776784,"Yastrzemski, Mike",R,326,276,70,45,15,1,9,44,71,0.2536231884057971,0.4130434782608695,26.9
Kansas City Royals,home,Bobby Witt Jr.,677951,776784,"Witt Jr., Bobby",L,93,84,28,17,9,2,0,6,21,0.3333333333333333,0.4880952380952381,30.3
Kansas City Royals,home,Bobby Witt Jr.,677951,776784,"Witt Jr., Bobby",R,406,366,102,55,28,2,17,29,77,0.2786885245901639,0.505464480874317,30.3
Kansas City Royals,home,Vinnie Pasquantino,686469,776784,"Pasquantino, Vinnie",L,111,100,21,15,2,0,4,7,30,0.21,0.35,25.4
Kansas City Royals,home,Vinnie Pasquantino,686469,776784,"Pasquantino, Vinnie",R,382,341,95,62,16,1,16,32,49,0.2785923753665689,0.4721407624633431,25.4
Kansas City Royals,home,Maikel Garcia,672580,776784,"Garcia, Maikel",L,95,83,27,16,7,1,3,9,18,0.3253012048192771,0.5421686746987951,27.9
Kansas City Royals,home,Maikel Garcia,672580,776784,"Garcia, Maikel",R,389,348,104,68,24,4,8,33,43,0.2988505747126437,0.4597701149425287,27.9
Kansas City Royals,home,Salvador Perez,521692,776784,"Perez, Salvador",L,103,101,21,14,5,0,2,2,22,0.2079207920792079,0.3168316831683168,24.7
Kansas City Royals,home,Salvador Perez,521692,776784,"Perez, Salvador",R,364,335,87,46,23,0,18,23,72,0.2597014925373134,0.4895522388059701,24.7
Kansas City Royals,home,Adam Frazier,624428,776784,"Frazier, Adam",L,42,36,8,4,3,0,1,4,11,0.2222222222222222,0.3888888888888889,26.5
Kansas City Royals,home,Adam Frazier,624428,776784,"Frazier, Adam",R,277,250,68,55,10,0,3,20,41,0.272,0.348,26.5
Kansas City Royals,home,Randal Grichuk,545341,776784,"Grichuk, Randal",L,136,128,30,12,11,1,6,7,34,0.234375,0.4765625,27.0
Kansas City Royals,home,Randal Grichuk,545341,776784,"Grichuk, Randal",R,81,71,18,11,5,0,2,5,11,0.2535211267605634,0.4084507042253521,27.0
Kansas City Royals,home,Nick Loftin,679845,776784,"Loftin, Nick",L,40,38,8,5,2,0,1,2,8,0.2105263157894736,0.3421052631578947,28.3
Kansas City Royals,home,Nick Loftin,679845,776784,"Loftin, Nick",R,94,86,17,9,4,2,2,6,12,0.1976744186046511,0.3604651162790697,28.3
Kansas City Royals,home,Kyle Isbel,664728,776784,"Isbel, Kyle",L,51,42,9,7,2,0,0,3,13,0.2142857142857142,0.2619047619047619,27.6
Kansas City Royals,home,Kyle Isbel,664728,776784,"Isbel, Kyle",R,267,244,67,47,13,4,3,11,46,0.2745901639344262,0.3975409836065574,27.6
Washington Nationals,away,James Wood,695578,776784,"Wood, James",L,170,155,42,27,5,0,10,13,46,0.2709677419354839,0.4967741935483871,27.9
Washington Nationals,away,James Wood,695578,776784,"Wood, James",R,331,275,70,35,20,0,15,48,106,0.2545454545454545,0.4909090909090909,27.9
Washington Nationals,away,CJ Abrams,682928,776784,"Abrams, CJ",L,138,127,35,25,5,1,4,11,28,0.2755905511811024,0.4251968503937008,28.2
Washington Nationals,away,CJ Abrams,682928,776784,"Abrams, CJ",R,322,284,76,42,20,3,11,29,48,0.2676056338028169,0.4753521126760563,28.2
Washington Nationals,away,Paul DeJong,657557,776784,"DeJong, Paul",L,36,34,6,1,2,0,3,2,13,0.1764705882352941,0.5,26.3
Washington Nationals,away,Paul DeJong,657557,776784,"DeJong, Paul",R,79,73,20,15,5,0,0,5,21,0.273972602739726,0.3424657534246575,26.3
Washington Nationals,away,Josh Bell,605137,776784,"Bell, Josh",L,86,71,11,7,1,1,2,12,22,0.1549295774647887,0.2816901408450704,24.9
Washington Nationals,away,Josh Bell,605137,776784,"Bell, Josh",R,310,269,70,47,11,0,12,38,48,0.2602230483271375,0.4349442379182156,24.9
Washington Nationals,away,Nathaniel Lowe,663993,776784,"Lowe, Nathaniel",L,149,134,23,15,6,0,2,12,47,0.1716417910447761,0.2611940298507462,26.1
Washington Nationals,away,Nathaniel Lowe,663993,776784,"Lowe, Nathaniel",R,329,293,70,45,10,2,13,32,80,0.2389078498293515,0.4197952218430034,26.1
Washington Nationals,away,Riley Adams,656180,776784,"Adams, Riley",L,58,54,11,7,1,0,3,4,24,0.2037037037037037,0.3888888888888889,26.7
Washington Nationals,away,Riley Adams,656180,776784,"Adams, Riley",R,110,100,18,9,5,0,4,7,43,0.18,0.35,26.7
Washington Nationals,away,Daylen Lile,695734,776784,"Lile, Daylen",L,33,32,8,7,0,0,1,1,10,0.25,0.34375,28.8
Washington Nationals,away,Daylen Lile,695734,776784,"Lile, Daylen",R,162,141,37,22,10,4,1,12,25,0.2624113475177305,0.4113475177304964,28.8
Washington Nationals,away,Luis García Jr.,671277,776784,"García Jr., Luis",L,81,71,14,11,3,0,0,6,14,0.1971830985915492,0.2394366197183098,26.5
Washington Nationals,away,Luis García Jr.,671277,776784,"García Jr., Luis",R,312,284,81,53,19,0,9,17,46,0.2852112676056338,0.4471830985915493,26.5
Washington Nationals,away,Jacob Young,696285,776784,"Young, Jacob",L,68,55,13,11,2,0,0,10,10,0.2363636363636363,0.2727272727272727,29.4
Washington Nationals,away,Jacob Young,696285,776784,"Young, Jacob",R,221,194,45,38,6,1,0,15,34,0.2319587628865979,0.2731958762886597,29.4
Chicago White Sox,home,Mike Tauchman,643565,776781,"Tauchman, Mike",L,49,39,11,6,2,0,3,8,14,0.282051282051282,0.5641025641025641,24.9
Chicago White Sox,home,Mike Tauchman,643565,776781,"Tauchman, Mike",R,217,188,53,36,11,1,5,26,49,0.2819148936170212,0.4308510638297872,24.9
Chicago White Sox,home,Lenyn Sosa,672820,776781,"Sosa, Lenyn",L,107,99,27,21,4,0,2,5,25,0.2727272727272727,0.3737373737373737,26.7
Chicago White Sox,home,Lenyn Sosa,672820,776781,"Sosa, Lenyn",R,272,256,73,48,12,1,12,11,56,0.28515625,0.48046875,26.7
Chicago White Sox,home,Andrew Benintendi,643217,776781,"Benintendi, Andrew",L,70,66,17,7,4,1,5,1,18,0.2575757575757575,0.5757575757575758,26.8
Chicago White Sox,home,Andrew Benintendi,643217,776781,"Benintendi, Andrew",R,280,244,54,35,9,1,9,28,42,0.221311475409836,0.3770491803278688,26.8
Chicago White Sox,home,Luis Robert Jr.,673357,776781,"Robert Jr., Luis",L,98,80,23,15,2,0,6,13,21,0.2875,0.5375,28.9
Chicago White Sox,home,Luis Robert Jr.,673357,776781,"Robert Jr., Luis",R,279,245,51,37,8,0,6,24,82,0.2081632653061224,0.3142857142857143,28.9
Chicago White Sox,home,Colson Montgomery,695657,776781,"Montgomery, Colson",L,34,33,5,2,0,0,3,1,8,0.1515151515151515,0.4242424242424242,27.4
Chicago White Sox,home,Colson Montgomery,695657,776781,"Montgomery, Colson",R,82,71,20,10,3,1,6,9,24,0.2816901408450704,0.6056338028169014,27.4
Chicago White Sox,home,Curtis Mead,678554,776781,"Mead, Curtis",L,88,75,15,13,1,0,1,12,19,0.2,0.2533333333333333,26.9
Chicago White Sox,home,Curtis Mead,678554,776781,"Mead, Curtis",R,68,58,16,12,1,1,2,7,20,0.2758620689655172,0.4310344827586206,26.9
Chicago White Sox,home,Kyle Teel,691019,776781,"Teel, Kyle",L,25,20,4,2,2,0,0,3,9,0.2,0.3,27.7
Chicago White Sox,home,Kyle Teel,691019,776781,"Teel, Kyle",R,116,98,26,19,5,0,2,16,26,0.2653061224489796,0.3775510204081632,27.7
Chicago White Sox,home,Michael A. Taylor,572191,776781,"Taylor, Michael A.",L,103,98,24,7,12,1,4,2,38,0.2448979591836734,0.5102040816326531,27.6
Chicago White Sox,home,Michael A. Taylor,572191,776781,"Taylor, Michael A.",R,141,123,25,15,6,0,4,18,43,0.2032520325203252,0.3495934959349593,27.6
Chicago White Sox,home,Brooks Baldwin,681460,776781,"Baldwin, Brooks",L,43,38,8,6,2,0,0,3,8,0.2105263157894736,0.2631578947368421,28.8
Chicago White Sox,home,Brooks Baldwin,681460,776781,"Baldwin, Brooks",R,173,157,37,23,7,0,7,10,51,0.2356687898089172,0.4140127388535032,28.8
Detroit Tigers,away,Gleyber Torres,650402,776781,"Torres, Gleyber",L,119,97,28,14,9,0,5,20,8,0.2886597938144329,0.5360824742268041,26.2
Detroit Tigers,away,Gleyber Torres,650402,776781,"Torres, Gleyber",R,330,278,75,58,9,0,8,43,55,0.2697841726618705,0.3884892086330935,26.2
Detroit Tigers,away,Kerry Carpenter,681481,776781,"Carpenter, Kerry",L,42,40,9,5,2,0,2,1,11,0.225,0.425,26.7
Detroit Tigers,away,Kerry Carpenter,681481,776781,"Carpenter, Kerry",R,276,258,72,37,13,3,19,11,60,0.2790697674418604,0.5736434108527132,26.7
Detroit Tigers,away,Wenceel Pérez,672761,776781,"Pérez, Wenceel",L,56,52,16,7,4,2,3,3,10,0.3076923076923077,0.6346153846153846,27.7
Detroit Tigers,away,Wenceel Pérez,672761,776781,"Pérez, Wenceel",R,156,143,36,23,5,2,6,13,31,0.2517482517482518,0.4405594405594406,27.7
Detroit Tigers,away,Spencer Torkelson,679529,776781,"Torkelson, Spencer",L,140,119,32,15,8,0,9,18,29,0.2689075630252101,0.5630252100840336,26.7
Detroit Tigers,away,Spencer Torkelson,679529,776781,"Torkelson, Spencer",R,327,290,67,36,15,0,16,34,87,0.2310344827586206,0.4482758620689655,26.7
Detroit Tigers,away,Riley Greene,682985,776781,"Greene, Riley",L,148,132,28,19,7,0,2,12,48,0.2121212121212121,0.3106060606060606,26.7
Detroit Tigers,away,Riley Greene,682985,776781,"Greene, Riley",R,330,311,92,50,16,1,25,17,108,0.2958199356913183,0.594855305466238,26.7
Detroit Tigers,away,Andy Ibáñez,628451,776781,"Ibáñez, Andy",L,89,81,20,13,4,0,3,6,14,0.2469135802469135,0.4074074074074074,27.6
Detroit Tigers,away,Andy Ibáñez,628451,776781,"Ibáñez, Andy",R,38,33,6,4,2,0,0,5,3,0.1818181818181818,0.2424242424242424,27.6
Detroit Tigers,away,Dillon Dingler,693307,776781,"Dingler, Dillon",L,81,77,24,14,7,0,3,4,20,0.3116883116883117,0.5194805194805194,27.5
Detroit Tigers,away,Dillon Dingler,693307,776781,"Dingler, Dillon",R,248,226,59,44,7,1,7,15,54,0.2610619469026549,0.3938053097345133,27.5
Detroit Tigers,away,Zach McKinstry,656716,776781,"McKinstry, Zach",L,93,83,28,16,5,6,1,6,21,0.3373493975903614,0.5783132530120482,28.3
Detroit Tigers,away,Zach McKinstry,656716,776781,"McKinstry, Zach",R,302,258,65,41,13,2,9,37,65,0.251937984496124,0.4224806201550387,28.3
Detroit Tigers,away,Javier Báez,595879,776781,"Báez, Javier",L,101,97,33,25,5,1,2,3,24,0.3402061855670103,0.4742268041237113,27.4
Detroit Tigers,away,Javier Báez,595879,776781,"Báez, Javier",R,242,226,54,34,10,1,9,11,59,0.2389380530973451,0.411504424778761,27.4
Milwaukee Brewers,home,Brice Turang,668930,776786,"Turang, Brice",L,138,123,35,29,5,0,1,8,33,0.2845528455284553,0.3495934959349593,28.9
Milwaukee Brewers,home,Brice Turang,668930,776786,"Turang, Brice",R,334,291,82,57,16,0,9,36,67,0.281786941580756,0.4295532646048109,28.9
Milwaukee Brewers,home,Isaac Collins,686555,776786,"Collins, Isaac",L,113,97,25,15,5,1,4,13,25,0.2577319587628865,0.4536082474226804,27.7
Milwaukee Brewers,home,Isaac Collins,686555,776786,"Collins, Isaac",R,204,166,54,41,8,1,4,32,46,0.3253012048192771,0.4578313253012048,27.7
Milwaukee Brewers,home,William Contreras,661388,776786,"Contreras, William",L,134,110,28,21,4,0,3,21,24,0.2545454545454545,0.3727272727272727,26.0
Milwaukee Brewers,home,William Contreras,661388,776786,"Contreras, William",R,348,297,78,53,16,0,9,41,62,0.2626262626262626,0.4074074074074074,26.0
Milwaukee Brewers,home,Christian Yelich,592885,776786,"Yelich, Christian",L,155,134,31,24,5,0,2,17,44,0.2313432835820895,0.3134328358208955,28.1
Milwaukee Brewers,home,Christian Yelich,592885,776786,"Yelich, Christian",R,317,280,77,50,8,0,19,31,83,0.275,0.5071428571428571,28.1
Milwaukee Brewers,home,Andrew Vaughn,683734,776786,"Vaughn, Andrew",L,82,72,20,14,4,0,2,8,15,0.2777777777777778,0.4166666666666667,25.9
Milwaukee Brewers,home,Andrew Vaughn,683734,776786,"Vaughn, Andrew",R,213,200,46,28,8,0,10,10,41,0.23,0.42,25.9
Milwaukee Brewers,home,Caleb Durbin,702332,776786,"Durbin, Caleb",L,88,79,24,19,3,0,2,9,4,0.3037974683544304,0.4177215189873418,28.2
Milwaukee Brewers,home,Caleb Durbin,702332,776786,"Durbin, Caleb",R,249,209,51,35,13,0,3,29,27,0.2440191387559808,0.3492822966507177,28.2
Milwaukee Brewers,home,Sal Frelick,686217,776786,"Frelick, Sal",L,131,114,37,32,5,0,0,10,18,0.3245614035087719,0.3684210526315789,29.0
Milwaukee Brewers,home,Sal Frelick,686217,776786,"Frelick, Sal",R,288,255,72,54,7,3,8,25,36,0.2823529411764706,0.4274509803921568,29.0
Milwaukee Brewers,home,Brandon Lockridge,663604,776786,"Lockridge, Brandon",L,53,48,7,5,2,0,0,3,16,0.1458333333333333,0.1875,30.0
Milwaukee Brewers,home,Brandon Lockridge,663604,776786,"Lockridge, Brandon",R,64,55,16,14,2,0,0,5,13,0.2909090909090909,0.3272727272727272,30.0
Milwaukee Brewers,home,Joey Ortiz,687401,776786,"Ortiz, Joey",L,117,107,29,19,8,0,2,6,18,0.2710280373831775,0.4018691588785046,28.7
Milwaukee Brewers,home,Joey Ortiz,687401,776786,"Ortiz, Joey",R,281,250,52,40,7,0,5,21,44,0.208,0.296,28.7
Pittsburgh Pirates,away,Liover Peguero,678894,776786,"Peguero, Liover",L,15,12,4,2,0,0,2,3,4,0.3333333333333333,0.8333333333333334,28.9
Pittsburgh Pirates,away,Liover Peguero,678894,776786,"Peguero, Liover",R,34,32,6,3,1,0,2,1,9,0.1875,0.40625,28.9
Pittsburgh Pirates,away,Tommy Pham,502054,776786,"Pham, Tommy",L,73,64,16,14,1,0,1,6,18,0.25,0.3125,27.5
Pittsburgh Pirates,away,Tommy Pham,502054,776786,"Pham, Tommy",R,238,204,57,41,11,1,4,24,53,0.2794117647058823,0.4019607843137255,27.5
Pittsburgh Pirates,away,Bryan Reynolds,668804,776786,"Reynolds, Bryan",L,118,108,27,15,6,0,6,9,38,0.25,0.4722222222222222,28.0
Pittsburgh Pirates,away,Bryan Reynolds,668804,776786,"Reynolds, Bryan",R,361,329,79,52,19,3,5,28,89,0.2401215805471124,0.3617021276595745,28.0
Pittsburgh Pirates,away,Nick Gonzales,693304,776786,"Gonzales, Nick",L,51,46,14,9,2,1,2,4,8,0.3043478260869565,0.5217391304347826,28.8
Pittsburgh Pirates,away,Nick Gonzales,693304,776786,"Gonzales, Nick",R,185,166,47,36,7,1,3,12,31,0.2831325301204819,0.3915662650602409,28.8
Pittsburgh Pirates,away,Andrew McCutchen,457705,776786,"McCutchen, Andrew",L,111,99,29,21,6,0,2,11,27,0.2929292929292929,0.4141414141414141,27.2
Pittsburgh Pirates,away,Andrew McCutchen,457705,776786,"McCutchen, Andrew",R,307,261,61,42,10,0,9,35,64,0.2337164750957854,0.3754789272030651,27.2
Pittsburgh Pirates,away,Alexander Canario,672744,776786,"Canario, Alexander",L,73,65,11,6,3,0,2,7,21,0.1692307692307692,0.3076923076923077,27.9
Pittsburgh Pirates,away,Alexander Canario,672744,776786,"Canario, Alexander",R,104,93,22,18,2,1,1,9,35,0.2365591397849462,0.3118279569892473,27.9
Pittsburgh Pirates,away,Joey Bart,663698,776786,"Bart, Joey",L,65,55,18,14,3,0,1,10,20,0.3272727272727272,0.4363636363636363,26.4
Pittsburgh Pirates,away,Joey Bart,663698,776786,"Bart, Joey",R,190,160,34,29,4,1,0,26,50,0.2125,0.25,26.4
Pittsburgh Pirates,away,Jared Triolo,669707,776786,"Triolo, Jared",L,69,56,13,8,4,0,1,9,11,0.2321428571428571,0.3571428571428571,28.7
