team,side,player_name,player_id,game_id,"last_name, first_name",year,player_age,ab,pa,hit,single,double,triple,home_run,strikeout,walk,k_percent,bb_percent,batting_avg,slg_percent,on_base_percent,on_base_plus_slg,xba,xslg,woba,xwoba,sprint_speed
New York Mets,home,Francisco Lindor,596019,777544,"Lindor, Francisco",2025.0,31.0,266.0,302.0,75.0,49.0,12.0,0.0,14.0,53.0,23.0,17.5,7.6,0.282,0.485,0.351,0.836,0.265,0.465,0.361,0.347,27.2
New York Mets,home,Brandon Nimmo,607043,777544,"Nimmo, Brandon",2025.0,32.0,237.0,262.0,56.0,32.0,12.0,0.0,12.0,49.0,21.0,18.7,8.0,0.236,0.439,0.302,0.741,0.264,0.469,0.322,0.342,27.3
New York Mets,home,Juan Soto,665742,777544,"Soto, Juan",2025.0,26.0,242.0,302.0,61.0,35.0,13.0,0.0,13.0,49.0,55.0,16.2,18.2,0.252,0.467,0.387,0.854,0.306,0.601,0.37,0.439,25.9
New York Mets,home,Pete Alonso,624413,777544,"Alonso, Pete",2025.0,30.0,255.0,301.0,77.0,38.0,21.0,1.0,17.0,62.0,34.0,20.6,11.3,0.302,0.592,0.399,0.991,0.313,0.644,0.422,0.439,25.7
New York Mets,home,Jeff McNeil,643446,777544,"McNeil, Jeff",2025.0,33.0,113.0,132.0,30.0,16.0,5.0,3.0,6.0,12.0,17.0,9.1,12.9,0.265,0.522,0.356,0.878,0.28,0.422,0.371,0.345,26.2
New York Mets,home,Starling Marte,516782,777544,"Marte, Starling",2025.0,36.0,114.0,135.0,27.0,19.0,4.0,0.0,4.0,24.0,11.0,17.8,8.1,0.237,0.377,0.343,0.72,0.249,0.377,0.326,0.334,26.6
New York Mets,home,Brett Baty,683146,777544,"Baty, Brett",2025.0,25.0,149.0,161.0,33.0,20.0,4.0,2.0,7.0,42.0,9.0,26.1,5.6,0.221,0.416,0.269,0.685,0.253,0.476,0.297,0.332,27.2
New York Mets,home,Tyrone Taylor,621438,777544,"Taylor, Tyrone",2025.0,31.0,178.0,198.0,42.0,29.0,9.0,3.0,1.0,41.0,9.0,20.7,4.5,0.236,0.337,0.301,0.638,0.285,0.411,0.284,0.332,29.2
New York Mets,home,Francisco Alvarez,682626,777544,"Alvarez, Francisco",2025.0,23.0,102.0,114.0,26.0,21.0,3.0,0.0,2.0,32.0,10.0,28.1,8.8,0.255,0.343,0.333,0.676,0.222,0.363,0.307,0.296,25.6
Washington Nationals,away,CJ Abrams,682928,777544,"Abrams, CJ",2025.0,24.0,212.0,236.0,56.0,31.0,14.0,2.0,9.0,44.0,13.0,18.6,5.5,0.264,0.476,0.332,0.808,0.282,0.466,0.352,0.354,28.1
Washington Nationals,away,James Wood,695578,777544,"Wood, James",2025.0,22.0,252.0,293.0,69.0,37.0,16.0,0.0,16.0,80.0,38.0,27.3,13.0,0.274,0.528,0.369,0.897,0.277,0.573,0.385,0.398,28.0
Washington Nationals,away,Luis García Jr.,671277,777544,"García, Luis",2025.0,25.0,206.0,227.0,54.0,34.0,15.0,0.0,5.0,29.0,14.0,12.8,6.2,0.262,0.408,0.308,0.716,0.311,0.509,0.312,0.375,26.5
Washington Nationals,away,Nathaniel Lowe,663993,777544,"Lowe, Nathaniel",2025.0,29.0,255.0,279.0,58.0,38.0,11.0,0.0,9.0,76.0,22.0,27.2,7.9,0.227,0.376,0.29,0.666,0.245,0.394,0.295,0.309,25.7
Washington Nationals,away,Josh Bell,605137,777544,"Bell, Josh",2025.0,32.0,193.0,218.0,34.0,22.0,2.0,1.0,9.0,44.0,22.0,20.2,10.1,0.176,0.337,0.271,0.608,0.233,0.433,0.275,0.33,24.6
Washington Nationals,away,Alex Call,669743,777544,"Call, Alex",2025.0,30.0,125.0,156.0,35.0,25.0,6.0,2.0,2.0,22.0,19.0,14.1,12.2,0.28,0.408,0.388,0.796,0.245,0.376,0.355,0.337,27.7
Washington Nationals,away,José Tena,677588,777544,"Tena, José",2025.0,24.0,126.0,141.0,32.0,18.0,12.0,2.0,0.0,29.0,14.0,20.6,9.9,0.254,0.381,0.326,0.707,0.262,0.384,0.313,0.32,27.7
Washington Nationals,away,Keibert Ruiz,660688,777544,"Ruiz, Keibert",2025.0,26.0,212.0,223.0,53.0,41.0,10.0,0.0,2.0,23.0,8.0,10.3,3.6,0.25,0.325,0.287,0.612,0.28,0.362,0.274,0.299,24.5
Washington Nationals,away,Robert Hassell III,690987,777544,"Hassell III, Robert",2025.0,23.0,63.0,63.0,15.0,13.0,1.0,0.0,1.0,18.0,0.0,28.6,0.0,0.238,0.302,0.238,0.54,0.261,0.394,0.237,0.281,28.4
Minnesota Twins,home,Byron Buxton,621439,777533,"Buxton, Byron",2025.0,31.0,197.0,221.0,55.0,33.0,8.0,3.0,11.0,63.0,18.0,28.5,8.1,0.279,0.518,0.339,0.857,0.248,0.485,0.365,0.342,30.2
Minnesota Twins,home,Ryan Jeffers,680777,777533,"Jeffers, Ryan",2025.0,28.0,182.0,208.0,46.0,29.0,13.0,0.0,4.0,41.0,23.0,19.7,11.1,0.253,0.39,0.346,0.736,0.272,0.466,0.329,0.36,25.8
Minnesota Twins,home,Carlos Correa,621043,777533,"Correa, Carlos",2025.0,30.0,204.0,217.0,51.0,33.0,13.0,0.0,5.0,41.0,12.0,18.9,5.5,0.25,0.387,0.29,0.677,0.275,0.428,0.297,0.323,26.6
Minnesota Twins,home,Ty France,664034,777533,"France, Ty",2025.0,30.0,238.0,263.0,66.0,51.0,11.0,0.0,4.0,39.0,12.0,14.8,4.6,0.277,0.374,0.342,0.716,0.278,0.459,0.322,0.351,24.8
Minnesota Twins,home,Royce Lewis,668904,777533,"Lewis, Royce",2025.0,26.0,91.0,102.0,17.0,12.0,4.0,0.0,1.0,15.0,11.0,14.7,10.8,0.187,0.264,0.275,0.539,0.254,0.437,0.25,0.336,25.6
Minnesota Twins,home,Willi Castro,650489,777533,"Castro, Willi",2025.0,28.0,160.0,181.0,44.0,28.0,9.0,1.0,6.0,44.0,17.0,24.3,9.4,0.275,0.456,0.359,0.815,0.257,0.402,0.358,0.328,27.9
Minnesota Twins,home,Brooks Lee,686797,777533,"Lee, Brooks",2025.0,24.0,180.0,193.0,46.0,35.0,6.0,0.0,5.0,35.0,10.0,18.1,5.2,0.256,0.372,0.295,0.667,0.247,0.396,0.294,0.299,25.6
Minnesota Twins,home,Jonah Bride,681146,777533,"Bride, Jonah",2025.0,29.0,96.0,106.0,17.0,15.0,2.0,0.0,0.0,33.0,8.0,31.1,7.5,0.177,0.198,0.245,0.443,0.184,0.255,0.204,0.228,26.9
Minnesota Twins,home,Harrison Bader,664056,777533,"Bader, Harrison",2025.0,31.0,161.0,186.0,41.0,27.0,8.0,0.0,6.0,43.0,17.0,23.1,9.1,0.255,0.416,0.344,0.76,0.222,0.369,0.337,0.305,28.2
Texas Rangers,away,Josh Smith,669701,777533,"Smith, Josh",2025.0,27.0,203.0,225.0,56.0,41.0,9.0,1.0,5.0,41.0,19.0,18.2,8.4,0.276,0.404,0.339,0.743,0.27,0.411,0.328,0.325,27.7
