team,side,player_name_x,player_id,game_id,player_name_y,Pitcher Handedness,pa,ab,hit,single,double,triple,home_run,walk,strikeout,batting_avg,slg_percent,sprint_speed
Cleveland Guardians,home,Steven Kwan,680757,777019,"Kwan, Steven",L,143.0,127.0,34.0,28.0,6.0,0.0,0.0,9.0,14.0,0.2677165354330709,0.3149606299212598,26.9
Cleveland Guardians,home,Steven Kwan,680757,777019,"Kwan, Steven",R,279.0,241.0,72.0,51.0,14.0,1.0,6.0,30.0,21.0,0.2987551867219917,0.4398340248962655,26.9
Cleveland Guardians,home,Angel Martínez,682657,777019,"Martínez, Angel",L,103.0,92.0,30.0,18.0,8.0,0.0,4.0,6.0,23.0,0.3260869565217391,0.5434782608695652,27.6
Cleveland Guardians,home,Angel Martínez,682657,777019,"Martínez, Angel",R,210.0,197.0,44.0,27.0,11.0,1.0,5.0,6.0,44.0,0.2233502538071066,0.365482233502538,27.6
Cleveland Guardians,home,José Ramírez,608070,777019,"Ramírez, José",L,122.0,112.0,38.0,25.0,8.0,1.0,4.0,8.0,11.0,0.3392857142857143,0.5357142857142857,28.4
Cleveland Guardians,home,José Ramírez,608070,777019,"Ramírez, José",R,282.0,249.0,70.0,41.0,11.0,1.0,17.0,24.0,35.0,0.2811244979919678,0.5381526104417671,28.4
Cleveland Guardians,home,Kyle Manzardo,700932,777019,"Manzardo, Kyle",L,54.0,47.0,9.0,2.0,2.0,1.0,4.0,5.0,14.0,0.1914893617021276,0.5319148936170213,25.4
Cleveland Guardians,home,Kyle Manzardo,700932,777019,"Manzardo, Kyle",R,261.0,232.0,53.0,30.0,10.0,1.0,12.0,25.0,64.0,0.2284482758620689,0.4353448275862069,25.4
Cleveland Guardians,home,Nolan Jones,666134,777019,"Jones, Nolan",L,53.0,44.0,8.0,7.0,1.0,0.0,0.0,8.0,18.0,0.1818181818181818,0.2045454545454545,27.5
Cleveland Guardians,home,Nolan Jones,666134,777019,"Jones, Nolan",R,234.0,202.0,47.0,33.0,9.0,2.0,3.0,25.0,58.0,0.2326732673267326,0.3415841584158416,27.5
Cleveland Guardians,home,Daniel Schneemann,682177,777019,"Schneemann, Daniel",L,41.0,34.0,6.0,5.0,1.0,0.0,0.0,6.0,13.0,0.1764705882352941,0.2058823529411764,28.0
Cleveland Guardians,home,Daniel Schneemann,682177,777019,"Schneemann, Daniel",R,214.0,189.0,42.0,24.0,9.0,0.0,9.0,21.0,51.0,0.2222222222222222,0.4126984126984127,28.0
Cleveland Guardians,home,Will Wilson,669717,777019,"Wilson, Will",L,49.0,41.0,9.0,5.0,4.0,0.0,0.0,5.0,18.0,0.2195121951219512,0.3170731707317073,25.6
Cleveland Guardians,home,Will Wilson,669717,777019,"Wilson, Will",R,33.0,28.0,3.0,3.0,0.0,0.0,0.0,3.0,14.0,0.1071428571428571,0.1071428571428571,25.6
Cleveland Guardians,home,Brayan Rocchio,677587,777019,"Rocchio, Brayan",L,58.0,48.0,10.0,7.0,3.0,0.0,0.0,5.0,16.0,0.2083333333333333,0.2708333333333333,26.8
Cleveland Guardians,home,Brayan Rocchio,677587,777019,"Rocchio, Brayan",R,107.0,95.0,20.0,12.0,7.0,0.0,1.0,7.0,13.0,0.2105263157894736,0.3157894736842105,26.8
