team,side,player_name,player_id,game_id,"last_name, first_name",year,player_age,ab,pa,hit,single,double,triple,home_run,strikeout,walk,k_percent,bb_percent,batting_avg,slg_percent,on_base_percent,on_base_plus_slg,xba,xslg,woba,xwoba,sprint_speed
Colorado Rockies,away,Thairo Estrada,642731,777209,"Estrada, Thairo",2025.0,29.0,112.0,121.0,32.0,24.0,6.0,0.0,2.0,16.0,4.0,13.2,3.3,0.286,0.393,0.314,0.707,0.242,0.322,0.308,0.266,28.0
Colorado Rockies,away,Michael Toglia,669911,777209,"Toglia, Michael",2025.0,26.0,254.0,281.0,53.0,29.0,13.0,1.0,10.0,107.0,24.0,38.1,8.5,0.209,0.386,0.278,0.664,0.216,0.377,0.288,0.288,26.9
Colorado Rockies,away,Ryan McMahon,641857,777209,"McMahon, Ryan",2025.0,30.0,306.0,353.0,64.0,39.0,12.0,1.0,12.0,113.0,45.0,32.0,12.7,0.209,0.373,0.312,0.685,0.227,0.446,0.305,0.336,26.8
Colorado Rockies,away,Brenton Doyle,686668,777209,"Doyle, Brenton",2025.0,27.0,286.0,308.0,59.0,38.0,12.0,2.0,7.0,76.0,20.0,24.7,6.5,0.206,0.336,0.256,0.592,0.249,0.43,0.261,0.314,29.4
Colorado Rockies,away,Yanquiel Fernández,692585,777209,"Fernández, Yanquiel",2025.0,22.0,13.0,13.0,4.0,3.0,1.0,0.0,0.0,2.0,0.0,15.4,0.0,0.308,0.385,0.308,0.693,0.156,0.18,0.302,0.148,25.5
Colorado Rockies,away,Ryan Ritter,690022,777209,"Ritter, Ryan",2025.0,24.0,79.0,88.0,19.0,14.0,3.0,2.0,0.0,29.0,6.0,33.0,6.8,0.241,0.329,0.299,0.628,0.217,0.262,0.279,0.25,29.0
Cincinnati Reds,home,TJ Friedl,670770,777208,"Friedl Jr., TJ",2025.0,29.0,328.0,381.0,92.0,68.0,14.0,2.0,8.0,60.0,42.0,15.7,11.0,0.28,0.409,0.368,0.777,0.248,0.337,0.345,0.307,26.8
Cincinnati Reds,home,Matt McLain,680574,777208,"McLain, Matt",2025.0,25.0,287.0,326.0,59.0,41.0,9.0,0.0,9.0,90.0,32.0,27.6,9.8,0.206,0.331,0.295,0.626,0.218,0.368,0.283,0.301,29.2
Cincinnati Reds,home,Elly De La Cruz,682829,777208,"De La Cruz, Elly",2025.0,23.0,347.0,387.0,96.0,61.0,15.0,2.0,18.0,98.0,37.0,25.3,9.6,0.277,0.487,0.349,0.836,0.268,0.494,0.359,0.355,29.1
Cincinnati Reds,home,Austin Hays,669720,777208,"Hays, Austin",2025.0,29.0,153.0,164.0,43.0,22.0,9.0,4.0,8.0,41.0,8.0,25.0,4.9,0.281,0.549,0.317,0.866,0.261,0.494,0.364,0.341,27.3
Cincinnati Reds,home,Gavin Lux,666158,777208,"Lux, Gavin",2025.0,27.0,252.0,288.0,68.0,47.0,16.0,1.0,4.0,68.0,36.0,23.6,12.5,0.27,0.389,0.361,0.75,0.246,0.343,0.336,0.308,27.7
Cincinnati Reds,home,Spencer Steer,668715,777208,"Steer, Spencer",2025.0,27.0,300.0,326.0,76.0,50.0,15.0,1.0,10.0,79.0,23.0,24.2,7.1,0.253,0.41,0.31,0.72,0.237,0.351,0.316,0.287,28.2
Cincinnati Reds,home,Tyler Stephenson,663886,777208,"Stephenson, Tyler",2025.0,28.0,176.0,201.0,41.0,25.0,10.0,0.0,6.0,72.0,23.0,35.8,11.4,0.233,0.392,0.318,0.71,0.21,0.389,0.312,0.303,26.7
Cincinnati Reds,home,Will Benson,666181,777208,"Benson, Will",2025.0,27.0,132.0,149.0,31.0,18.0,6.0,0.0,7.0,43.0,12.0,28.9,8.1,0.235,0.439,0.295,0.734,0.282,0.536,0.316,0.378,28.9
Cincinnati Reds,home,Noelvi Marte,682622,777208,"Marte, Noelvi",2025.0,23.0,73.0,81.0,20.0,12.0,4.0,1.0,3.0,13.0,7.0,16.0,8.6,0.274,0.479,0.333,0.812,0.241,0.426,0.35,0.318,29.2
Miami Marlins,away,Xavier Edwards,669364,777208,"Edwards, Xavier",2025.0,25.0,289.0,326.0,82.0,72.0,9.0,1.0,0.0,50.0,32.0,15.3,9.8,0.284,0.322,0.355,0.677,0.26,0.325,0.307,0.298,28.0
Miami Marlins,away,Jesús Sánchez,660821,777208,"Sánchez, Jesús",2025.0,27.0,244.0,271.0,62.0,41.0,10.0,4.0,7.0,60.0,24.0,22.1,8.9,0.254,0.414,0.321,0.735,0.273,0.504,0.322,0.36,27.0
Miami Marlins,away,Agustín Ramírez,682663,777208,"Ramírez, Agustín",2025.0,23.0,253.0,271.0,61.0,32.0,15.0,1.0,13.0,53.0,17.0,19.6,6.3,0.241,0.462,0.288,0.75,0.278,0.51,0.321,0.353,26.7
Miami Marlins,away,Liam Hicks,689414,777208,"Hicks, Liam",2025.0,26.0,153.0,179.0,42.0,28.0,9.0,1.0,4.0,26.0,20.0,14.5,11.2,0.275,0.425,0.367,0.792,0.269,0.394,0.351,0.337,26.0
Miami Marlins,away,Kyle Stowers,669065,777208,"Stowers, Kyle",2025.0,27.0,286.0,322.0,80.0,48.0,13.0,3.0,16.0,93.0,30.0,28.9,9.3,0.28,0.514,0.352,0.866,0.277,0.552,0.372,0.385,27.1
Miami Marlins,away,Eric Wagaman,676572,777208,"Wagaman, Eric",2025.0,27.0,307.0,329.0,76.0,50.0,20.0,1.0,5.0,63.0,18.0,19.1,5.5,0.248,0.368,0.286,0.654,0.274,0.43,0.286,0.32,26.9
Miami Marlins,away,Connor Norby,681393,777208,"Norby, Connor",2025.0,25.0,236.0,253.0,56.0,39.0,11.0,1.0,5.0,70.0,13.0,27.7,5.1,0.237,0.356,0.285,0.641,0.24,0.427,0.283,0.308,28.8
Miami Marlins,away,Derek Hill,656537,777208,"Hill, Derek",2025.0,29.0,76.0,85.0,17.0,11.0,4.0,0.0,2.0,31.0,6.0,36.5,7.1,0.224,0.355,0.289,0.644,0.223,0.366,0.287,0.289,29.6
Miami Marlins,away,Javier Sanoja,691594,777208,"Sanoja, Javier",2025.0,22.0,164.0,184.0,40.0,27.0,10.0,2.0,1.0,26.0,13.0,14.1,7.1,0.244,0.348,0.294,0.642,0.268,0.357,0.282,0.298,27.6
Kansas City Royals,home,Jonathan India,663697,777204,"India, Jonathan",2025.0,28.0,317.0,361.0,77.0,55.0,18.0,0.0,4.0,57.0,34.0,15.8,9.4,0.243,0.338,0.328,0.666,0.275,0.419,0.301,0.343,28.2
Kansas City Royals,home,Bobby Witt Jr.,677951,777204,"Witt Jr., Bobby",2025.0,25.0,359.0,395.0,105.0,60.0,30.0,3.0,12.0,76.0,28.0,19.2,7.1,0.292,0.493,0.344,0.837,0.308,0.523,0.355,0.381,30.4
Kansas City Royals,home,Vinnie Pasquantino,686469,777204,"Pasquantino, Vinnie",2025.0,27.0,347.0,380.0,94.0,67.0,12.0,1.0,14.0,63.0,27.0,16.6,7.1,0.271,0.432,0.332,0.764,0.27,0.459,0.332,0.34,25.4
Kansas City Royals,home,Maikel Garcia,672580,777204,"Garcia, Maikel",2025.0,25.0,327.0,362.0,99.0,65.0,23.0,3.0,8.0,50.0,30.0,13.8,8.3,0.303,0.465,0.361,0.826,0.288,0.443,0.36,0.344,27.6
Kansas City Royals,home,Salvador Perez,521692,777204,"Perez, Salvador",2025.0,35.0,336.0,358.0,79.0,46.0,23.0,0.0,10.0,73.0,16.0,20.4,4.5,0.235,0.393,0.277,0.67,0.277,0.501,0.289,0.346,24.8
Kansas City Royals,home,Jac Caglianone,695506,777204,"Caglianone, Jac",2025.0,22.0,108.0,115.0,16.0,10.0,4.0,0.0,2.0,26.0,5.0,22.6,4.3,0.148,0.241,0.2,0.441,0.25,0.417,0.2,0.308,26.4
Kansas City Royals,home,Mark Canha,592192,777204,"Canha, Mark",2025.0,36.0,109.0,121.0,24.0,20.0,3.0,0.0,1.0,23.0,7.0,19.0,5.8,0.22,0.275,0.281,0.556,0.219,0.315,0.253,0.277,27.6
Kansas City Royals,home,Nick Loftin,679845,777204,"Loftin, Nick",2025.0,26.0,76.0,82.0,13.0,6.0,4.0,2.0,1.0,12.0,4.0,14.6,4.9,0.171,0.316,0.22,0.536,0.232,0.35,0.233,0.274,28.2
Kansas City Royals,home,Kyle Isbel,664728,777204,"Isbel, Kyle",2025.0,28.0,212.0,232.0,51.0,36.0,9.0,3.0,3.0,44.0,8.0,19.0,3.4,0.241,0.354,0.265,0.619,0.228,0.31,0.268,0.248,27.5
Pittsburgh Pirates,away,Tommy Pham,502054,777204,"Pham, Tommy",2025.0,37.0,190.0,214.0,45.0,37.0,6.0,0.0,2.0,54.0,20.0,25.2,9.3,0.237,0.3,0.308,0.608,0.222,0.31,0.274,0.273,27.5
Pittsburgh Pirates,away,Andrew McCutchen,457705,777204,"McCutchen, Andrew",2025.0,38.0,283.0,324.0,74.0,52.0,14.0,0.0,8.0,70.0,34.0,21.6,10.5,0.261,0.396,0.342,0.738,0.272,0.444,0.326,0.345,27.2
Pittsburgh Pirates,away,Bryan Reynolds,668804,777204,"Reynolds, Bryan",2025.0,30.0,332.0,367.0,76.0,48.0,16.0,2.0,10.0,97.0,30.0,26.4,8.2,0.229,0.38,0.294,0.674,0.276,0.504,0.295,0.36,27.9
Pittsburgh Pirates,away,Nick Gonzales,693304,777204,"Gonzales, Nick",2025.0,26.0,111.0,120.0,32.0,22.0,5.0,2.0,3.0,20.0,8.0,16.7,6.7,0.288,0.45,0.333,0.783,0.292,0.454,0.34,0.343,28.9
Pittsburgh Pirates,away,Ke'Bryan Hayes,663647,777204,"Hayes, Ke'Bryan",2025.0,28.0,304.0,326.0,74.0,63.0,7.0,2.0,2.0,67.0,17.0,20.6,5.2,0.243,0.299,0.292,0.591,0.249,0.363,0.267,0.291,27.1
Pittsburgh Pirates,away,Alexander Canario,672744,777204,"Canario, Alexander",2025.0,25.0,144.0,158.0,32.0,23.0,5.0,1.0,3.0,49.0,14.0,31.0,8.9,0.222,0.333,0.291,0.624,0.228,0.435,0.28,0.316,27.9
Pittsburgh Pirates,away,Henry Davis,680779,777204,"Davis, Henry",2025.0,25.0,119.0,133.0,24.0,16.0,4.0,0.0,4.0,31.0,9.0,23.3,6.8,0.202,0.336,0.262,0.598,0.251,0.441,0.265,0.325,28.1
Pittsburgh Pirates,away,Jared Triolo,669707,777204,"Triolo, Jared",2025.0,27.0,135.0,155.0,22.0,13.0,6.0,0.0,3.0,29.0,16.0,18.7,10.3,0.163,0.274,0.255,0.529,0.229,0.409,0.24,0.313,28.6
Pittsburgh Pirates,away,Isiah Kiner-Falefa,643396,777204,"Kiner-Falefa, Isiah",2025.0,30.0,257.0,278.0,70.0,57.0,10.0,2.0,1.0,43.0,13.0,15.5,4.7,0.272,0.339,0.316,0.655,0.261,0.321,0.292,0.282,27.3
Chicago White Sox,home,Mike Tauchman,643565,777212,"Tauchman, Mike",2025.0,34.0,139.0,160.0,40.0,27.0,8.0,1.0,4.0,36.0,19.0,22.5,11.9,0.288,0.446,0.375,0.821,0.28,0.423,0.361,0.348,25.1
Chicago White Sox,home,Chase Meidroth,805367,777212,"Meidroth, Chase",2025.0,23.0,238.0,273.0,60.0,52.0,6.0,0.0,2.0,39.0,31.0,14.3,11.4,0.252,0.303,0.344,0.647,0.255,0.332,0.299,0.31,27.1
Chicago White Sox,home,Andrew Benintendi,643217,777212,"Benintendi, Andrew",2025.0,30.0,222.0,248.0,51.0,29.0,10.0,2.0,10.0,41.0,18.0,16.5,7.3,0.23,0.428,0.287,0.715,0.247,0.482,0.306,0.343,26.9
Chicago White Sox,home,Miguel Vargas,678246,777212,"Vargas, Miguel",2025.0,25.0,317.0,355.0,70.0,37.0,21.0,2.0,10.0,62.0,33.0,17.5,9.3,0.221,0.394,0.301,0.695,0.238,0.408,0.307,0.318,27.4
Chicago White Sox,home,Kyle Teel,691019,777212,"Teel, Kyle",2025.0,23.0,58.0,71.0,15.0,11.0,4.0,0.0,0.0,21.0,11.0,29.6,15.5,0.259,0.328,0.38,0.708,0.26,0.491,0.326,0.381,27.4
Chicago White Sox,home,Lenyn Sosa,672820,777212,"Sosa, Lenyn",2025.0,25.0,262.0,270.0,72.0,50.0,14.0,1.0,7.0,62.0,7.0,23.0,2.6,0.275,0.416,0.294,0.71,0.279,0.453,0.308,0.322,26.7
Chicago White Sox,home,Colson Montgomery,695657,777212,"Montgomery, Colson",2025.0,23.0,10.0,13.0,5.0,4.0,0.0,1.0,0.0,2.0,2.0,15.4,15.4,0.5,0.7,0.583,1.283,0.427,0.565,0.545,0.473,0.0
Chicago White Sox,home,Brooks Baldwin,681460,777212,"Baldwin, Brooks",2025.0,24.0,150.0,165.0,34.0,22.0,8.0,0.0,4.0,48.0,9.0,29.1,5.5,0.227,0.36,0.272,0.632,0.227,0.387,0.277,0.296,29.0
Chicago White Sox,home,Josh Rojas,668942,777212,"Rojas, Josh",2025.0,31.0,146.0,163.0,26.0,20.0,6.0,0.0,0.0,40.0,15.0,24.5,9.2,0.178,0.219,0.253,0.472,0.214,0.294,0.22,0.265,26.2
Toronto Blue Jays,away,Nathan Lukes,664770,777212,"Lukes, Nathan",2025.0,30.0,163.0,194.0,44.0,35.0,5.0,0.0,4.0,23.0,24.0,11.9,12.4,0.27,0.374,0.368,0.742,0.278,0.373,0.331,0.333,26.5
Toronto Blue Jays,away,George Springer,543807,777212,"Springer III, George",2025.0,35.0,281.0,335.0,79.0,47.0,15.0,1.0,16.0,65.0,42.0,19.4,12.5,0.281,0.512,0.374,0.886,0.287,0.569,0.381,0.403,27.8
Toronto Blue Jays,away,Vladimir Guerrero Jr.,665489,777212,"Guerrero Jr., Vladimir",2025.0,26.0,330.0,388.0,92.0,62.0,18.0,0.0,12.0,55.0,50.0,14.2,12.9,0.279,0.442,0.381,0.823,0.321,0.534,0.359,0.408,27.0
Toronto Blue Jays,away,Bo Bichette,666182,777212,"Bichette, Bo",2025.0,27.0,370.0,394.0,100.0,67.0,20.0,1.0,12.0,65.0,20.0,16.5,5.1,0.27,0.427,0.31,0.737,0.306,0.507,0.32,0.366,26.2
Toronto Blue Jays,away,Addison Barger,680718,777212,"Barger, Addison",2025.0,25.0,223.0,244.0,60.0,29.0,20.0,0.0,11.0,59.0,19.0,24.2,7.8,0.269,0.507,0.329,0.836,0.292,0.537,0.356,0.375,27.8
Toronto Blue Jays,away,Alejandro Kirk,672386,777212,"Kirk, Alejandro",2025.0,26.0,269.0,298.0,81.0,65.0,9.0,0.0,7.0,29.0,25.0,9.7,8.4,0.301,0.413,0.359,0.772,0.302,0.492,0.338,0.367,24.0
Toronto Blue Jays,away,Will Wagner,695238,777212,"Wagner, Will",2025.0,26.0,75.0,87.0,15.0,11.0,4.0,0.0,0.0,19.0,11.0,21.8,12.6,0.2,0.253,0.302,0.555,0.231,0.308,0.261,0.292,26.7
Toronto Blue Jays,away,Ernie Clement,676391,777212,"Clement, Ernie",2025.0,29.0,293.0,320.0,87.0,66.0,17.0,0.0,4.0,32.0,19.0,10.0,5.9,0.297,0.396,0.339,0.735,0.273,0.362,0.322,0.3,28.7
Toronto Blue Jays,away,Joey Loperfido,694388,777212,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Milwaukee Brewers,home,Sal Frelick,686217,777201,"Frelick, Sal",2025.0,25.0,323.0,360.0,95.0,76.0,10.0,3.0,6.0,46.0,24.0,12.8,6.7,0.294,0.399,0.35,0.749,0.273,0.356,0.332,0.309,29.0
Milwaukee Brewers,home,William Contreras,661388,777201,"Contreras, William",2025.0,27.0,306.0,363.0,73.0,53.0,14.0,0.0,6.0,69.0,54.0,19.0,14.9,0.239,0.343,0.35,0.693,0.239,0.362,0.311,0.321,26.0
Milwaukee Brewers,home,Jackson Chourio,694192,777201,"Chourio, Jackson",2025.0,21.0,377.0,399.0,98.0,56.0,24.0,3.0,15.0,81.0,17.0,20.3,4.3,0.26,0.459,0.293,0.752,0.256,0.415,0.323,0.305,29.3
Milwaukee Brewers,home,Christian Yelich,592885,777201,"Yelich, Christian",2025.0,33.0,323.0,361.0,84.0,56.0,11.0,0.0,17.0,95.0,34.0,26.3,9.4,0.26,0.452,0.335,0.787,0.257,0.445,0.342,0.335,28.0
Milwaukee Brewers,home,Andrew Vaughn,683734,777201,"Vaughn, Andrew",2025.0,27.0,185.0,193.0,35.0,22.0,8.0,0.0,5.0,43.0,7.0,22.3,3.6,0.189,0.314,0.218,0.532,0.258,0.461,0.232,0.321,25.7
Milwaukee Brewers,home,Isaac Collins,686555,777201,"Collins, Isaac",2025.0,27.0,175.0,207.0,46.0,32.0,8.0,1.0,5.0,51.0,26.0,24.6,12.6,0.263,0.406,0.366,0.772,0.236,0.348,0.344,0.315,27.5
Milwaukee Brewers,home,Brice Turang,668930,777201,"Turang, Brice",2025.0,25.0,326.0,369.0,91.0,72.0,14.0,0.0,5.0,80.0,37.0,21.7,10.0,0.279,0.368,0.351,0.719,0.266,0.393,0.321,0.327,28.9
Milwaukee Brewers,home,Caleb Durbin,702332,777201,"Durbin, Caleb",2025.0,25.0,221.0,256.0,56.0,41.0,11.0,0.0,4.0,24.0,17.0,9.4,6.6,0.253,0.357,0.339,0.696,0.243,0.344,0.314,0.304,28.4
Milwaukee Brewers,home,Andruw Monasterio,655316,777201,"Monasterio, Andruw",2025.0,28.0,33.0,38.0,7.0,4.0,2.0,0.0,1.0,8.0,5.0,21.1,13.2,0.212,0.364,0.316,0.68,0.267,0.412,0.305,0.343,27.4
Los Angeles Dodgers,away,Shohei Ohtani,660271,777201,"Ohtani, Shohei",2025.0,30.0,349.0,411.0,97.0,48.0,12.0,7.0,30.0,103.0,56.0,25.1,13.6,0.278,0.61,0.38,0.99,0.285,0.642,0.412,0.426,28.1
Los Angeles Dodgers,away,Mookie Betts,605141,777201,"Betts, Mookie",2025.0,32.0,325.0,364.0,82.0,58.0,12.0,1.0,11.0,36.0,35.0,9.9,9.6,0.252,0.397,0.324,0.721,0.268,0.429,0.316,0.334,26.8
Los Angeles Dodgers,away,Freddie Freeman,518692,777201,"Freeman, Freddie",2025.0,35.0,293.0,330.0,90.0,56.0,23.0,1.0,10.0,71.0,31.0,21.5,9.4,0.307,0.495,0.376,0.871,0.29,0.492,0.373,0.366,25.5
Los Angeles Dodgers,away,Will Smith,669257,777201,"Smith, Will",2025.0,30.0,232.0,282.0,77.0,49.0,15.0,1.0,12.0,51.0,42.0,18.1,14.9,0.332,0.56,0.433,0.993,0.298,0.543,0.426,0.405,27.0
Los Angeles Dodgers,away,Andy Pages,681624,777201,"Pages, Andy",2025.0,24.0,328.0,353.0,95.0,62.0,15.0,1.0,17.0,70.0,16.0,19.8,4.5,0.29,0.497,0.329,0.826,0.283,0.474,0.355,0.343,28.3
Los Angeles Dodgers,away,Michael Conforto,624424,777201,"Conforto, Michael",2025.0,32.0,244.0,287.0,43.0,25.0,11.0,0.0,7.0,67.0,35.0,23.3,12.2,0.176,0.307,0.296,0.603,0.244,0.424,0.278,0.345,26.1
Los Angeles Dodgers,away,Hyeseong Kim,808975,777201,"Kim, Hyeseong",2025.0,26.0,94.0,101.0,33.0,25.0,5.0,1.0,2.0,22.0,6.0,21.8,5.9,0.351,0.489,0.396,0.885,0.28,0.397,0.387,0.319,28.8
Los Angeles Dodgers,away,Miguel Rojas,500743,777201,"Rojas, Miguel",2025.0,36.0,118.0,126.0,29.0,20.0,5.0,0.0,4.0,16.0,7.0,12.7,5.6,0.246,0.39,0.288,0.678,0.245,0.349,0.297,0.28,25.8
Los Angeles Dodgers,away,James Outman,681546,777201,"Outman, James",2025.0,28.0,24.0,27.0,3.0,1.0,0.0,0.0,2.0,13.0,3.0,48.1,11.1,0.125,0.375,0.222,0.597,0.164,0.538,0.263,0.333,27.3
