player_id,player_name,Pitcher Handedness,pa,ab,hit,single,double,triple,home_run,walk,strikeout,batting_avg,slg_percent
669397,"Allen, Nick",L,89,75,15,13,2,0,0,10,16,0.2,0.22666666666666666
669397,"Allen, Nick",R,269,239,55,48,7,0,0,22,70,0.2301255230125523,0.2594142259414226
669477,"Schmitt, Casey",L,76,67,15,10,5,0,0,8,18,0.22388059701492538,0.29850746268656714
669477,"Schmitt, Casey",R,133,119,33,22,4,0,7,11,29,0.2773109243697479,0.48739495798319327
669701,"Smith, Josh",L,102,91,20,18,2,0,0,7,25,0.21978021978021978,0.24175824175824176
669701,"Smith, Josh",R,325,282,81,52,18,2,9,35,47,0.2872340425531915,0.46099290780141844
669707,"Triolo, Jared",L,71,58,14,9,4,0,1,9,11,0.2413793103448276,0.3620689655172414
669707,"Triolo, Jared",R,129,111,17,11,4,0,2,13,24,0.15315315315315314,0.24324324324324326
669720,"Hays, Austin",L,71,62,21,10,6,3,2,8,14,0.3387096774193548,0.6290322580645161
669720,"Hays, Austin",R,213,191,44,31,4,1,8,15,57,0.23036649214659685,0.387434554973822
669743,"Call, Alex",L,87,75,23,17,4,0,2,6,14,0.30666666666666664,0.44
669743,"Call, Alex",R,171,133,33,24,6,2,1,28,27,0.24812030075187969,0.3458646616541353
670231,"Rave, John",L,19,15,4,4,0,0,0,3,5,0.26666666666666666,0.26666666666666666
670231,"Rave, John",R,116,100,19,11,5,0,3,14,29,0.19,0.33
670242,"Wallner, Matt",L,55,47,10,3,4,0,3,6,14,0.2127659574468085,0.48936170212765956
670242,"Wallner, Matt",R,221,183,41,18,7,3,13,32,64,0.22404371584699453,0.5081967213114754
670770,"Friedl, TJ",L,141,118,32,27,1,1,3,16,23,0.2711864406779661,0.3728813559322034
670770,"Friedl, TJ",R,364,301,84,59,17,1,7,55,59,0.27906976744186046,0.4119601328903654
671056,"Herrera, Iván",L,82,63,22,11,4,0,7,16,12,0.3492063492063492,0.746031746031746
671056,"Herrera, Iván",R,195,175,49,40,6,0,3,16,46,0.28,0.3657142857142857
671218,"Ramos, Heliot",L,135,118,30,17,10,0,3,14,37,0.2542372881355932,0.4152542372881356
671218,"Ramos, Heliot",R,383,338,93,71,10,1,11,39,82,0.27514792899408286,0.40828402366863903
671277,"García Jr., Luis",L,85,75,14,11,3,0,0,6,14,0.18666666666666668,0.22666666666666666
671277,"García Jr., Luis",R,315,287,82,53,19,1,9,17,46,0.2857142857142857,0.4529616724738676
671289,"Freeman, Tyler",L,77,71,16,10,6,0,0,5,10,0.22535211267605634,0.30985915492957744
671289,"Freeman, Tyler",R,198,164,54,41,11,1,1,28,17,0.32926829268292684,0.4268292682926829
671732,"Butler, Lawrence",L,94,89,16,8,4,1,3,5,37,0.1797752808988764,0.34831460674157305
671732,"Butler, Lawrence",R,394,347,86,51,22,1,12,42,101,0.2478386167146974,0.4207492795389049
671739,"Harris II, Michael",L,125,112,26,15,6,3,2,7,28,0.23214285714285715,0.39285714285714285
671739,"Harris II, Michael",R,342,327,82,56,13,3,10,7,64,0.25076452599388377,0.40061162079510704
671976,"Peters, Tristan",R,9,9,0,0,0,0,0,0,5,0.0,0.0
672275,"Bailey, Patrick",L,87,81,16,11,3,2,0,5,28,0.19753086419753085,0.2839506172839506
672275,"Bailey, Patrick",R,239,208,47,33,11,1,2,20,71,0.22596153846153846,0.3173076923076923
672356,"Arias, Gabriel",L,98,92,22,10,7,1,4,5,34,0.2391304347826087,0.4673913043478261
672356,"Arias, Gabriel",R,241,216,51,34,13,0,4,20,73,0.2361111111111111,0.35185185185185186
672386,"Kirk, Alejandro",L,108,96,27,21,5,0,1,10,15,0.28125,0.3645833333333333
672386,"Kirk, Alejandro",R,265,236,73,59,8,0,6,22,20,0.3093220338983051,0.4194915254237288
672580,"Garcia, Maikel",L,98,84,27,16,7,1,3,11,18,0.32142857142857145,0.5357142857142857
672580,"Garcia, Maikel",R,394,352,105,69,24,4,8,34,45,0.29829545454545453,0.45738636363636365
672640,"Lopez, Otto",L,131,120,23,18,3,0,2,9,20,0.19166666666666668,0.26666666666666666
672640,"Lopez, Otto",R,294,255,70,49,12,0,9,30,42,0.27450980392156865,0.42745098039215684
672695,"Perdomo, Geraldo",L,161,132,45,37,6,0,2,18,14,0.3409090909090909,0.4318181818181818
672695,"Perdomo, Geraldo",R,369,298,80,48,20,2,10,58,43,0.2684563758389262,0.44966442953020136
672761,"Pérez, Wenceel",L,60,56,17,8,4,2,3,3,10,0.30357142857142855,0.6071428571428571
672761,"Pérez, Wenceel",R,160,146,36,23,5,2,6,13,33,0.2465753424657534,0.4315068493150685
672820,"Sosa, Lenyn",L,107,99,27,21,4,0,2,5,25,0.2727272727272727,0.37373737373737376
672820,"Sosa, Lenyn",R,281,265,75,50,12,1,12,11,60,0.2830188679245283,0.4716981132075472
673237,"Diaz, Yainer",L,79,75,21,15,1,0,5,2,15,0.28,0.49333333333333335
673237,"Diaz, Yainer",R,348,327,81,54,15,1,11,14,56,0.24770642201834864,0.40061162079510704
673357,"Robert Jr., Luis",L,99,81,23,15,2,0,6,13,21,0.2839506172839506,0.5308641975308642
673357,"Robert Jr., Luis",R,287,252,52,38,8,0,6,25,83,0.20634920634920634,0.30952380952380953
673490,"Kim, Ha-Seong",L,27,25,2,2,0,0,0,1,8,0.08,0.08
673490,"Kim, Ha-Seong",R,45,38,10,6,2,0,2,7,10,0.2631578947368421,0.47368421052631576
673548,"Suzuki, Seiya",L,143,122,34,17,8,0,9,18,33,0.2786885245901639,0.5655737704918032
673548,"Suzuki, Seiya",R,342,307,76,37,18,3,18,27,92,0.247557003257329,0.501628664495114
673962,"Jung, Josh",L,105,102,24,17,3,0,4,3,24,0.23529411764705882,0.38235294117647056
673962,"Jung, Josh",R,253,230,58,42,8,1,7,19,67,0.25217391304347825,0.3869565217391304
676059,"Westburg, Jordan",L,86,78,21,14,2,0,5,5,16,0.2692307692307692,0.48717948717948717
676059,"Westburg, Jordan",R,193,178,48,31,7,1,9,12,46,0.2696629213483146,0.47191011235955055
676116,"Noda, Ryan",L,4,3,0,0,0,0,0,1,3,0.0,0.0
676116,"Noda, Ryan",R,51,41,5,4,0,0,1,8,19,0.12195121951219512,0.1951219512195122
676391,"Clement, Ernie",L,149,137,48,28,13,1,6,7,16,0.35036496350364965,0.5912408759124088
676391,"Clement, Ernie",R,299,274,72,58,10,1,3,15,33,0.26277372262773724,0.33941605839416056
676439,"Feduccia, Hunter",L,5,5,0,0,0,0,0,0,2,0.0,0.0
676439,"Feduccia, Hunter",R,20,16,3,2,1,0,0,3,5,0.1875,0.25
676475,"Burleson, Alec",L,91,84,22,18,2,0,2,4,13,0.2619047619047619,0.35714285714285715
676475,"Burleson, Alec",R,323,289,83,54,17,0,12,27,45,0.28719723183391005,0.47058823529411764
677587,"Rocchio, Brayan",L,73,60,12,9,3,0,0,8,21,0.2,0.25
677587,"Rocchio, Brayan",R,157,141,35,22,11,1,1,9,24,0.24822695035460993,0.3617021276595745
677594,"Rodríguez, Julio",L,132,122,31,17,5,0,9,7,34,0.2540983606557377,0.5163934426229508
677594,"Rodríguez, Julio",R,402,362,95,64,14,3,14,33,85,0.26243093922651933,0.43370165745856354
677649,"Duran, Ezequiel",L,58,56,13,11,2,0,0,2,21,0.23214285714285715,0.26785714285714285
677649,"Duran, Ezequiel",R,55,47,9,4,5,0,0,6,13,0.19148936170212766,0.2978723404255319
677800,"Abreu, Wilyer",L,63,56,14,7,6,0,1,6,10,0.25,0.4107142857142857
677800,"Abreu, Wilyer",R,313,283,71,41,10,0,20,27,80,0.2508833922261484,0.49823321554770317
677942,"Alexander, Blaze",L,47,38,9,4,4,0,1,7,10,0.23684210526315788,0.42105263157894735
677942,"Alexander, Blaze",R,55,49,15,10,2,0,3,5,20,0.30612244897959184,0.5306122448979592
677950,"Thomas, Alek",L,62,53,13,10,1,0,2,3,10,0.24528301886792453,0.37735849056603776
677950,"Thomas, Alek",R,281,251,66,44,14,2,6,19,78,0.26294820717131473,0.4063745019920319
677951,"Witt Jr., Bobby",L,97,87,29,18,9,2,0,7,22,0.3333333333333333,0.4827586206896552
677951,"Witt Jr., Bobby",R,411,370,104,57,28,2,17,30,77,0.2810810810810811,0.5054054054054054
678011,"Seigler, Anthony",L,3,3,1,1,0,0,0,0,1,0.3333333333333333,0.3333333333333333
678011,"Seigler, Anthony",R,42,37,7,7,0,0,0,4,5,0.1891891891891892,0.1891891891891892
678246,"Vargas, Miguel",L,119,108,25,11,11,1,2,9,26,0.23148148148148148,0.4074074074074074
678246,"Vargas, Miguel",R,326,285,65,39,14,1,11,37,47,0.22807017543859648,0.4
678554,"Mead, Curtis",L,90,77,16,14,1,0,1,12,19,0.2077922077922078,0.2597402597402597
678554,"Mead, Curtis",R,74,64,17,13,1,1,2,7,23,0.265625,0.40625
678662,"Tovar, Ezequiel",L,57,52,16,12,2,0,2,5,15,0.3076923076923077,0.46153846153846156
678662,"Tovar, Ezequiel",R,166,154,42,23,13,2,4,7,35,0.2727272727272727,0.461038961038961
678882,"Rafaela, Ceddanne",L,130,117,28,15,6,1,6,9,25,0.23931623931623933,0.46153846153846156
678882,"Rafaela, Ceddanne",R,304,280,76,48,18,2,8,16,57,0.2714285714285714,0.4357142857142857
679529,"Torkelson, Spencer",L,144,123,34,16,8,0,10,18,30,0.2764227642276423,0.5853658536585366
679529,"Torkelson, Spencer",R,332,294,67,36,15,0,16,35,90,0.22789115646258504,0.4421768707482993
680474,"Schuemann, Max",L,53,43,8,6,2,0,0,7,7,0.18604651162790697,0.23255813953488372
680474,"Schuemann, Max",R,121,101,23,17,2,2,2,15,22,0.22772277227722773,0.3465346534653465
680718,"Barger, Addison",L,70,65,15,9,4,1,1,5,22,0.23076923076923078,0.36923076923076925
680718,"Barger, Addison",R,290,271,74,36,21,0,17,16,70,0.2730627306273063,0.5387453874538746
680728,"Del Castillo, Adrian",L,6,5,0,0,0,0,0,0,2,0.0,0.0
680728,"Del Castillo, Adrian",R,52,49,13,8,4,0,1,3,17,0.2653061224489796,0.40816326530612246
680757,"Kwan, Steven",L,164,147,38,32,6,0,0,10,15,0.2585034013605442,0.29931972789115646
680757,"Kwan, Steven",R,337,296,85,60,15,1,9,33,29,0.28716216216216217,0.4358108108108108
680776,"Duran, Jarren",L,171,157,34,22,5,5,2,9,48,0.21656050955414013,0.3503184713375796
680776,"Duran, Jarren",R,359,310,92,49,26,7,10,41,78,0.2967741935483871,0.5225806451612903
680777,"Jeffers, Ryan",L,110,86,24,18,5,0,1,24,21,0.27906976744186046,0.37209302325581395
680777,"Jeffers, Ryan",R,258,238,63,39,17,0,7,17,52,0.2647058823529412,0.42436974789915966
680977,"Donovan, Brendan",L,155,137,31,22,7,0,2,14,26,0.22627737226277372,0.32116788321167883
680977,"Donovan, Brendan",R,314,279,87,62,18,0,7,30,36,0.3118279569892473,0.45161290322580644
681082,"Stott, Bryson",L,86,77,17,16,1,0,0,7,17,0.22077922077922077,0.23376623376623376
681082,"Stott, Bryson",R,327,286,71,48,13,3,7,34,55,0.24825174825174826,0.3881118881118881
681351,"O'Hoppe, Logan",L,61,56,17,12,1,0,4,4,15,0.30357142857142855,0.5357142857142857
681351,"O'Hoppe, Logan",R,298,278,61,40,6,1,14,16,97,0.21942446043165467,0.39928057553956836
681460,"Baldwin, Brooks",L,43,38,8,6,2,0,0,3,8,0.21052631578947367,0.2631578947368421
681460,"Baldwin, Brooks",R,176,160,37,23,7,0,7,10,53,0.23125,0.40625
681481,"Carpenter, Kerry",L,44,42,9,5,2,0,2,1,11,0.21428571428571427,0.40476190476190477
681481,"Carpenter, Kerry",R,280,261,72,37,13,3,19,12,63,0.27586206896551724,0.5670498084291188
681624,"Pages, Andy",L,115,108,33,26,4,0,3,5,24,0.3055555555555556,0.42592592592592593
681624,"Pages, Andy",R,348,318,88,56,15,1,16,22,70,0.27672955974842767,0.4811320754716981
681715,"Hernández, Heriberto",L,70,62,16,11,3,0,2,7,24,0.25806451612903225,0.4032258064516129
681715,"Hernández, Heriberto",R,78,71,24,15,4,0,5,5,17,0.3380281690140845,0.6056338028169014
682177,"Schneemann, Daniel",L,46,37,7,6,1,0,0,7,14,0.1891891891891892,0.21621621621621623
682177,"Schneemann, Daniel",R,265,233,57,34,13,0,10,28,64,0.2446351931330472,0.4291845493562232
682622,"Marte, Noelvi",L,49,42,9,9,0,0,0,6,13,0.21428571428571427,0.21428571428571427
682622,"Marte, Noelvi",R,142,133,42,21,12,1,8,5,22,0.3157894736842105,0.6015037593984962
682626,"Alvarez, Francisco",L,41,35,8,3,3,1,1,6,8,0.22857142857142856,0.45714285714285713
682626,"Alvarez, Francisco",R,152,132,35,26,4,0,5,18,41,0.26515151515151514,0.4090909090909091
682653,"Bernabel, Warming",L,19,19,5,4,0,0,1,0,1,0.2631578947368421,0.42105263157894735
682653,"Bernabel, Warming",R,46,42,15,6,6,1,2,1,8,0.35714285714285715,0.6904761904761905
682657,"Martínez, Angel",L,120,105,33,20,8,0,5,10,26,0.3142857142857143,0.5333333333333333
682657,"Martínez, Angel",R,244,229,47,29,12,1,5,8,54,0.2052401746724891,0.3318777292576419
682663,"Ramírez, Agustín",L,100,91,21,13,2,1,5,7,30,0.23076923076923078,0.43956043956043955
682663,"Ramírez, Agustín",R,304,278,68,34,22,0,12,17,48,0.2446043165467626,0.45323741007194246
682829,"De La Cruz, Elly",L,158,149,36,27,4,0,5,7,49,0.24161073825503357,0.3691275167785235
682829,"De La Cruz, Elly",R,355,314,92,55,20,3,14,38,82,0.2929936305732484,0.5095541401273885
682927,"Simon, Ronny",L,11,9,1,1,0,0,0,1,1,0.1111111111111111,0.1111111111111111
682927,"Simon, Ronny",R,46,37,10,8,2,0,0,6,6,0.2702702702702703,0.32432432432432434
682928,"Abrams, CJ",L,143,132,36,26,5,1,4,11,31,0.2727272727272727,0.4166666666666667
682928,"Abrams, CJ",R,327,289,77,42,20,4,11,29,48,0.2664359861591695,0.47750865051903113
682985,"Greene, Riley",L,152,136,29,19,8,0,2,12,49,0.21323529411764705,0.3161764705882353
682985,"Greene, Riley",R,335,315,94,50,18,1,25,18,108,0.2984126984126984,0.6
682988,"Locklear, Tyler",L,14,13,2,1,0,0,1,1,5,0.15384615384615385,0.38461538461538464
682988,"Locklear, Tyler",R,33,28,7,6,0,0,1,5,12,0.25,0.35714285714285715
682998,"Carroll, Corbin",L,150,133,32,17,6,4,5,15,33,0.24060150375939848,0.45864661654135336
682998,"Carroll, Corbin",R,315,279,71,25,15,10,21,30,81,0.25448028673835127,0.6057347670250897
683002,"Henderson, Gunnar",L,155,141,33,24,6,0,3,13,40,0.23404255319148937,0.3404255319148936
683002,"Henderson, Gunnar",R,307,271,86,50,21,4,11,29,62,0.3173431734317343,0.5461254612546126
683011,"Volpe, Anthony",L,137,121,33,20,8,1,4,13,29,0.2727272727272727,0.45454545454545453
683011,"Volpe, Anthony",R,341,300,60,27,16,3,14,31,81,0.2,0.41333333333333333
683146,"Baty, Brett",L,54,50,11,9,0,0,2,4,11,0.22,0.34
683146,"Baty, Brett",R,250,221,53,31,9,2,11,20,63,0.2398190045248869,0.4479638009049774
683734,"Vaughn, Andrew",L,86,74,22,15,4,0,3,9,15,0.2972972972972973,0.47297297297297297
683734,"Vaughn, Andrew",R,217,204,46,28,8,0,10,10,44,0.22549019607843138,0.4117647058823529
683737,"Busch, Michael",L,76,68,13,9,2,0,2,6,22,0.19117647058823528,0.3088235294117647
683737,"Busch, Michael",R,342,297,86,49,14,3,20,41,78,0.2895622895622896,0.5589225589225589
683766,"Koss, Christian",L,31,28,9,8,1,0,0,2,12,0.32142857142857145,0.35714285714285715
683766,"Koss, Christian",R,89,78,19,14,2,0,3,5,18,0.24358974358974358,0.38461538461538464
686217,"Frelick, Sal",L,134,117,38,33,5,0,0,10,18,0.3247863247863248,0.36752136752136755
686217,"Frelick, Sal",R,295,260,74,55,7,3,9,27,37,0.2846153846153846,0.43846153846153846
686452,"Millas, Drew",L,10,9,2,1,1,0,0,1,4,0.2222222222222222,0.3333333333333333
686452,"Millas, Drew",R,31,28,10,8,2,0,0,1,1,0.35714285714285715,0.42857142857142855
686469,"Pasquantino, Vinnie",L,114,102,22,15,2,0,5,7,30,0.21568627450980393,0.38235294117647056
686469,"Pasquantino, Vinnie",R,387,346,96,62,17,1,16,32,49,0.2774566473988439,0.47109826589595377
686555,"Collins, Isaac",L,117,100,26,15,6,1,4,13,25,0.26,0.46
686555,"Collins, Isaac",R,210,172,55,41,8,2,4,32,47,0.31976744186046513,0.45930232558139533
686780,"Pagés, Pedro",L,93,85,19,12,5,0,2,6,29,0.2235294117647059,0.35294117647058826
686780,"Pagés, Pedro",R,201,185,39,26,7,0,6,10,51,0.21081081081081082,0.34594594594594597
686797,"Lee, Brooks",L,116,112,31,26,3,0,2,4,29,0.2767857142857143,0.35714285714285715
686797,"Lee, Brooks",R,254,229,53,37,7,0,9,17,37,0.2314410480349345,0.3799126637554585
687231,"Hernaiz, Darell",L,17,12,4,2,0,1,1,5,0,0.3333333333333333,0.75
687231,"Hernaiz, Darell",R,36,29,6,5,0,0,1,3,3,0.20689655172413793,0.3103448275862069
687263,"Neto, Zach",L,84,79,16,7,4,0,5,4,26,0.20253164556962025,0.4430379746835443
687263,"Neto, Zach",R,353,320,92,57,20,1,14,28,86,0.2875,0.4875
687401,"Ortiz, Joey",L,119,109,30,20,8,0,2,6,18,0.27522935779816515,0.4036697247706422
687401,"Ortiz, Joey",R,288,256,55,41,9,0,5,21,44,0.21484375,0.30859375
687462,"Horwitz, Spencer",L,37,33,5,3,1,0,1,4,12,0.15151515151515152,0.2727272727272727
687462,"Horwitz, Spencer",R,234,212,60,42,14,0,4,21,44,0.2830188679245283,0.4056603773584906
687515,"Thomas, Colby",L,24,20,4,2,1,0,1,3,11,0.2,0.4
687515,"Thomas, Colby",R,22,20,4,2,2,0,0,1,11,0.2,0.3
687551,"Gilbert, Drew",L,7,7,0,0,0,0,0,0,2,0.0,0.0
687551,"Gilbert, Drew",R,7,7,1,1,0,0,0,0,3,0.14285714285714285,0.14285714285714285
687597,"Beck, Jordan",L,107,98,31,18,7,1,5,9,30,0.3163265306122449,0.5612244897959183
687597,"Beck, Jordan",R,321,284,75,50,12,4,9,31,88,0.2640845070422535,0.4295774647887324
687859,"Johnston, Troy",R,22,22,4,3,1,0,0,0,6,0.18181818181818182,0.22727272727272727
688363,"Pauley, Graham",L,21,16,3,1,2,0,0,4,2,0.1875,0.3125
688363,"Pauley, Graham",R,127,113,25,16,6,0,3,11,28,0.22123893805309736,0.35398230088495575
689200,"Melton, Jacob",L,7,7,1,1,0,0,0,0,1,0.14285714285714285,0.14285714285714285
689200,"Melton, Jacob",R,34,31,7,6,0,1,0,3,14,0.22580645161290322,0.2903225806451613
689414,"Hicks, Liam",L,45,36,6,4,2,0,0,5,10,0.16666666666666666,0.2222222222222222
689414,"Hicks, Liam",R,221,186,52,40,7,1,4,29,32,0.27956989247311825,0.3924731182795699
690924,"Fulford, Braxton",L,20,19,6,4,1,1,0,1,5,0.3157894736842105,0.47368421052631576
690924,"Fulford, Braxton",R,40,37,8,6,1,0,1,1,16,0.21621621621621623,0.32432432432432434
690976,"Freeland, Alex",L,6,5,1,1,0,0,0,1,1,0.2,0.2
690976,"Freeland, Alex",R,33,24,5,5,0,0,0,6,9,0.20833333333333334,0.20833333333333334
690987,"Hassell III, Robert",L,22,21,6,5,1,0,0,1,6,0.2857142857142857,0.3333333333333333
690987,"Hassell III, Robert",R,80,78,19,13,4,0,2,1,19,0.24358974358974358,0.3717948717948718
690993,"Keith, Colt",L,45,39,6,5,1,0,0,3,12,0.15384615384615385,0.1794871794871795
690993,"Keith, Colt",R,318,277,78,50,16,2,10,38,63,0.2815884476534296,0.4620938628158845
691016,"Soderstrom, Tyler",L,101,98,22,17,2,0,3,3,28,0.22448979591836735,0.336734693877551
691016,"Soderstrom, Tyler",R,383,334,92,51,21,1,19,44,81,0.2754491017964072,0.5149700598802395
691019,"Teel, Kyle",L,27,21,5,3,2,0,0,4,9,0.23809523809523808,0.3333333333333333
691019,"Teel, Kyle",R,122,104,29,22,5,0,2,16,27,0.27884615384615385,0.38461538461538464
691023,"Walker, Jordan",L,81,74,19,17,1,0,1,5,27,0.25675675675675674,0.3108108108108108
691023,"Walker, Jordan",R,193,174,41,28,9,1,3,15,56,0.23563218390804597,0.3505747126436782
691026,"Winn, Masyn",L,145,133,34,25,8,0,1,11,26,0.2556390977443609,0.3383458646616541
691026,"Winn, Masyn",R,306,279,75,51,17,0,7,22,52,0.26881720430107525,0.4050179211469534
691182,"Amador, Adael",L,25,22,1,1,0,0,0,2,6,0.045454545454545456,0.045454545454545456
691182,"Amador, Adael",R,100,87,19,11,7,0,1,10,21,0.21839080459770116,0.3333333333333333
691406,"Caminero, Junior",L,139,126,31,17,4,0,10,7,28,0.24603174603174602,0.5158730158730159
691406,"Caminero, Junior",R,345,312,86,47,16,0,23,20,69,0.27564102564102566,0.5480769230769231
691718,"Crow-Armstrong, Pete",L,156,145,28,11,9,1,7,6,49,0.19310344827586207,0.41379310344827586
691718,"Crow-Armstrong, Pete",R,322,296,88,43,22,3,20,19,66,0.2972972972972973,0.5945945945945946
691720,"Karros, Kyle",L,6,5,2,1,1,0,0,1,0,0.4,0.6
691720,"Karros, Kyle",R,14,13,3,2,1,0,0,1,4,0.23076923076923078,0.3076923076923077
691723,"Mayo, Coby",L,60,53,14,9,3,0,2,7,12,0.2641509433962264,0.4339622641509434
691723,"Mayo, Coby",R,86,79,14,7,5,0,2,7,25,0.17721518987341772,0.31645569620253167
691781,"House, Brady",L,49,47,8,5,3,0,0,1,17,0.1702127659574468,0.23404255319148937
691781,"House, Brady",R,114,107,29,23,4,0,2,4,26,0.27102803738317754,0.3644859813084112
692216,"Kayfus, C.J.",L,7,7,2,1,0,0,1,0,2,0.2857142857142857,0.7142857142857143
692216,"Kayfus, C.J.",R,22,20,5,2,3,0,0,2,7,0.25,0.4
692585,"Fernández, Yanquiel",L,4,4,1,1,0,0,0,0,2,0.25,0.25
692585,"Fernández, Yanquiel",R,62,58,14,11,2,0,1,2,17,0.2413793103448276,0.3275862068965517
693304,"Gonzales, Nick",L,54,49,14,9,2,1,2,4,8,0.2857142857142857,0.4897959183673469
693304,"Gonzales, Nick",R,190,170,48,37,7,1,3,12,32,0.2823529411764706,0.38823529411764707
694384,"Schanuel, Nolan",L,110,92,24,19,3,0,2,12,14,0.2608695652173913,0.358695652173913
694384,"Schanuel, Nolan",R,390,336,92,65,18,1,8,45,48,0.27380952380952384,0.40476190476190477
694388,"Loperfido, Joey",L,20,17,7,7,0,0,0,2,3,0.4117647058823529,0.4117647058823529
694388,"Loperfido, Joey",R,63,58,22,16,3,0,3,4,18,0.3793103448275862,0.5862068965517241
694497,"Carter, Evan",L,20,17,2,2,0,0,0,3,4,0.11764705882352941,0.11764705882352941
694497,"Carter, Evan",R,168,145,38,24,8,2,4,17,35,0.2620689655172414,0.42758620689655175
695336,"Saggese, Thomas",L,40,40,11,10,1,0,0,0,11,0.275,0.3
695336,"Saggese, Thomas",R,91,79,21,13,7,0,1,7,25,0.26582278481012656,0.3924050632911392
695578,"Wood, James",L,175,159,45,29,6,0,10,14,46,0.2830188679245283,0.5094339622641509
695578,"Wood, James",R,336,280,71,36,20,0,15,48,106,0.25357142857142856,0.4857142857142857
695657,"Montgomery, Colson",L,35,34,5,2,0,0,3,1,9,0.14705882352941177,0.4117647058823529
695657,"Montgomery, Colson",R,89,77,22,11,3,1,7,9,27,0.2857142857142857,0.6233766233766234
695734,"Lile, Daylen",L,38,37,10,8,1,0,1,1,11,0.2702702702702703,0.3783783783783784
695734,"Lile, Daylen",R,165,144,38,23,10,4,1,12,25,0.2638888888888889,0.4097222222222222
700242,"Sweeney, Trey",L,48,44,11,10,0,1,0,2,14,0.25,0.29545454545454547
700242,"Sweeney, Trey",R,216,189,38,28,5,0,5,22,54,0.20105820105820105,0.30687830687830686
700250,"Rice, Ben",L,84,75,14,5,5,0,4,5,21,0.18666666666666668,0.41333333333333333
700250,"Rice, Ben",R,294,251,62,33,14,2,13,42,52,0.24701195219123506,0.47410358565737054
700337,"Quero, Edgar",L,98,90,34,25,8,0,1,6,16,0.37777777777777777,0.5
700337,"Quero, Edgar",R,174,150,33,24,6,0,3,20,32,0.22,0.32
700932,"Manzardo, Kyle",L,60,52,10,3,2,1,4,6,15,0.19230769230769232,0.5
700932,"Manzardo, Kyle",R,312,273,70,40,12,1,17,33,77,0.2564102564102564,0.4945054945054945
701350,"Anthony, Roman",L,71,64,18,13,2,0,3,7,26,0.28125,0.453125
701350,"Anthony, Roman",R,148,117,34,18,14,1,1,30,29,0.2905982905982906,0.452991452991453
701358,"Smith, Cam",L,96,80,24,13,7,0,4,12,26,0.3,0.5375
701358,"Smith, Cam",R,313,281,70,52,13,2,3,26,84,0.2491103202846975,0.3416370106761566
701538,"Merrill, Jackson",L,130,118,30,19,8,1,2,7,27,0.2542372881355932,0.3898305084745763
701538,"Merrill, Jackson",R,241,213,58,39,9,3,7,23,52,0.27230046948356806,0.4413145539906103
702176,"Roden, Alan",L,21,16,3,2,0,0,1,5,3,0.1875,0.375
702176,"Roden, Alan",R,124,110,22,14,6,1,1,9,33,0.2,0.3
702616,"Holliday, Jackson",L,130,122,26,19,5,0,2,8,37,0.21311475409836064,0.30327868852459017
702616,"Holliday, Jackson",R,344,313,84,60,10,2,12,25,74,0.268370607028754,0.4281150159744409
802415,"Simpson, Chandler",L,63,59,20,20,0,0,0,2,6,0.3389830508474576,0.3389830508474576
802415,"Simpson, Chandler",R,214,194,57,45,10,2,0,12,21,0.29381443298969073,0.36597938144329895
805249,"Kemp, Otto",L,50,43,11,7,2,0,2,6,18,0.2558139534883721,0.4418604651162791
805249,"Kemp, Otto",R,106,97,22,15,5,0,2,8,29,0.2268041237113402,0.3402061855670103
805300,"Marsee, Jakob",L,9,6,1,0,1,0,0,3,2,0.16666666666666666,0.3333333333333333
805300,"Marsee, Jakob",R,34,28,12,6,4,1,1,6,7,0.42857142857142855,0.75
805373,"Alvarez Jr., Nacho",L,10,9,1,0,1,0,0,1,5,0.1111111111111111,0.2222222222222222
805373,"Alvarez Jr., Nacho",R,49,43,11,8,3,0,0,6,14,0.2558139534883721,0.32558139534883723
807712,"Keaschall, Luke",L,13,12,1,0,1,0,0,1,2,0.08333333333333333,0.16666666666666666
807712,"Keaschall, Luke",R,42,36,16,9,5,0,2,6,3,0.4444444444444444,0.75
807713,"Shaw, Matt",L,83,73,17,10,4,0,3,8,13,0.2328767123287671,0.410958904109589
807713,"Shaw, Matt",R,206,178,43,25,11,1,6,18,41,0.24157303370786518,0.4157303370786517
807799,"Yoshida, Masataka",L,20,18,6,5,1,0,0,1,3,0.3333333333333333,0.3888888888888889
807799,"Yoshida, Masataka",R,57,49,12,6,4,0,2,4,10,0.24489795918367346,0.4489795918367347
808982,"Lee, Jung Hoo",L,126,118,33,24,3,3,3,7,22,0.2796610169491525,0.4322033898305085
808982,"Lee, Jung Hoo",R,349,304,77,44,24,6,3,35,29,0.2532894736842105,0.40131578947368424
