game_id,date,away_team,away_score,home_team,home_score,winner
776921,2025-08-01,Atlanta Braves,2,Cincinnati Reds,3,Cincinnati Reds
776915,2025-08-01,Baltimore Orioles,0,Chicago Cubs,1,Chicago Cubs
776913,2025-08-01,Detroit Tigers,4,Philadelphia Phillies,5,Philadelphia Phillies
776917,2025-08-01,Milwaukee Brewers,16,Washington Nationals,9,Milwaukee Brewers
776920,2025-08-01,Kansas City Royals,9,Toronto Blue Jays,3,Kansas City Royals
776922,2025-08-01,Houston Astros,1,Boston Red Sox,2,Boston Red Sox
776926,2025-08-01,San Francisco Giants,4,New York Mets,3,San Francisco Giants
776924,2025-08-01,Minnesota Twins,2,Cleveland Guardians,3,Cleveland Guardians
776925,2025-08-01,New York Yankees,12,Miami Marlins,13,Miami Marlins
776918,2025-08-01,Los Angeles Dodgers,5,Tampa Bay Rays,0,Los Angeles Dodgers
776919,2025-08-01,Pittsburgh Pirates,16,Colorado Rockies,17,Colorado Rockies
776916,2025-08-01,Chicago White Sox,6,Los Angeles Angels,3,Chicago White Sox
776906,2025-08-01,St. Louis Cardinals,1,San Diego Padres,4,San Diego Padres
776914,2025-08-01,Arizona Diamondbacks,1,Athletics,5,Athletics
776908,2025-08-01,Texas Rangers,3,Seattle Mariners,4,Seattle Mariners
